# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgsql1.dbt2.internal;60;1653527099;59362364;64146472;6345920;9.66;0;4784108;22770512;34.65;421924;5655892;281092
pgsql1.dbt2.internal;60;1653527159;56956776;64679972;8751508;13.32;0;7723196;22155496;33.72;968660;7430516;47876
pgsql1.dbt2.internal;60;1653527219;54525632;64912052;11182652;17.02;0;10386420;21833648;33.23;979188;9773860;234220
pgsql1.dbt2.internal;60;1653527279;51701336;64830848;14006948;21.32;0;13129512;19672376;29.94;1323548;12172568;578784
pgsql1.dbt2.internal;60;1653527339;48876540;64750860;16831744;25.62;0;15874320;19685860;29.96;1675196;14564672;553268
pgsql1.dbt2.internal;60;1653527399;43281332;64301272;22426952;34.13;0;21019940;20060500;30.53;9045084;12629648;2677296
pgsql1.dbt2.internal;60;1653527459;37089736;64451320;28618548;43.55;0;27361584;19688936;29.96;13830864;13853236;3659184
pgsql1.dbt2.internal;60;1653527519;37451084;64722196;28257200;43.00;0;27271112;19448892;29.60;13830532;13499140;3668
