# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgsql1.dbt3.internal;60;1654125328;0.07;52401.60;29161.77;0.00;53305.70;0.00;0.00;0.00;0.00
pgsql1.dbt3.internal;60;1654125388;0.07;88217.87;15006.13;0.00;31999.95;0.00;0.00;0.00;0.00
pgsql1.dbt3.internal;60;1654125448;0.07;115442.27;9385.95;0.00;43284.52;0.00;0.00;0.00;0.00
pgsql1.dbt3.internal;60;1654125508;0.07;152442.27;796.60;0.00;47457.63;0.00;0.00;0.00;0.00
pgsql1.dbt3.internal;60;1654125568;0.00;107469.53;4010.03;0.00;44874.95;0.00;0.00;0.00;0.00
pgsql1.dbt3.internal;60;1654125628;0.07;175173.07;14323.15;0.00;61221.23;0.00;0.00;0.00;0.00
pgsql1.dbt3.internal;60;1654125688;0.07;284656.40;2122.17;0.00;86419.20;0.00;0.00;0.00;0.00
