ctime,datname,nspname,relname,locktype,database,relation,page,tuple,virtualxid,transactionid,classid,objid,objsubid,virtualtransaction,pid,mode,granted,fastpath,waitstart
1682725303.403841,dbt2,pg_catalog,pg_rewrite,relation,22501,2618,,,,,,,,6/42608,23850,AccessShareLock,t,t,
1682725303.403841,dbt2,pg_catalog,pg_rewrite_rel_rulename_index,relation,22501,2693,,,,,,,,6/42608,23850,AccessShareLock,t,t,
1682725303.403841,dbt2,pg_toast,pg_toast_2618,relation,22501,2838,,,,,,,,6/42608,23850,AccessShareLock,t,t,
1682725303.403841,dbt2,pg_toast,pg_toast_2618_index,relation,22501,2839,,,,,,,,6/42608,23850,AccessShareLock,t,t,
1682725303.403841,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/100960,23764,AccessShareLock,t,t,
1682725303.403841,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/100960,23764,RowExclusiveLock,t,t,
1682725303.403841,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/100960,23764,RowExclusiveLock,t,t,
1682725303.403841,dbt2,public,pk_warehouse,relation,22501,22539,,,,,,,,3/100960,23764,RowExclusiveLock,t,t,
1682725303.403841,dbt2,public,warehouse,relation,22501,22502,,,,,,,,3/100960,23764,RowExclusiveLock,t,t,
1682725363.437246,dbt2,public,customer,relation,22501,22508,,,,,,,,3/108122,23764,AccessShareLock,t,t,
1682725363.437246,dbt2,public,customer,relation,22501,22508,,,,,,,,3/108122,23764,RowExclusiveLock,t,t,
1682725363.437246,dbt2,public,district,relation,22501,22505,,,,,,,,3/108122,23764,RowExclusiveLock,t,t,
1682725363.437246,dbt2,public,history,relation,22501,22513,,,,,,,,3/108122,23764,RowExclusiveLock,t,t,
1682725363.437246,dbt2,public,i_customer,relation,22501,22568,,,,,,,,3/108122,23764,AccessShareLock,t,t,
1682725363.437246,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,5/42329,23862,AccessShareLock,t,t,
1682725363.437246,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,5/42329,23862,AccessShareLock,t,t,
1682725363.437246,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,5/42329,23862,AccessShareLock,t,t,
1682725363.437246,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/108122,23764,RowExclusiveLock,t,t,
1682725363.437246,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/108122,23764,AccessShareLock,t,t,
1682725363.437246,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/108122,23764,RowExclusiveLock,t,t,
1682725363.437246,dbt2,public,pk_warehouse,relation,22501,22539,,,,,,,,3/108122,23764,RowExclusiveLock,t,t,
1682725363.437246,dbt2,public,warehouse,relation,22501,22502,,,,,,,,3/108122,23764,RowExclusiveLock,t,t,
1682725423.441449,dbt2,public,customer,relation,22501,22508,,,,,,,,3/115207,23764,AccessShareLock,t,t,
1682725423.441449,dbt2,public,district,relation,22501,22505,,,,,,,,3/115207,23764,RowExclusiveLock,t,t,
1682725423.441449,dbt2,public,district,relation,22501,22505,,,,,,,,3/115207,23764,AccessShareLock,t,t,
1682725423.441449,dbt2,public,item,relation,22501,22525,,,,,,,,3/115207,23764,AccessShareLock,t,t,
1682725423.441449,dbt2,public,new_order,relation,22501,22516,,,,,,,,3/115207,23764,RowExclusiveLock,t,t,
1682725423.441449,dbt2,public,order_line,relation,22501,22522,,,,,,,,3/115207,23764,RowExclusiveLock,t,t,
1682725423.441449,dbt2,public,orders,relation,22501,22519,,,,,,,,3/115207,23764,RowExclusiveLock,t,t,
1682725423.441449,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,5/42333,23876,AccessShareLock,t,t,
1682725423.441449,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,5/42333,23876,AccessShareLock,t,t,
1682725423.441449,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,5/42333,23876,AccessShareLock,t,t,
1682725423.441449,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/115207,23764,AccessShareLock,t,t,
1682725423.441449,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/115207,23764,AccessShareLock,t,t,
1682725423.441449,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/115207,23764,RowExclusiveLock,t,t,
1682725423.441449,dbt2,public,pk_item,relation,22501,22563,,,,,,,,3/115207,23764,AccessShareLock,t,t,
1682725423.441449,dbt2,public,pk_stock,relation,22501,22565,,,,,,,,3/115207,23764,AccessShareLock,t,t,
1682725423.441449,dbt2,public,pk_stock,relation,22501,22565,,,,,,,,3/115207,23764,RowExclusiveLock,t,t,
1682725423.441449,dbt2,public,pk_warehouse,relation,22501,22539,,,,,,,,3/115207,23764,AccessShareLock,t,t,
1682725423.441449,dbt2,public,stock,relation,22501,22528,,,,,,,,3/115207,23764,AccessShareLock,t,t,
1682725423.441449,dbt2,public,stock,relation,22501,22528,,,,,,,,3/115207,23764,RowExclusiveLock,t,t,
1682725423.441449,dbt2,public,warehouse,relation,22501,22502,,,,,,,,3/115207,23764,AccessShareLock,t,t,
1682725483.436512,dbt2,public,customer,relation,22501,22508,,,,,,,,3/123228,23764,AccessShareLock,t,t,
1682725483.436512,dbt2,public,district,relation,22501,22505,,,,,,,,3/123228,23764,RowExclusiveLock,t,t,
1682725483.436512,dbt2,public,district,relation,22501,22505,,,,,,,,3/123228,23764,AccessShareLock,t,t,
1682725483.436512,dbt2,public,item,relation,22501,22525,,,,,,,,3/123228,23764,AccessShareLock,t,t,
1682725483.436512,dbt2,public,new_order,relation,22501,22516,,,,,,,,3/123228,23764,RowExclusiveLock,t,t,
1682725483.436512,dbt2,public,order_line,relation,22501,22522,,,,,,,,3/123228,23764,RowExclusiveLock,t,t,
1682725483.436512,dbt2,public,orders,relation,22501,22519,,,,,,,,3/123228,23764,RowExclusiveLock,t,t,
1682725483.436512,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,4/42622,23892,AccessShareLock,t,t,
1682725483.436512,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,4/42622,23892,AccessShareLock,t,t,
1682725483.436512,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,4/42622,23892,AccessShareLock,t,t,
1682725483.436512,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/123228,23764,AccessShareLock,t,t,
1682725483.436512,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/123228,23764,AccessShareLock,t,t,
1682725483.436512,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/123228,23764,RowExclusiveLock,t,t,
1682725483.436512,dbt2,public,pk_item,relation,22501,22563,,,,,,,,3/123228,23764,AccessShareLock,t,t,
1682725483.436512,dbt2,public,pk_stock,relation,22501,22565,,,,,,,,3/123228,23764,RowExclusiveLock,t,t,
1682725483.436512,dbt2,public,pk_stock,relation,22501,22565,,,,,,,,3/123228,23764,AccessShareLock,t,t,
1682725483.436512,dbt2,public,pk_warehouse,relation,22501,22539,,,,,,,,3/123228,23764,AccessShareLock,t,t,
1682725483.436512,dbt2,public,stock,relation,22501,22528,,,,,,,,3/123228,23764,AccessShareLock,t,t,
1682725483.436512,dbt2,public,stock,relation,22501,22528,,,,,,,,3/123228,23764,RowExclusiveLock,t,t,
1682725483.436512,dbt2,public,warehouse,relation,22501,22502,,,,,,,,3/123228,23764,AccessShareLock,t,t,
1682725543.458244,dbt2,public,customer,relation,22501,22508,,,,,,,,3/130744,23764,AccessShareLock,t,t,
1682725543.458244,dbt2,public,district,relation,22501,22505,,,,,,,,3/130744,23764,RowExclusiveLock,t,t,
1682725543.458244,dbt2,public,district,relation,22501,22505,,,,,,,,3/130744,23764,AccessShareLock,t,t,
1682725543.458244,dbt2,public,item,relation,22501,22525,,,,,,,,3/130744,23764,AccessShareLock,t,t,
1682725543.458244,dbt2,public,new_order,relation,22501,22516,,,,,,,,3/130744,23764,RowExclusiveLock,t,t,
1682725543.458244,dbt2,public,order_line,relation,22501,22522,,,,,,,,3/130744,23764,RowExclusiveLock,t,t,
1682725543.458244,dbt2,public,orders,relation,22501,22519,,,,,,,,3/130744,23764,RowExclusiveLock,t,t,
1682725543.458244,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,5/42339,23906,AccessShareLock,t,t,
1682725543.458244,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,5/42339,23906,AccessShareLock,t,t,
1682725543.458244,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,5/42339,23906,AccessShareLock,t,t,
1682725543.458244,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/130744,23764,AccessShareLock,t,t,
1682725543.458244,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/130744,23764,AccessShareLock,t,t,
1682725543.458244,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/130744,23764,RowExclusiveLock,t,t,
1682725543.458244,dbt2,public,pk_item,relation,22501,22563,,,,,,,,3/130744,23764,AccessShareLock,t,t,
1682725543.458244,dbt2,public,pk_stock,relation,22501,22565,,,,,,,,3/130744,23764,AccessShareLock,t,t,
1682725543.458244,dbt2,public,pk_stock,relation,22501,22565,,,,,,,,3/130744,23764,RowExclusiveLock,t,t,
1682725543.458244,dbt2,public,pk_warehouse,relation,22501,22539,,,,,,,,3/130744,23764,AccessShareLock,t,t,
1682725543.458244,dbt2,public,stock,relation,22501,22528,,,,,,,,3/130744,23764,AccessShareLock,t,t,
1682725543.458244,dbt2,public,stock,relation,22501,22528,,,,,,,,3/130744,23764,RowExclusiveLock,t,t,
1682725543.458244,dbt2,public,warehouse,relation,22501,22502,,,,,,,,3/130744,23764,AccessShareLock,t,t,
1682725603.454586,dbt2,public,customer,relation,22501,22508,,,,,,,,3/138834,23764,AccessShareLock,t,t,
1682725603.454586,dbt2,public,customer,relation,22501,22508,,,,,,,,3/138834,23764,RowExclusiveLock,t,t,
1682725603.454586,dbt2,public,district,relation,22501,22505,,,,,,,,3/138834,23764,RowExclusiveLock,t,t,
1682725603.454586,dbt2,public,history,relation,22501,22513,,,,,,,,3/138834,23764,RowExclusiveLock,t,t,
1682725603.454586,dbt2,pg_catalog,pg_index,relation,22501,2610,,,,,,,,4/42650,23919,AccessShareLock,t,t,
1682725603.454586,dbt2,pg_catalog,pg_index_indexrelid_index,relation,22501,2679,,,,,,,,4/42650,23919,AccessShareLock,t,t,
1682725603.454586,dbt2,pg_catalog,pg_index_indrelid_index,relation,22501,2678,,,,,,,,4/42650,23919,AccessShareLock,t,t,
1682725603.454586,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,5/42343,23921,AccessShareLock,t,t,
1682725603.454586,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,4/42650,23919,AccessShareLock,t,t,
1682725603.454586,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,5/42343,23921,AccessShareLock,t,t,
1682725603.454586,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,4/42650,23919,AccessShareLock,t,t,
1682725603.454586,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,5/42343,23921,AccessShareLock,t,t,
1682725603.454586,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,4/42650,23919,AccessShareLock,t,t,
1682725603.454586,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/138834,23764,RowExclusiveLock,t,t,
1682725603.454586,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/138834,23764,AccessShareLock,t,t,
1682725603.454586,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/138834,23764,RowExclusiveLock,t,t,
1682725603.454586,dbt2,public,pk_warehouse,relation,22501,22539,,,,,,,,3/138834,23764,RowExclusiveLock,t,t,
1682725603.454586,dbt2,public,warehouse,relation,22501,22502,,,,,,,,3/138834,23764,RowExclusiveLock,t,t,
1682725663.479101,dbt2,public,customer,relation,22501,22508,,,,,,,,3/146704,23764,AccessShareLock,t,t,
1682725663.479101,dbt2,public,district,relation,22501,22505,,,,,,,,3/146704,23764,RowExclusiveLock,t,t,
1682725663.479101,dbt2,public,district,relation,22501,22505,,,,,,,,3/146704,23764,AccessShareLock,t,t,
1682725663.479101,dbt2,public,item,relation,22501,22525,,,,,,,,3/146704,23764,AccessShareLock,t,t,
1682725663.479101,dbt2,public,new_order,relation,22501,22516,,,,,,,,3/146704,23764,RowExclusiveLock,t,t,
1682725663.479101,dbt2,public,order_line,relation,22501,22522,,,,,,,,3/146704,23764,RowExclusiveLock,t,t,
1682725663.479101,dbt2,public,orders,relation,22501,22519,,,,,,,,3/146704,23764,RowExclusiveLock,t,t,
1682725663.479101,dbt2,pg_catalog,pg_index,relation,22501,2610,,,,,,,,4/42668,23934,AccessShareLock,t,t,
1682725663.479101,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,6/42620,23932,AccessShareLock,t,t,
1682725663.479101,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,4/42668,23934,AccessShareLock,t,t,
1682725663.479101,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,6/42620,23932,AccessShareLock,t,t,
1682725663.479101,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,6/42620,23932,AccessShareLock,t,t,
1682725663.479101,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/146704,23764,AccessShareLock,t,t,
1682725663.479101,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/146704,23764,RowExclusiveLock,t,t,
1682725663.479101,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/146704,23764,AccessShareLock,t,t,
1682725663.479101,dbt2,public,pk_item,relation,22501,22563,,,,,,,,3/146704,23764,AccessShareLock,t,t,
1682725663.479101,dbt2,public,pk_stock,relation,22501,22565,,,,,,,,3/146704,23764,AccessShareLock,t,t,
1682725663.479101,dbt2,public,pk_stock,relation,22501,22565,,,,,,,,3/146704,23764,RowExclusiveLock,t,t,
1682725663.479101,dbt2,public,pk_warehouse,relation,22501,22539,,,,,,,,3/146704,23764,AccessShareLock,t,t,
1682725663.479101,dbt2,public,stock,relation,22501,22528,,,,,,,,3/146704,23764,AccessShareLock,t,t,
1682725663.479101,dbt2,public,stock,relation,22501,22528,,,,,,,,3/146704,23764,RowExclusiveLock,t,t,
1682725663.479101,dbt2,public,warehouse,relation,22501,22502,,,,,,,,3/146704,23764,AccessShareLock,t,t,
1682725723.487522,dbt2,public,customer,relation,22501,22508,,,,,,,,3/154463,23764,AccessShareLock,t,t,
1682725723.487522,dbt2,public,customer,relation,22501,22508,,,,,,,,3/154463,23764,RowExclusiveLock,t,t,
1682725723.487522,dbt2,public,district,relation,22501,22505,,,,,,,,3/154463,23764,RowExclusiveLock,t,t,
1682725723.487522,dbt2,public,history,relation,22501,22513,,,,,,,,3/154463,23764,RowExclusiveLock,t,t,
1682725723.487522,dbt2,public,i_customer,relation,22501,22568,,,,,,,,3/154463,23764,AccessShareLock,t,t,
1682725723.487522,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,4/42684,23945,AccessShareLock,t,t,
1682725723.487522,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,4/42684,23945,AccessShareLock,t,t,
1682725723.487522,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,4/42684,23945,AccessShareLock,t,t,
1682725723.487522,dbt2,pg_catalog,pg_rewrite,relation,22501,2618,,,,,,,,5/42351,23949,AccessShareLock,t,t,
1682725723.487522,dbt2,pg_catalog,pg_rewrite,relation,22501,2618,,,,,,,,6/42622,23948,AccessShareLock,t,t,
1682725723.487522,dbt2,pg_catalog,pg_rewrite_rel_rulename_index,relation,22501,2693,,,,,,,,5/42351,23949,AccessShareLock,t,t,
1682725723.487522,dbt2,pg_catalog,pg_rewrite_rel_rulename_index,relation,22501,2693,,,,,,,,6/42622,23948,AccessShareLock,t,t,
1682725723.487522,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/154463,23764,RowExclusiveLock,t,t,
1682725723.487522,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/154463,23764,AccessShareLock,t,t,
1682725723.487522,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/154463,23764,RowExclusiveLock,t,t,
1682725723.487522,dbt2,public,pk_warehouse,relation,22501,22539,,,,,,,,3/154463,23764,RowExclusiveLock,t,t,
1682725723.487522,dbt2,public,warehouse,relation,22501,22502,,,,,,,,3/154463,23764,RowExclusiveLock,t,t,
1682725783.480363,dbt2,public,customer,relation,22501,22508,,,,,,,,3/162471,23764,AccessShareLock,t,t,
1682725783.480363,dbt2,public,district,relation,22501,22505,,,,,,,,3/162471,23764,RowExclusiveLock,t,t,
1682725783.480363,dbt2,public,district,relation,22501,22505,,,,,,,,3/162471,23764,AccessShareLock,t,t,
1682725783.480363,dbt2,public,item,relation,22501,22525,,,,,,,,3/162471,23764,AccessShareLock,t,t,
1682725783.480363,dbt2,public,new_order,relation,22501,22516,,,,,,,,3/162471,23764,RowExclusiveLock,t,t,
1682725783.480363,dbt2,public,order_line,relation,22501,22522,,,,,,,,3/162471,23764,RowExclusiveLock,t,t,
1682725783.480363,dbt2,public,orders,relation,22501,22519,,,,,,,,3/162471,23764,RowExclusiveLock,t,t,
1682725783.480363,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,5/42353,23961,AccessShareLock,t,t,
1682725783.480363,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,5/42353,23961,AccessShareLock,t,t,
1682725783.480363,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,5/42353,23961,AccessShareLock,t,t,
1682725783.480363,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/162471,23764,AccessShareLock,t,t,
1682725783.480363,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/162471,23764,AccessShareLock,t,t,
1682725783.480363,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/162471,23764,RowExclusiveLock,t,t,
1682725783.480363,dbt2,public,pk_item,relation,22501,22563,,,,,,,,3/162471,23764,AccessShareLock,t,t,
1682725783.480363,dbt2,public,pk_stock,relation,22501,22565,,,,,,,,3/162471,23764,AccessShareLock,t,t,
1682725783.480363,dbt2,public,pk_stock,relation,22501,22565,,,,,,,,3/162471,23764,RowExclusiveLock,t,t,
1682725783.480363,dbt2,public,pk_warehouse,relation,22501,22539,,,,,,,,3/162471,23764,AccessShareLock,t,t,
1682725783.480363,dbt2,public,stock,relation,22501,22528,,,,,,,,3/162471,23764,AccessShareLock,t,t,
1682725783.480363,dbt2,public,stock,relation,22501,22528,,,,,,,,3/162471,23764,RowExclusiveLock,t,t,
1682725783.480363,dbt2,public,warehouse,relation,22501,22502,,,,,,,,3/162471,23764,AccessShareLock,t,t,
1682725843.481834,dbt2,public,customer,relation,22501,22508,,,,,,,,3/170609,23764,AccessShareLock,t,t,
1682725843.481834,dbt2,public,customer,relation,22501,22508,,,,,,,,3/170609,23764,RowExclusiveLock,t,t,
1682725843.481834,dbt2,public,district,relation,22501,22505,,,,,,,,3/170609,23764,RowExclusiveLock,t,t,
1682725843.481834,dbt2,public,history,relation,22501,22513,,,,,,,,3/170609,23764,RowExclusiveLock,t,t,
1682725843.481834,dbt2,public,i_customer,relation,22501,22568,,,,,,,,3/170609,23764,AccessShareLock,t,t,
1682725843.481834,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,4/42710,23979,AccessShareLock,t,t,
1682725843.481834,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,4/42710,23979,AccessShareLock,t,t,
1682725843.481834,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,4/42710,23979,AccessShareLock,t,t,
1682725843.481834,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/170609,23764,RowExclusiveLock,t,t,
1682725843.481834,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/170609,23764,AccessShareLock,t,t,
1682725843.481834,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/170609,23764,RowExclusiveLock,t,t,
1682725843.481834,dbt2,public,pk_warehouse,relation,22501,22539,,,,,,,,3/170609,23764,RowExclusiveLock,t,t,
1682725843.481834,dbt2,public,warehouse,relation,22501,22502,,,,,,,,3/170609,23764,RowExclusiveLock,t,t,
1682725903.524311,dbt2,public,customer,relation,22501,22508,,,,,,,,3/179593,23764,RowExclusiveLock,t,t,
1682725903.524311,dbt2,public,customer,relation,22501,22508,,,,,,,,3/179593,23764,AccessShareLock,t,t,
1682725903.524311,dbt2,public,district,relation,22501,22505,,,,,,,,3/179593,23764,RowExclusiveLock,t,t,
1682725903.524311,dbt2,public,history,relation,22501,22513,,,,,,,,3/179593,23764,RowExclusiveLock,t,t,
1682725903.524311,dbt2,public,i_customer,relation,22501,22568,,,,,,,,3/179593,23764,AccessShareLock,t,t,
1682725903.524311,dbt2,pg_catalog,pg_index,relation,22501,2610,,,,,,,,5/42361,23994,AccessShareLock,t,t,
1682725903.524311,dbt2,pg_catalog,pg_index_indexrelid_index,relation,22501,2679,,,,,,,,5/42361,23994,AccessShareLock,t,t,
1682725903.524311,dbt2,pg_catalog,pg_index_indrelid_index,relation,22501,2678,,,,,,,,5/42361,23994,AccessShareLock,t,t,
1682725903.524311,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,5/42361,23994,AccessShareLock,t,t,
1682725903.524311,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,4/42728,23991,AccessShareLock,t,t,
1682725903.524311,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,4/42728,23991,AccessShareLock,t,t,
1682725903.524311,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,5/42361,23994,AccessShareLock,t,t,
1682725903.524311,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,4/42728,23991,AccessShareLock,t,t,
1682725903.524311,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,5/42361,23994,AccessShareLock,t,t,
1682725903.524311,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/179593,23764,RowExclusiveLock,t,t,
1682725903.524311,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/179593,23764,AccessShareLock,t,t,
1682725903.524311,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/179593,23764,RowExclusiveLock,t,t,
1682725903.524311,dbt2,public,pk_warehouse,relation,22501,22539,,,,,,,,3/179593,23764,RowExclusiveLock,t,t,
1682725903.524311,dbt2,public,warehouse,relation,22501,22502,,,,,,,,3/179593,23764,RowExclusiveLock,t,t,
1682725963.507796,dbt2,public,customer,relation,22501,22508,,,,,,,,3/186997,23764,AccessShareLock,t,t,
1682725963.507796,dbt2,public,district,relation,22501,22505,,,,,,,,3/186997,23764,RowExclusiveLock,t,t,
1682725963.507796,dbt2,public,district,relation,22501,22505,,,,,,,,3/186997,23764,AccessShareLock,t,t,
1682725963.507796,dbt2,public,item,relation,22501,22525,,,,,,,,3/186997,23764,AccessShareLock,t,t,
1682725963.507796,dbt2,public,new_order,relation,22501,22516,,,,,,,,3/186997,23764,RowExclusiveLock,t,t,
1682725963.507796,dbt2,public,order_line,relation,22501,22522,,,,,,,,3/186997,23764,RowExclusiveLock,t,t,
1682725963.507796,dbt2,public,orders,relation,22501,22519,,,,,,,,3/186997,23764,RowExclusiveLock,t,t,
1682725963.507796,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,5/42363,24005,AccessShareLock,t,t,
1682725963.507796,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,5/42363,24005,AccessShareLock,t,t,
1682725963.507796,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,5/42363,24005,AccessShareLock,t,t,
1682725963.507796,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,3/186997,23764,AccessShareLock,t,t,
1682725963.507796,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/186997,23764,AccessShareLock,t,t,
1682725963.507796,dbt2,public,pk_district,relation,22501,22541,,,,,,,,3/186997,23764,RowExclusiveLock,t,t,
1682725963.507796,dbt2,public,pk_item,relation,22501,22563,,,,,,,,3/186997,23764,AccessShareLock,t,t,
1682725963.507796,dbt2,public,pk_stock,relation,22501,22565,,,,,,,,3/186997,23764,AccessShareLock,t,t,
1682725963.507796,dbt2,public,pk_stock,relation,22501,22565,,,,,,,,3/186997,23764,RowExclusiveLock,t,t,
1682725963.507796,dbt2,public,pk_warehouse,relation,22501,22539,,,,,,,,3/186997,23764,AccessShareLock,t,t,
1682725963.507796,dbt2,public,stock,relation,22501,22528,,,,,,,,3/186997,23764,AccessShareLock,t,t,
1682725963.507796,dbt2,public,stock,relation,22501,22528,,,,,,,,3/186997,23764,RowExclusiveLock,t,t,
