# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
sodium;60;1650892623;18341.28;23269.59;15789.55;3.40;9848.19;0.00;0.00;0.00;0.00
sodium;60;1650892683;6589.80;29117.93;8065.95;0.00;11666.70;0.00;0.00;0.00;0.00
sodium;60;1650892743;4759.00;26538.80;5325.22;0.00;8866.08;0.00;0.00;0.00;0.00
sodium;60;1650892803;5709.33;27221.67;4893.82;0.00;8413.07;0.00;0.00;0.00;0.00
sodium;60;1650892863;1646.47;27880.33;4761.77;0.10;8432.38;0.00;0.00;0.00;0.00
