ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1707241026.442463,30444,dbt7,0,82383,10,46416880,2160051229,13118381414,1572592843,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241026.442463,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241026.442463,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241026.442463,24576,dbt5,11,86077,9617,450879626,330428767,33042671735,260704585,585548300,20194,3491,0,55,22081282048,0,,,0,0,153640871.153,85760486.868,21740.766,10275,27,4,0,
1707241086.337519,0,,0,0,0,1069,1913409,559645,428169,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241086.337519,5,postgres,0,59543,0,4837,2177028,26226881,421167,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241086.337519,30444,dbt7,0,82385,10,46416880,2160051311,13118382559,1572592857,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241086.337519,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241086.337519,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241086.337519,24576,dbt5,14,86108,9617,452130570,330564542,33129134512,260736237,585548303,20195,3491,0,55,22081282048,0,,,0,0,153830808.258,85890053.237,21743.351,10286,27,4,0,
1707241146.663655,0,,0,0,0,1069,1913790,559770,428259,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241146.663655,5,postgres,0,59545,0,4837,2177101,26227762,421181,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241146.663655,30444,dbt7,0,82387,10,46416880,2160051393,13118383704,1572592871,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241146.663655,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241146.663655,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241146.663655,24576,dbt5,9,86173,9617,452176011,330796484,33129849936,260999001,585548321,20225,3493,0,55,22081282048,0,,,0,0,154126707.48,85987692.651,21750.32,10299,27,4,0,
1707241206.495984,0,,0,0,0,1069,1914501,559989,428423,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241206.495984,5,postgres,0,59547,0,4837,2177174,26228643,421195,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241206.495984,30444,dbt7,0,82389,10,46416880,2160051475,13118384849,1572592885,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241206.495984,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241206.495984,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241206.495984,24576,dbt5,11,86253,9617,453455739,331519092,33218069672,261620604,585548328,20230,3493,0,55,22081282048,0,,,0,0,154351917.679,86138095.557,21758.202,10326,27,4,0,
1707241266.607892,0,,0,0,0,1069,1914884,560093,428512,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241266.607892,5,postgres,0,59549,0,4837,2177247,26229524,421209,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241266.607892,30444,dbt7,0,82391,10,46416880,2160051557,13118385994,1572592899,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241266.607892,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241266.607892,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241266.607892,24576,dbt5,15,86318,9617,453467905,331652653,33218449383,261756811,585548353,20268,3499,0,55,22081282048,0,,,0,0,154574606.099,86180231.536,21765.169,10340,27,4,0,
1707241326.599494,0,,0,0,0,1069,1915422,560284,428638,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241326.599494,5,postgres,0,59551,0,4837,2177320,26230405,421223,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241326.599494,30444,dbt7,0,82393,10,46416880,2160051639,13118387139,1572592913,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241326.599494,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241326.599494,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241326.599494,24576,dbt5,8,86395,9617,455884059,332645999,33393090986,262431507,585548390,20295,3500,0,55,22081282048,0,,,0,0,154869007.543,86328589.588,21793.938,10359,27,4,0,
1707241386.613307,0,,0,0,0,1069,1915872,560391,428740,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241386.613307,5,postgres,0,59553,0,4837,2177393,26231286,421237,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241386.613307,30444,dbt7,0,82395,10,46416880,2160051721,13118388284,1572592927,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241386.613307,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241386.613307,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241386.613307,24576,dbt5,16,86485,9617,458228809,333662866,33567793115,263061581,585548418,20349,3506,0,55,22081282048,0,,,0,0,155181993.162,86507370.045,21853.245,10376,27,4,0,
1707241446.628512,0,,0,0,0,1069,1916117,560504,428798,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
