ctime,name,blks_zeroed,blks_hit,blks_read,blks_written,blks_exists,flushes,truncates,stats_reset
1707242587.355527,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242587.355527,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242587.355527,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707242587.355527,Xact,0,100447,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707242587.355527,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242647.664219,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707242647.664219,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707242647.664219,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707242647.664219,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242647.664219,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242647.664219,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707242647.664219,Xact,0,100551,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707242647.664219,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242707.675382,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707242707.675382,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707242707.675382,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707242707.675382,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242707.675382,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242707.675382,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707242707.675382,Xact,0,100616,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707242707.675382,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242767.672876,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707242767.672876,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707242767.672876,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707242767.672876,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242767.672876,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242767.672876,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707242767.672876,Xact,0,100724,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707242767.672876,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242827.609729,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707242827.609729,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707242827.609729,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707242827.609729,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242827.609729,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242827.609729,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707242827.609729,Xact,0,100751,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707242827.609729,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242887.711686,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707242887.711686,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707242887.711686,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707242887.711686,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242887.711686,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242887.711686,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707242887.711686,Xact,0,100774,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707242887.711686,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242947.896052,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707242947.896052,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707242947.896052,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707242947.896052,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242947.896052,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707242947.896052,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707242947.896052,Xact,0,100788,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707242947.896052,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243007.731842,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243007.731842,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243007.731842,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243007.731842,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243007.731842,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243007.731842,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243007.731842,Xact,0,100792,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243007.731842,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243067.785590,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243067.785590,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243067.785590,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243067.785590,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243067.785590,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243067.785590,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243067.785590,Xact,0,100897,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243067.785590,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243127.812540,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243127.812540,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243127.812540,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243127.812540,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243127.812540,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243127.812540,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243127.812540,Xact,0,101015,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243127.812540,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243188.066061,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243188.066061,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243188.066061,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243188.066061,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243188.066061,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243188.066061,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243188.066061,Xact,0,101047,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243188.066061,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243248.044973,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243248.044973,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243248.044973,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243248.044973,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243248.044973,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243248.044973,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243248.044973,Xact,0,101064,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243248.044973,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243307.917032,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243307.917032,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243307.917032,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243307.917032,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243307.917032,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243307.917032,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243307.917032,Xact,0,101083,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243307.917032,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243367.971205,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243367.971205,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243367.971205,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243367.971205,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243367.971205,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243367.971205,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243367.971205,Xact,0,101181,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243367.971205,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243428.191490,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243428.191490,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243428.191490,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243428.191490,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243428.191490,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243428.191490,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243428.191490,Xact,0,101232,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243428.191490,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243488.052974,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243488.052974,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243488.052974,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243488.052974,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243488.052974,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243488.052974,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243488.052974,Xact,0,101408,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243488.052974,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243548.071068,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243548.071068,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243548.071068,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243548.071068,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243548.071068,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243548.071068,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243548.071068,Xact,0,101471,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243548.071068,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243608.201371,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243608.201371,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243608.201371,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243608.201371,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243608.201371,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243608.201371,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243608.201371,Xact,0,101484,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243608.201371,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243668.196803,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243668.196803,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243668.196803,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243668.196803,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243668.196803,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243668.196803,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243668.196803,Xact,0,101498,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243668.196803,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243728.306920,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243728.306920,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243728.306920,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243728.306920,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243728.306920,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243728.306920,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243728.306920,Xact,0,101511,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243728.306920,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243788.305629,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243788.305629,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243788.305629,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243788.305629,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243788.305629,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243788.305629,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243788.305629,Xact,0,101635,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243788.305629,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243848.296362,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243848.296362,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243848.296362,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243848.296362,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243848.296362,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243848.296362,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243848.296362,Xact,0,101717,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243848.296362,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243908.262266,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243908.262266,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243908.262266,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243908.262266,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243908.262266,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243908.262266,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243908.262266,Xact,0,101907,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243908.262266,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243968.409932,CommitTs,0,0,0,0,0,54,0,2024-01-16 15:04:47.848815-06
1707243968.409932,MultiXactMember,1,3,2,3,0,56,0,2024-01-16 15:04:47.848815-06
1707243968.409932,MultiXactOffset,1,6,4,6,2,56,0,2024-01-16 15:04:47.848815-06
1707243968.409932,Notify,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243968.409932,Serial,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
1707243968.409932,Subtrans,11,0,0,7,0,54,53,2024-01-16 15:04:47.848815-06
1707243968.409932,Xact,0,102001,4,52,0,54,0,2024-01-16 15:04:47.848815-06
1707243968.409932,other,0,0,0,0,0,0,0,2024-01-16 15:04:47.848815-06
