# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgsql1.dbt2.internal;60;1653527798;0.00;94593.53;17048.03;0.00;52067.98;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653527858;0.53;96280.60;4553.08;0.00;35849.02;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653527918;2.20;24438.13;10549.82;0.00;22187.27;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653527978;0.07;3835.13;17291.70;0.00;26387.35;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653528038;0.07;166.93;6636.32;0.00;9716.43;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653528098;0.00;13043.93;11661.48;0.00;20510.27;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653528158;0.07;2969.20;8769.55;0.00;7801.85;0.00;0.00;0.00;0.00
