# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgsql1.dbt2.internal;60;1653527798;34543060;64598208;31165224;47.43;0;30055148;19479912;29.65;20925360;9220344;962612
pgsql1.dbt2.internal;60;1653527858;34061384;64580000;31646900;48.16;0;30518616;19454936;29.61;22203472;8410392;742512
pgsql1.dbt2.internal;60;1653527918;33927240;64602436;31781044;48.37;0;30675196;19467912;29.63;22546908;8200036;1352
pgsql1.dbt2.internal;60;1653527978;34447728;64602760;31260556;47.57;0;30155032;19530468;29.72;22825956;7412804;257584
pgsql1.dbt2.internal;60;1653528038;32683000;64542692;33025284;50.26;0;31859692;19510980;29.69;23055012;8897340;1943036
pgsql1.dbt2.internal;60;1653528098;34581052;64605592;31127232;47.37;0;30024540;19498088;29.67;23175088;6934848;117768
pgsql1.dbt2.internal;60;1653528158;33757320;64588792;31950964;48.63;0;30831472;19519308;29.71;23338476;7572224;893676
