ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1719466089.056714,5,postgres,0,1419981,0,617,51876228,621249427,9961396,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719466089.056714,4263817,dbt7,10,1383743,194,12015664,1865892945,13292706477,868730769,301436754,18905,34231,0,1199,41493999890,0,,,0,0,177024928.611,98124023.003,0,19800,0,0,0,
1719466089.056714,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466089.056714,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466089.056714,4212858,dbt5,0,2711696,4989,1084972869,5879677068,60736823984,7852635589,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719466149.068627,0,,0,0,0,221,39533645,17524460,8510802,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466149.068627,5,postgres,0,1420093,0,617,51880316,621298427,9962180,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719466149.068627,4263817,dbt7,11,1383890,194,12015664,1865906981,13292779070,868736540,301436754,18905,34231,0,1199,41493999890,0,,,0,0,177025042.17,98124075.169,0,19817,0,0,0,
1719466149.068627,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466149.068627,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466149.068627,4212858,dbt5,0,2711808,4989,1084972869,5879681156,60736885808,7852636373,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719466209.079429,0,,0,0,0,221,39536928,17525252,8511543,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466209.079429,5,postgres,0,1420205,0,617,51884404,621347427,9962964,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719466209.079429,4263817,dbt7,8,1384096,194,12015664,1867336839,13303797806,869299282,301436761,18912,34231,0,1204,41883439378,0,,,0,0,177235720.94,98334129.61,0,19833,0,0,0,
