ctime,name,blks_zeroed,blks_hit,blks_read,blks_written,blks_exists,flushes,truncates,stats_reset
1719467049.247838,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467049.247838,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467049.247838,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467049.247838,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467049.247838,Xact,705,89827269,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467049.247838,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467109.259792,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467109.259792,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467109.259792,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467109.259792,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467109.259792,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467109.259792,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467109.259792,Xact,705,89827269,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467109.259792,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467169.266148,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467169.266148,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467169.266148,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467169.266148,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467169.266148,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467169.266148,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467169.266148,Xact,705,89827269,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467169.266148,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467229.279168,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467229.279168,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467229.279168,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467229.279168,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467229.279168,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467229.279168,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467229.279168,Xact,705,89827269,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467229.279168,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467289.291431,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467289.291431,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467289.291431,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467289.291431,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467289.291431,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467289.291431,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467289.291431,Xact,705,89827269,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467289.291431,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467349.307423,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467349.307423,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467349.307423,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467349.307423,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467349.307423,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467349.307423,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467349.307423,Xact,705,89827353,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467349.307423,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467409.316893,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467409.316893,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467409.316893,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467409.316893,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467409.316893,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467409.316893,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467409.316893,Xact,705,89827401,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467409.316893,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467469.333155,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467469.333155,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467469.333155,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467469.333155,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467469.333155,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467469.333155,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467469.333155,Xact,705,89827409,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467469.333155,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467529.344820,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467529.344820,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467529.344820,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467529.344820,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467529.344820,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467529.344820,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467529.344820,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467529.344820,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467589.349022,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467589.349022,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467589.349022,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467589.349022,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467589.349022,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467589.349022,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467589.349022,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467589.349022,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467649.364263,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467649.364263,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467649.364263,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467649.364263,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467649.364263,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467649.364263,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467649.364263,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467649.364263,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467709.374056,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467709.374056,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467709.374056,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467709.374056,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467709.374056,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467709.374056,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467709.374056,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467709.374056,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467769.384528,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467769.384528,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467769.384528,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467769.384528,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467769.384528,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467769.384528,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467769.384528,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467769.384528,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467829.396431,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467829.396431,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467829.396431,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467829.396431,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467829.396431,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467829.396431,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467829.396431,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467829.396431,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467889.410635,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467889.410635,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467889.410635,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467889.410635,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467889.410635,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467889.410635,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467889.410635,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467889.410635,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467949.421066,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719467949.421066,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719467949.421066,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719467949.421066,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467949.421066,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719467949.421066,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719467949.421066,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719467949.421066,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468009.436077,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468009.436077,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468009.436077,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468009.436077,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468009.436077,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468009.436077,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468009.436077,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468009.436077,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468069.446372,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468069.446372,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468069.446372,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468069.446372,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468069.446372,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468069.446372,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468069.446372,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468069.446372,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468129.454787,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468129.454787,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468129.454787,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468129.454787,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468129.454787,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468129.454787,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468129.454787,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468129.454787,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468189.464170,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468189.464170,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468189.464170,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468189.464170,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468189.464170,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468189.464170,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468189.464170,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468189.464170,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468249.472298,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468249.472298,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468249.472298,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468249.472298,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468249.472298,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468249.472298,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468249.472298,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468249.472298,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468309.480699,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468309.480699,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468309.480699,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468309.480699,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468309.480699,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468309.480699,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468309.480699,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468309.480699,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468369.488316,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468369.488316,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468369.488316,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468369.488316,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468369.488316,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468369.488316,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468369.488316,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468369.488316,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468429.501520,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468429.501520,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468429.501520,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468429.501520,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468429.501520,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468429.501520,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468429.501520,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468429.501520,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468489.517324,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468489.517324,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468489.517324,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468489.517324,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468489.517324,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468489.517324,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468489.517324,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468489.517324,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468549.529356,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468549.529356,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468549.529356,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468549.529356,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468549.529356,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468549.529356,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468549.529356,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468549.529356,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468609.536367,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468609.536367,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468609.536367,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468609.536367,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468609.536367,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468609.536367,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468609.536367,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468609.536367,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468669.545378,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468669.545378,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468669.545378,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468669.545378,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468669.545378,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468669.545378,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468669.545378,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468669.545378,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468729.557272,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468729.557272,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468729.557272,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468729.557272,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468729.557272,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468729.557272,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468729.557272,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468729.557272,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468789.569597,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468789.569597,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468789.569597,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468789.569597,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468789.569597,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468789.569597,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468789.569597,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468789.569597,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468849.576031,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468849.576031,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468849.576031,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468849.576031,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468849.576031,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468849.576031,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468849.576031,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468849.576031,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468909.594283,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468909.594283,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468909.594283,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468909.594283,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468909.594283,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468909.594283,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468909.594283,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468909.594283,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468969.600963,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719468969.600963,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719468969.600963,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719468969.600963,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468969.600963,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719468969.600963,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719468969.600963,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719468969.600963,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469029.616210,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469029.616210,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469029.616210,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469029.616210,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469029.616210,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469029.616210,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469029.616210,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469029.616210,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469089.623755,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469089.623755,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469089.623755,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469089.623755,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469089.623755,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469089.623755,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469089.623755,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469089.623755,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469149.637989,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469149.637989,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469149.637989,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469149.637989,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469149.637989,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469149.637989,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469149.637989,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469149.637989,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469209.649742,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469209.649742,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469209.649742,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469209.649742,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469209.649742,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469209.649742,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469209.649742,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469209.649742,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469269.660638,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469269.660638,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469269.660638,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469269.660638,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469269.660638,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469269.660638,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469269.660638,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469269.660638,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469329.666449,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469329.666449,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
