# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgsql1.dbt3.internal;60;1654125806;0.07;79079.53;6135.43;0.00;25849.12;0.00;0.00;0.00;0.00
pgsql1.dbt3.internal;60;1654125866;0.07;12904.07;5787.50;0.00;10599.73;0.00;0.00;0.00;0.00
pgsql1.dbt3.internal;60;1654125926;0.07;2245.27;8255.68;0.00;12487.22;0.00;0.00;0.00;0.00
