ctime,relname,pid,mode,granted
1653669274.399424,lineitem_l_orderkey_l_suppkey_idx,18116,AccessShareLock,t
1653669274.399424,lineitem_l_orderkey_l_suppkey_l_quantity_idx,18158,AccessShareLock,t
1653669274.399424,lineitem_l_orderkey_l_suppkey_l_quantity_idx,18116,AccessShareLock,t
1653669274.399424,lineitem_l_partkey_l_quantity_l_shipmode_idx,18116,AccessShareLock,t
1653669274.399424,lineitem_l_partkey_l_quantity_l_shipmode_idx,18158,AccessShareLock,t
1653669274.399424,lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx,18158,AccessShareLock,t
1653669274.399424,lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx,18116,AccessShareLock,t
1653669274.399424,lineitem_l_receiptdate_idx,18116,AccessShareLock,t
1653669274.399424,lineitem_l_receiptdate_idx,18158,AccessShareLock,t
1653669274.399424,lineitem_l_shipdate_idx,18158,AccessShareLock,t
1653669274.399424,lineitem_l_shipdate_idx,18116,AccessShareLock,t
1653669274.399424,nation,18158,AccessShareLock,t
1653669274.399424,part,18155,AccessShareLock,t
1653669274.399424,part,18158,AccessShareLock,t
1653669274.399424,part,18148,AccessShareLock,t
1653669274.399424,part,18154,AccessShareLock,t
1653669274.399424,part_ios_test1,18158,AccessShareLock,t
1653669274.399424,part_ios_test1,18154,AccessShareLock,t
1653669274.399424,part_ios_test1,18155,AccessShareLock,t
1653669274.399424,part_ios_test1,18148,AccessShareLock,t
1653669274.399424,part_p_container_p_brand_p_partkey_idx,18148,AccessShareLock,t
1653669274.399424,part_p_container_p_brand_p_partkey_idx,18158,AccessShareLock,t
1653669274.399424,part_p_size_idx,18148,AccessShareLock,t
1653669274.399424,part_p_size_idx,18158,AccessShareLock,t
1653669274.399424,part_p_type_p_partkey_idx,18148,AccessShareLock,t
1653669274.399424,part_p_type_p_partkey_idx,18158,AccessShareLock,t
1653669274.399424,partsupp,18158,AccessShareLock,t
1653669274.399424,partsupp,18148,AccessShareLock,t
1653669274.399424,partsupp,18155,AccessShareLock,t
1653669274.399424,partsupp,18154,AccessShareLock,t
1653669274.399424,partsupp_ps_suppkey_idx,18148,AccessShareLock,t
1653669274.399424,partsupp_ps_suppkey_idx,18158,AccessShareLock,t
1653669274.399424,pk_lineitem,18116,AccessShareLock,t
1653669274.399424,pk_lineitem,18158,AccessShareLock,t
1653669274.399424,pk_nation,18158,AccessShareLock,t
1653669274.399424,pk_part,18148,AccessShareLock,t
1653669274.399424,pk_part,18158,AccessShareLock,t
1653669274.399424,pk_partsupp,18148,AccessShareLock,t
1653669274.399424,pk_partsupp,18158,AccessShareLock,t
1653669274.399424,pk_partsupp,18154,AccessShareLock,t
1653669274.399424,pk_partsupp,18155,AccessShareLock,t
1653669274.399424,pk_supplier,18158,AccessShareLock,t
1653669274.399424,pk_supplier,18148,AccessShareLock,t
1653669274.399424,supplier,18158,AccessShareLock,t
1653669274.399424,supplier,18155,AccessShareLock,t
1653669274.399424,supplier,18148,AccessShareLock,t
1653669274.399424,supplier,18154,AccessShareLock,t
1653669274.399424,supplier_s_nationkey_s_suppkey_idx,18158,AccessShareLock,t
1653669274.399424,supplier_s_nationkey_s_suppkey_idx,18148,AccessShareLock,t
1653669274.399424,supplier_s_suppkey_idx_like,18148,AccessShareLock,t
1653669274.399424,supplier_s_suppkey_idx_like,18155,AccessShareLock,t
1653669274.399424,supplier_s_suppkey_idx_like,18154,AccessShareLock,t
1653669274.399424,supplier_s_suppkey_idx_like,18158,AccessShareLock,t
1653669334.414298,customer,18214,AccessShareLock,t
1653669334.414298,customer,18212,AccessShareLock,t
1653669334.414298,customer,18213,AccessShareLock,t
1653669334.414298,customer_c_mktsegment_c_custkey_idx,18214,AccessShareLock,t
1653669334.414298,customer_c_mktsegment_c_custkey_idx,18212,AccessShareLock,t
1653669334.414298,customer_c_mktsegment_c_custkey_idx,18213,AccessShareLock,t
1653669334.414298,customer_c_nationkey_c_custkey_idx,18212,AccessShareLock,t
1653669334.414298,customer_c_phone_c_acctbal_c_custkey_idx,18212,AccessShareLock,t
1653669334.414298,customer_c_phone_idx_c_acctbal,18212,AccessShareLock,t
1653669334.414298,lineitem,18213,AccessShareLock,t
1653669334.414298,lineitem,18212,AccessShareLock,t
1653669334.414298,lineitem,18214,AccessShareLock,t
1653669334.414298,lineitem_l_orderkey_idx_l_returnflag,18212,AccessShareLock,t
1653669334.414298,lineitem_l_orderkey_idx_part2,18212,AccessShareLock,t
1653669334.414298,lineitem_l_orderkey_l_suppkey_idx,18212,AccessShareLock,t
1653669334.414298,lineitem_l_orderkey_l_suppkey_l_quantity_idx,18212,AccessShareLock,t
1653669334.414298,lineitem_l_partkey_l_quantity_l_shipmode_idx,18212,AccessShareLock,t
1653669334.414298,lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx,18212,AccessShareLock,t
1653669334.414298,lineitem_l_receiptdate_idx,18212,AccessShareLock,t
1653669334.414298,lineitem_l_shipdate_idx,18212,AccessShareLock,t
1653669334.414298,orders,18214,AccessShareLock,t
1653669334.414298,orders,18212,AccessShareLock,t
1653669334.414298,orders,18213,AccessShareLock,t
1653669334.414298,orders_o_custkey_idx,18212,AccessShareLock,t
1653669334.414298,orders_o_orderdate_idx,18212,AccessShareLock,t
1653669334.414298,orders_o_orderkey_o_orderdate_idx,18212,AccessShareLock,t
1653669334.414298,pk_customer,18212,AccessShareLock,t
1653669334.414298,pk_lineitem,18212,AccessShareLock,t
1653669334.414298,pk_orders,18212,AccessShareLock,t
