Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,minflt/s,majflt/s,VSZ,RSS,%MEM,StkSize,StkRef,kB_rd/s,kB_wr/s,kB_ccwr/s,iodelay,cswch/s,nvcswch/s,threads,fd-nr,Command
1682719717,0,16197,0.00,5.63,0.00,3.61,5.63,0,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,501.56,53.56,1,-1,"kworker/u8:1-btrfs-endio-write"
1682719717,0,16198,0.00,7.88,0.00,4.34,7.88,0,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,668.93,101.08,1,-1,"kworker/u8:3-blkcg_punt_bio"
1682719717,0,16228,0.00,0.22,0.00,0.08,0.22,2,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,5.77,0.15,1,-1,"kworker/2:1-events"
1682719717,0,16250,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.18,0.00,1,-1,"kworker/2:2-mm_percpu_wq"
1682719717,0,16252,0.00,1.23,0.00,0.43,1.23,0,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,82.34,9.57,1,-1,"kworker/u8:0-btrfs-compressed-write"
1682719717,0,16265,0.00,0.17,0.00,0.10,0.17,3,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,3.51,0.20,1,-1,"kworker/3:0-mm_percpu_wq"
1682719717,26,16391,1.23,0.50,0.00,12.81,1.73,2,79.58,0.00,452096,159576,0.97,132,52,24.46,745.90,0.00,0,61.32,38.38,1,68,"postgres: postgres dbt2 192.168.122.160(39956) idle"
1682719717,26,16392,1.10,0.50,0.00,12.73,1.59,1,84.32,0.00,452048,160360,0.98,132,52,13.76,678.12,0.00,0,58.46,27.53,1,68,"postgres: postgres dbt2 192.168.122.160(39960) idle"
1682719717,26,16393,1.21,0.52,0.00,13.66,1.73,0,73.95,0.00,452048,159200,0.97,132,52,22.53,686.36,0.00,0,60.77,34.77,1,61,"postgres: postgres dbt2 192.168.122.160(39974) idle"
1682719717,26,16394,1.15,0.47,0.00,11.66,1.61,3,77.19,0.00,452128,159668,0.97,132,48,18.61,663.37,0.00,0,60.23,34.14,1,66,"postgres: postgres dbt2 192.168.122.160(39986) idle"
1682719717,26,16395,1.23,0.52,0.00,13.42,1.74,3,74.78,0.00,452016,159292,0.97,132,52,18.01,608.87,0.00,0,61.65,35.21,1,63,"postgres: postgres dbt2 192.168.122.160(39988) idle"
1682719717,26,16396,1.18,0.53,0.00,13.27,1.71,1,75.10,0.00,452036,159112,0.97,132,52,17.81,769.70,0.00,0,61.97,33.99,1,63,"postgres: postgres dbt2 192.168.122.160(39998) idle"
1682719717,26,16397,1.25,0.52,0.00,14.45,1.76,2,107.94,0.00,451924,160224,0.98,132,52,19.87,647.55,0.00,0,60.04,30.04,1,63,"postgres: postgres dbt2 192.168.122.160(40004) idle"
1682719717,26,16398,1.28,0.56,0.00,14.17,1.84,2,84.37,0.00,451968,160600,0.98,132,52,18.28,814.62,0.00,0,59.54,35.77,1,66,"postgres: postgres dbt2 192.168.122.160(40008) idle"
1682719717,26,16399,1.25,0.55,0.00,14.30,1.79,2,69.08,0.00,452040,159348,0.97,132,52,30.37,727.30,0.00,0,62.95,38.88,1,66,"postgres: postgres dbt2 192.168.122.160(40012) idle"
1682719717,26,16400,1.01,0.53,0.00,12.54,1.55,3,82.52,0.00,452008,160036,0.98,132,52,15.55,809.84,0.00,0,59.01,33.29,1,74,"postgres: postgres dbt2 192.168.122.160(40024) idle"
1682719717,26,16401,1.35,0.52,0.00,13.89,1.86,0,78.00,0.00,452012,159232,0.97,132,48,20.14,828.04,0.00,0,61.64,36.82,1,64,"postgres: postgres dbt2 192.168.122.160(40030) idle"
1682719717,26,16402,1.18,0.50,0.00,12.05,1.68,3,100.66,0.00,452044,160176,0.98,132,52,12.96,566.87,0.00,0,60.54,37.15,1,64,"postgres: postgres dbt2 192.168.122.160(40040) idle"
1682719717,26,16403,1.13,0.48,0.00,12.05,1.61,3,97.61,0.00,451936,159796,0.98,132,52,16.88,526.33,0.00,0,59.21,38.61,1,61,"postgres: postgres dbt2 192.168.122.160(40050) idle"
1682719717,26,16404,1.21,0.50,0.00,12.94,1.71,2,92.27,0.00,451948,159928,0.98,132,48,12.49,659.91,0.00,0,60.43,34.71,1,64,"postgres: postgres dbt2 192.168.122.160(40058) idle"
1682719717,26,16405,1.18,0.47,0.00,12.91,1.64,1,79.05,0.00,452128,160276,0.98,132,52,12.03,677.32,0.00,0,58.98,31.00,1,63,"postgres: postgres dbt2 192.168.122.160(40064) idle"
1682719717,26,16406,1.18,0.56,0.00,12.76,1.74,3,82.19,0.00,451988,160432,0.98,132,48,36.68,1019.44,0.00,0,61.26,49.29,1,63,"postgres: postgres dbt2 192.168.122.160(40080) idle"
1682719717,26,16407,1.15,0.48,0.00,12.36,1.63,0,78.20,0.00,452024,159472,0.97,132,48,30.37,669.21,0.00,0,60.33,34.13,1,62,"postgres: postgres dbt2 192.168.122.160(40094) idle"
1682719717,26,16408,1.20,0.50,0.00,13.54,1.69,3,87.02,0.00,452100,160480,0.98,132,52,22.33,713.21,0.00,0,60.39,29.16,1,64,"postgres: postgres dbt2 192.168.122.160(40106) idle"
