# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgsql1.dbt2.internal;60;1653667971;61216788;63694396;4491488;6.84;0;2477608;16343516;24.87;263092;4119760;985624
pgsql1.dbt2.internal;60;1653668031;59298196;63634412;6410080;9.76;0;4336216;16162052;24.60;558600;5687132;786144
pgsql1.dbt2.internal;60;1653668091;56874408;63553740;8833868;13.44;0;6679332;16448928;25.03;898408;7700528;471128
pgsql1.dbt2.internal;60;1653668151;53535344;63470168;12172932;18.53;0;9934824;16737628;25.47;1158304;10683640;445724
pgsql1.dbt2.internal;60;1653668211;49907864;63366848;15800412;24.05;0;13458984;16737136;25.47;1501276;13863800;154264
pgsql1.dbt2.internal;60;1653668271;47473976;64147216;18234300;27.75;0;16673240;15992572;24.34;4769896;12927020;2594776
pgsql1.dbt2.internal;60;1653668331;43464384;64532484;22243892;33.85;0;21068100;15432488;23.49;10191276;11393032;2058432
pgsql1.dbt2.internal;60;1653668391;38253392;64512972;27454884;41.78;0;26259580;15270584;23.24;14596348;12047964;4348928
pgsql1.dbt2.internal;60;1653668451;38890072;64860596;26818204;40.81;0;25970524;14974860;22.79;13594588;12427492;4935024
