# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgsql1.dbt2.internal;60;1653667971;6.67;15830.27;34998.03;0.07;144252.85;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653668031;7.47;79417.96;21758.89;0.02;45272.25;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653668091;53.47;112648.93;16415.25;0.28;45297.82;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653668151;7.00;135414.93;7951.75;0.05;47552.37;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653668211;3.87;127858.87;1945.50;0.02;41994.62;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653668271;2.00;61102.80;15965.58;0.00;39154.77;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653668331;5.53;208506.20;4800.28;0.02;65447.57;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653668391;2.27;187599.73;4385.35;0.00;53676.95;0.00;0.00;0.00;0.00
pgsql1.dbt2.internal;60;1653668451;6.07;363596.80;2472.93;0.00;132545.12;0.00;0.00;0.00;0.00
