# hostname;interval;timestamp;pswpin/s;pswpout/s
pgsql1.dbt3.internal;60;1654125328;0.00;0.00
pgsql1.dbt3.internal;60;1654125388;0.00;0.00
pgsql1.dbt3.internal;60;1654125448;0.00;0.00
pgsql1.dbt3.internal;60;1654125508;0.00;0.00
pgsql1.dbt3.internal;60;1654125568;0.00;0.00
pgsql1.dbt3.internal;60;1654125628;0.00;0.00
pgsql1.dbt3.internal;60;1654125688;0.00;0.00
