ctime,relname,pid,mode,granted
1653528159.088252,customer_c_phone_c_acctbal_c_custkey_idx,10106,AccessShareLock,t
1653528159.088252,customer_c_phone_idx_c_acctbal,10106,AccessShareLock,t
1653528159.088252,customer_c_phone_idx_c_acctbal,10115,AccessShareLock,t
1653528159.088252,lineitem,10111,AccessShareLock,t
1653528159.088252,lineitem,10112,AccessShareLock,t
1653528159.088252,lineitem,10116,AccessShareLock,t
1653528159.088252,lineitem,10029,AccessShareLock,t
1653528159.088252,lineitem,10028,AccessShareLock,t
1653528159.088252,lineitem,10117,AccessShareLock,t
1653528159.088252,lineitem,10027,AccessShareLock,t
1653528159.088252,lineitem,10106,AccessShareLock,t
1653528159.088252,lineitem,10115,AccessShareLock,t
1653528159.088252,lineitem_l_orderkey_idx_l_returnflag,10115,AccessShareLock,t
1653528159.088252,lineitem_l_orderkey_idx_l_returnflag,10106,AccessShareLock,t
1653528159.088252,lineitem_l_orderkey_idx_l_returnflag,10027,AccessShareLock,t
1653528159.088252,lineitem_l_orderkey_idx_part2,10106,AccessShareLock,t
1653528159.088252,lineitem_l_orderkey_idx_part2,10115,AccessShareLock,t
1653528159.088252,lineitem_l_orderkey_idx_part2,10027,AccessShareLock,t
1653528159.088252,lineitem_l_orderkey_l_suppkey_idx,10115,AccessShareLock,t
1653528159.088252,lineitem_l_orderkey_l_suppkey_idx,10027,AccessShareLock,t
1653528159.088252,lineitem_l_orderkey_l_suppkey_idx,10106,AccessShareLock,t
1653528159.088252,lineitem_l_orderkey_l_suppkey_l_quantity_idx,10115,AccessShareLock,t
1653528159.088252,lineitem_l_orderkey_l_suppkey_l_quantity_idx,10106,AccessShareLock,t
1653528159.088252,lineitem_l_orderkey_l_suppkey_l_quantity_idx,10027,AccessShareLock,t
1653528159.088252,lineitem_l_partkey_l_quantity_l_shipmode_idx,10115,AccessShareLock,t
1653528159.088252,lineitem_l_partkey_l_quantity_l_shipmode_idx,10106,AccessShareLock,t
1653528159.088252,lineitem_l_partkey_l_quantity_l_shipmode_idx,10027,AccessShareLock,t
1653528159.088252,lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx,10106,AccessShareLock,t
1653528159.088252,lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx,10115,AccessShareLock,t
1653528159.088252,lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx,10027,AccessShareLock,t
1653528159.088252,lineitem_l_receiptdate_idx,10027,AccessShareLock,t
1653528159.088252,lineitem_l_receiptdate_idx,10106,AccessShareLock,t
1653528159.088252,lineitem_l_receiptdate_idx,10115,AccessShareLock,t
1653528159.088252,lineitem_l_shipdate_idx,10027,AccessShareLock,t
1653528159.088252,lineitem_l_shipdate_idx,10115,AccessShareLock,t
1653528159.088252,lineitem_l_shipdate_idx,10106,AccessShareLock,t
1653528159.088252,orders,10106,AccessShareLock,t
1653528159.088252,orders,10112,AccessShareLock,t
1653528159.088252,orders,10116,AccessShareLock,t
1653528159.088252,orders,10117,AccessShareLock,t
1653528159.088252,orders,10115,AccessShareLock,t
1653528159.088252,orders,10111,AccessShareLock,t
1653528159.088252,orders_o_custkey_idx,10106,AccessShareLock,t
1653528159.088252,orders_o_custkey_idx,10115,AccessShareLock,t
1653528159.088252,orders_o_orderdate_idx,10115,AccessShareLock,t
1653528159.088252,orders_o_orderdate_idx,10106,AccessShareLock,t
1653528159.088252,orders_o_orderkey_o_orderdate_idx,10115,AccessShareLock,t
1653528159.088252,orders_o_orderkey_o_orderdate_idx,10106,AccessShareLock,t
1653528159.088252,pg_index,10129,AccessShareLock,t
1653528159.088252,pg_index,10127,AccessShareLock,t
1653528159.088252,pg_index_indexrelid_index,10129,AccessShareLock,t
1653528159.088252,pg_index_indrelid_index,10129,AccessShareLock,t
1653528159.088252,pg_namespace,10129,AccessShareLock,t
1653528159.088252,pg_namespace_nspname_index,10129,AccessShareLock,t
1653528159.088252,pg_namespace_oid_index,10129,AccessShareLock,t
1653528159.088252,pk_customer,10115,AccessShareLock,t
1653528159.088252,pk_customer,10106,AccessShareLock,t
1653528159.088252,pk_lineitem,10115,AccessShareLock,t
1653528159.088252,pk_lineitem,10106,AccessShareLock,t
1653528159.088252,pk_lineitem,10027,AccessShareLock,t
1653528159.088252,pk_orders,10115,AccessShareLock,t
1653528159.088252,pk_orders,10106,AccessShareLock,t
