ctime,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,idx_blks_read,idx_blks_hit
1650892563.172662,pg_toast,pg_toast_3456,pg_toast_3456_index,0,0,0,0,0
1650892563.172662,pg_toast,pg_toast_3350,pg_toast_3350_index,0,0,0,0,0
1650892563.172662,pg_toast,pg_toast_6100,pg_toast_6100_index,0,0,0,0,0
1650892563.172662,pg_toast,pg_toast_16401,pg_toast_16401_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,2987,9452,9452,65,6811
1650892563.172662,pg_catalog,pg_type,pg_type_typname_nsp_index,257,44,44,13,865
1650892563.172662,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,48,60,48,25,3680
1650892563.172662,public,new_order,pk_new_order,4461000,15721844,4107440,11105,44255915
1650892563.172662,pg_catalog,pg_class,pg_class_relname_nsp_index,10008,7303,7303,47,22504
1650892563.172662,pg_catalog,pg_class,pg_class_tblspc_relfilenode_index,0,0,0,15,1484
1650892563.172662,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_type,pg_type_oid_index,29027,28857,28857,36,60041
1650892563.172662,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,97262,239764,239696,253,202923
1650892563.172662,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0,0,2,14
1650892563.172662,pg_catalog,pg_constraint,pg_constraint_conrelid_contypid_conname_index,262,254,254,12,393
1650892563.172662,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0,0,2,14
1650892563.172662,public,warehouse,pk_warehouse,4787654,9811229,4787654,13,4885853
1650892563.172662,pg_catalog,pg_constraint,pg_constraint_conparentid_index,0,0,0,2,14
1650892563.172662,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_index,pg_index_indrelid_index,11940,15751,15720,18,13530
1650892563.172662,public,orders,pk_orders,2252331,8409630,8329506,47220,15701316
1650892563.172662,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,5604,58159,58159,39,12776
1650892563.172662,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,3686,158404,158404,18,4663
1650892563.172662,pg_catalog,pg_am,pg_am_name_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_amop,pg_amop_fam_strat_index,9364,9364,9364,29,20095
1650892563.172662,pg_catalog,pg_amop,pg_amop_opr_fam_index,6029,20483,20483,44,13410
1650892563.172662,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,10728,26954,26954,100,26353
1650892563.172662,pg_catalog,pg_language,pg_language_name_index,1,1,1,2,0
1650892563.172662,pg_catalog,pg_statistic_ext,pg_statistic_ext_name_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_statistic_ext,pg_statistic_ext_relid_index,8573,0,0,9,17137
1650892563.172662,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,944,944,944,12,1622
1650892563.172662,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,23,0,0,2,21
1650892563.172662,pg_catalog,pg_cast,pg_cast_source_target_index,72563,14905,14905,18,73841
1650892563.172662,pg_catalog,pg_enum,pg_enum_typid_label_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_enum,pg_enum_typid_sortorder_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,153,0,0,2,304
1650892563.172662,pg_catalog,pg_operator,pg_operator_oid_index,6005,6005,6005,36,13370
1650892563.172662,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_opclass,pg_opclass_oid_index,11253,11253,11253,66,16184
1650892563.172662,pg_catalog,pg_am,pg_am_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_amop,pg_amop_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_language,pg_language_oid_index,1,1,1,2,0
1650892563.172662,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,573,573,573,14,928
1650892563.172662,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,42328,42234,41918,44,87600
1650892563.172662,pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_rewrite,pg_rewrite_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_description,pg_description_o_c_o_index,304,0,0,6,608
1650892563.172662,pg_catalog,pg_cast,pg_cast_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_enum,pg_enum_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_namespace,pg_namespace_nspname_index,3642,2154,2154,18,5128
1650892563.172662,public,district,pk_district,5069283,29118657,0,13,5088449
1650892563.172662,pg_catalog,pg_conversion,pg_conversion_default_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_conversion,pg_conversion_name_nsp_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_depend,pg_depend_depender_index,606,602,602,16,2000
1650892563.172662,pg_catalog,pg_depend,pg_depend_reference_index,2785,2490,2489,33,6335
1650892563.172662,pg_catalog,pg_database,pg_database_datname_index,12688,12687,12687,68,22384
1650892563.172662,pg_catalog,pg_tablespace,pg_tablespace_spcname_index,0,0,0,6,48
1650892563.172662,pg_catalog,pg_authid,pg_authid_rolname_index,2938,2937,2937,60,5816
1650892563.172662,pg_catalog,pg_auth_members,pg_auth_members_member_role_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_shdepend,pg_shdepend_depender_index,304,0,0,4,304
1650892563.172662,pg_catalog,pg_shdepend,pg_shdepend_reference_index,101,101,101,6,109
1650892563.172662,pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,28,28,28,2,40
1650892563.172662,pg_catalog,pg_ts_dict,pg_ts_dict_dictname_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_extension,pg_extension_name_index,1,0,0,2,1
1650892563.172662,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_policy,pg_policy_polrelid_polname_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,22,0,0,1,43
1650892563.172662,pg_catalog,pg_conversion,pg_conversion_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_database,pg_database_oid_index,27040,27039,27039,68,36774
1650892563.172662,pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,39200,0,0,34,78420
1650892563.172662,pg_catalog,pg_tablespace,pg_tablespace_oid_index,1658,1658,1658,62,3252
1650892563.172662,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_shdescription,pg_shdescription_o_c_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_ts_config,pg_ts_config_oid_index,28,28,28,2,40
1650892563.172662,pg_catalog,pg_ts_config_map,pg_ts_config_map_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_ts_dict,pg_ts_dict_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_ts_parser,pg_ts_parser_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_extension,pg_extension_oid_index,1,0,0,2,1
1650892563.172662,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_foreign_table,pg_foreign_table_relid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_policy,pg_policy_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,303,0,0,4,302
1650892563.172662,pg_catalog,pg_seclabel,pg_seclabel_object_index,303,0,0,2,604
1650892563.172662,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_range,pg_range_rngmultitypid_index,34,0,0,10,58
1650892563.172662,pg_catalog,pg_transform,pg_transform_type_lang_index,8,0,0,1,15
1650892563.172662,pg_catalog,pg_publication,pg_publication_pubname_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_publication_rel,pg_publication_rel_prrelid_prpubid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_subscription,pg_subscription_subname_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_proc,pg_proc_oid_index,18457,18452,18452,72,38291
1650892563.172662,pg_catalog,pg_class,pg_class_oid_index,121792,122454,92480,108,249669
1650892563.172662,pg_catalog,pg_constraint,pg_constraint_oid_index,8,0,0,2,22
1650892563.172662,pg_catalog,pg_index,pg_index_indexrelid_index,40165,40196,40165,66,45146
1650892563.172662,pg_catalog,pg_namespace,pg_namespace_oid_index,22204,22204,22202,18,22680
1650892563.172662,pg_catalog,pg_authid,pg_authid_oid_index,3090,3089,3089,62,6118
1650892563.172662,pg_catalog,pg_shseclabel,pg_shseclabel_object_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_collation,pg_collation_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_range,pg_range_rngtypid_index,34,0,0,10,58
1650892563.172662,pg_catalog,pg_transform,pg_transform_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_publication,pg_publication_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_subscription,pg_subscription_oid_index,0,0,0,0,0
1650892563.172662,pg_catalog,pg_subscription_rel,pg_subscription_rel_srrelid_srsubid_index,0,0,0,0,0
1650892563.172662,pg_toast,pg_toast_14514,pg_toast_14514_index,0,0,0,0,0
1650892563.172662,pg_toast,pg_toast_14519,pg_toast_14519_index,0,0,0,0,0
1650892563.172662,pg_toast,pg_toast_14524,pg_toast_14524_index,0,0,0,0,0
1650892563.172662,pg_toast,pg_toast_14529,pg_toast_14529_index,0,0,0,0,0
1650892563.172662,public,customer,pk_customer,9763731,10056173,9763731,720,20110526
1650892563.172662,public,order_line,pk_order_line,4907798,65982357,53852634,495618,138423396
1650892563.172662,public,item,pk_item,26372208,26347116,26347116,1689,52742956
1650892563.172662,public,stock,pk_stock,57299497,78252496,52900645,4649,269167787
1650892563.172662,public,orders,i_orders,201470,16403637,16080830,7695,9320914
1650892563.172662,public,customer,i_customer,1573274,19473107,17990131,1481,5493702
1650892623.177433,pg_toast,pg_toast_1255,pg_toast_1255_index,2,3,3,2,1
1650892623.177433,pg_toast,pg_toast_1247,pg_toast_1247_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_2604,pg_toast_2604_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_2612,pg_toast_2612_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_2600,pg_toast_2600_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_2619,pg_toast_2619_index,10464,42150,42150,16,17493
1650892623.177433,pg_toast,pg_toast_3381,pg_toast_3381_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_3429,pg_toast_3429_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_2618,pg_toast_2618_index,908,3163,3163,14,1462
1650892623.177433,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_3466,pg_toast_3466_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_2615,pg_toast_2615_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_1262,pg_toast_1262_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_1213,pg_toast_1213_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_1260,pg_toast_1260_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_3600,pg_toast_3600_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_3079,pg_toast_3079_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_2328,pg_toast_2328_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_1417,pg_toast_1417_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_1418,pg_toast_1418_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_3118,pg_toast_3118_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_3256,pg_toast_3256_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_6000,pg_toast_6000_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_826,pg_toast_826_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_3394,pg_toast_3394_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_3592,pg_toast_3592_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_3456,pg_toast_3456_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_3350,pg_toast_3350_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_6100,pg_toast_6100_index,0,0,0,0,0
1650892623.177433,pg_toast,pg_toast_16401,pg_toast_16401_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,3060,9651,9651,68,6959
1650892623.177433,pg_catalog,pg_type,pg_type_typname_nsp_index,257,44,44,13,865
1650892623.177433,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,48,60,48,25,3680
1650892623.177433,public,new_order,pk_new_order,4532820,15955053,4171027,11638,45681800
1650892623.177433,pg_catalog,pg_class,pg_class_relname_nsp_index,10157,7414,7414,47,22807
1650892623.177433,pg_catalog,pg_class,pg_class_tblspc_relfilenode_index,0,0,0,15,1486
1650892623.177433,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_type,pg_type_oid_index,29182,29012,29012,36,60357
1650892623.177433,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,97946,242214,242146,254,204295
1650892623.177433,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0,0,2,14
1650892623.177433,pg_catalog,pg_constraint,pg_constraint_conrelid_contypid_conname_index,264,256,256,14,394
1650892623.177433,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0,0,2,14
1650892623.177433,public,warehouse,pk_warehouse,4867635,9967850,4867635,13,4967949
1650892623.177433,pg_catalog,pg_constraint,pg_constraint_conparentid_index,0,0,0,2,14
1650892623.177433,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_index,pg_index_indrelid_index,12081,15934,15903,18,13677
1650892623.177433,public,orders,pk_orders,2288894,8626190,8544012,47646,15958603
1650892623.177433,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,5717,59163,59163,39,13017
1650892623.177433,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,3728,160201,160201,18,4713
1650892623.177433,pg_catalog,pg_am,pg_am_name_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_amop,pg_amop_fam_strat_index,9462,9462,9462,29,20296
1650892623.177433,pg_catalog,pg_amop,pg_amop_opr_fam_index,6134,20794,20794,45,13624
1650892623.177433,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,10785,27051,27051,100,26472
1650892623.177433,pg_catalog,pg_language,pg_language_name_index,1,1,1,2,0
1650892623.177433,pg_catalog,pg_statistic_ext,pg_statistic_ext_name_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_statistic_ext,pg_statistic_ext_relid_index,8702,0,0,9,17395
1650892623.177433,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,951,951,951,12,1634
1650892623.177433,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,23,0,0,2,21
1650892623.177433,pg_catalog,pg_cast,pg_cast_source_target_index,73494,15077,15077,18,74778
1650892623.177433,pg_catalog,pg_enum,pg_enum_typid_label_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_enum,pg_enum_typid_sortorder_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,153,0,0,2,304
1650892623.177433,pg_catalog,pg_operator,pg_operator_oid_index,6101,6101,6101,36,13567
1650892623.177433,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_opclass,pg_opclass_oid_index,11316,11316,11316,66,16252
1650892623.177433,pg_catalog,pg_am,pg_am_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_amop,pg_amop_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_language,pg_language_oid_index,1,1,1,2,0
1650892623.177433,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,594,594,594,14,960
1650892623.177433,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,43034,42940,42624,44,89018
1650892623.177433,pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_rewrite,pg_rewrite_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_description,pg_description_o_c_o_index,304,0,0,6,608
1650892623.177433,pg_catalog,pg_cast,pg_cast_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_enum,pg_enum_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_namespace,pg_namespace_nspname_index,3657,2164,2164,18,5148
1650892623.177433,public,district,pk_district,5152909,29417271,0,13,5172269
1650892623.177433,pg_catalog,pg_conversion,pg_conversion_default_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_conversion,pg_conversion_name_nsp_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_depend,pg_depend_depender_index,606,602,602,16,2000
1650892623.177433,pg_catalog,pg_depend,pg_depend_reference_index,2785,2490,2489,33,6335
1650892623.177433,pg_catalog,pg_database,pg_database_datname_index,12698,12697,12697,68,22400
1650892623.177433,pg_catalog,pg_tablespace,pg_tablespace_spcname_index,0,0,0,6,48
1650892623.177433,pg_catalog,pg_authid,pg_authid_rolname_index,2942,2941,2941,60,5824
1650892623.177433,pg_catalog,pg_auth_members,pg_auth_members_member_role_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_shdepend,pg_shdepend_depender_index,304,0,0,4,304
1650892623.177433,pg_catalog,pg_shdepend,pg_shdepend_reference_index,101,101,101,6,109
1650892623.177433,pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,28,28,28,2,40
1650892623.177433,pg_catalog,pg_ts_dict,pg_ts_dict_dictname_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_extension,pg_extension_name_index,1,0,0,2,1
1650892623.177433,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_policy,pg_policy_polrelid_polname_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,22,0,0,1,43
1650892623.177433,pg_catalog,pg_conversion,pg_conversion_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_database,pg_database_oid_index,27051,27050,27050,68,36791
1650892623.177433,pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,39224,0,0,34,78468
1650892623.177433,pg_catalog,pg_tablespace,pg_tablespace_oid_index,1664,1664,1664,62,3264
1650892623.177433,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_shdescription,pg_shdescription_o_c_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_ts_config,pg_ts_config_oid_index,28,28,28,2,40
1650892623.177433,pg_catalog,pg_ts_config_map,pg_ts_config_map_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_ts_dict,pg_ts_dict_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_ts_parser,pg_ts_parser_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_extension,pg_extension_oid_index,1,0,0,2,1
1650892623.177433,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_foreign_table,pg_foreign_table_relid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_policy,pg_policy_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0,0,0,0
1650892623.177433,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,303,0,0,4,302
1650892623.177433,pg_catalog,pg_seclabel,pg_seclabel_object_index,303,0,0,2,604
1650892623.177433,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,0,0,0,0,0
