1707240368,5,0,1.084,27658
1707240369,6,0,0.023,27658
1707240373,2,0,4.006,27658
1707240373,3,0,0.032,27658
1707240376,2,0,3.079,27658
1707240376,6,0,0.019,27658
1707240386,4,0,9.993,27658
1707240386,6,0,0.076,27658
1707240392,4,0,6.095,27658
1707240392,3,0,0.272,27658
1707240392,0,0,0.053,27658
1707240392,0,0,0.027,27658
1707240392,2,0,0.025,27658
1707240394,2,0,1.677,27658
1707240394,3,0,0.026,27658
1707240416,4,0,22.421,27658
1707240417,3,0,0.2,27658
1707240430,4,0,13.215,27658
1707240440,4,0,10.657,27658
1707240440,2,0,0.01,27658
1707240456,4,0,15.932,27658
1707240470,4,0,13.951,27658
1707240470,0,0,0.15,27658
1707240471,0,0,0.116,27658
1707240483,2,0,12.447,27658
1707240488,2,0,5.354,27658
1707240488,6,0,0.119,27658
1707240489,5,0,0.896,27658
1707240489,1,0,0.002,27658
1707240489,1,0,0.001,27658
1707240489,1,0,0.002,27658
1707240490,0,0,0.152,27658
1707240499,4,0,9.083,27658
1707240499,3,0,0.2,27658
1707240501,5,0,1.909,27658
1707240502,4,0,1.564,27658
1707240502,3,0,0.012,27658
1707240502,6,0,0.017,27658
1707240554,5,0,51.276,27658
1707240608,5,0,54.808,27658
1707240608,0,0,0.033,27658
1707240608,1,0,0.002,27658
1707240612,2,0,3.576,27658
1707240619,5,0,7.465,27658
1707240620,3,0,0.086,27658
1707240620,0,0,0.023,27658
1707240626,4,0,6.746,27658
1707240626,0,0,0.029,27658
1707240627,5,0,0.263,27658
1707240627,2,0,0.018,27658
1707240627,0,0,0.015,27658
1707240630,2,0,3.661,27658
1707240630,2,0,0.013,27658
1707240688,5,0,57.78,27658
1707240688,1,0,0.002,27658
1707240688,3,0,0.235,27658
1707240689,3,0,0.208,27658
1707240690,7,0,1.631,27658
1707240690,2,0,0.025,27658
1707240694,2,0,3.551,27658
1707240694,3,0,0.155,27658
1707240694,3,0,0.064,27658
1707240694,3,0,0.027,27658
1707240753,5,0,59.325,27658
1707240753,2,0,0.045,27658
1707240753,3,0,0.026,27658
1707240754,3,0,0.224,27658
1707240754,3,0,0.401,27658
1707240754,3,0,0.221,27658
1707240779,4,0,24.346,27658
1707240826,5,0,47.081,27658
1707240826,0,0,0.069,27658
1707240826,6,0,0.037,27658
1707240826,0,0,0.119,27658
1707240826,0,0,0.073,27658
1707240830,4,0,3.82,27658
1707240830,1,0,0.002,27658
1707240830,6,0,0.01,27658
1707240830,3,0,0.017,27658
1707240831,4,0,1.025,27658
1707240831,3,0,0.156,27658
1707240834,4,0,2.967,27658
1707240834,0,0,0.169,27658
1707240834,0,0,0.037,27658
1707240847,2,0,12.983,27658
1707240853,4,0,5.816,27658
1707240870,4,0,16.965,27658
1707240872,7,0,2.061,27658
1707240872,2,0,0.04,27658
1707240872,3,0,0.367,27658
1707240889,4,0,16.37,27658
1707240889,6,0,0.114,27658
1707240889,0,0,0.228,27658
1707240896,5,0,6.639,27658
1707240898,4,0,1.788,27658
1707240898,3,0,0.084,27658
1707240898,6,0,0.061,27658
1707240898,5,0,0.464,27658
1707240908,4,0,9.46,27658
1707240908,1,0,0.001,27658
1707240908,6,0,0.019,27658
1707240908,3,0,0.09,27658
1707240908,2,0,0.008,27658
1707240908,0,0,0.071,27658
1707240908,6,0,0.008,27658
1707240908,0,0,0.061,27658
1707240908,3,0,0.078,27658
1707240908,0,0,0.026,27658
1707240908,7,0,0.328,27658
1707240909,5,0,0.164,27658
1707240909,3,0,0.017,27658
1707240909,7,0,0.211,27658
1707240910,4,0,1.498,27658
1707240910,1,0,0.001,27658
1707240913,4,0,3.224,27658
1707240918,4,0,4.783,27658
1707240926,4,0,8.167,27658
1707240932,4,0,5.366,27658
1707240932,2,0,0.088,27658
1707240932,2,0,0.071,27658
1707240932,0,0,0.309,27658
1707240967,4,0,34.919,27658
1707240967,3,0,0.053,27658
1707240968,6,0,0.263,27658
1707240981,4,0,13.122,27658
1707240981,0,0,0.032,27658
1707240981,0,0,0.083,27658
1707240981,3,0,0.038,27658
1707240983,4,0,2.337,27658
1707240983,6,0,0.019,27658
1707240983,0,0,0.014,27658
1707240983,0,0,0.012,27658
1707240989,4,0,5.879,27658
1707240989,0,0,0.059,27658
1707241000,4,0,10.634,27658
1707241011,4,0,10.826,27658
1707241011,0,0,0.013,27658
1707241027,4,0,16.771,27658
1707241056,4,0,28.306,27658
1707241056,3,0,0.046,27658
1707241056,6,0,0.122,27658
1707241072,4,0,15.968,27658
1707241079,4,0,7.674,27658
1707241079,2,0,0.011,27658
1707241080,3,0,0.035,27658
1707241080,2,0,0.092,27658
1707241080,3,0,0.018,27658
1707241080,2,0,0.056,27658
1707241080,0,0,0.171,27658
1707241080,0,0,0.07,27658
1707241080,6,0,0.098,27658
1707241088,4,0,7.757,27658
1707241088,3,0,0.12,27658
1707241088,0,0,0.006,27658
1707241088,6,0,0.026,27658
1707241088,5,0,0.289,27658
1707241088,6,0,0.014,27658
1707241088,1,0,0,27658
1707241091,4,0,2.999,27658
1707241091,6,0,0.132,27658
1707241092,7,0,0.73,27658
1707241092,0,0,0.033,27658
1707241097,4,0,5.196,27658
1707241104,4,0,6.582,27658
1707241104,2,0,0.005,27658
1707241157,5,0,53.528,27658
1707241166,4,0,8.849,27658
1707241174,4,0,7.52,27658
1707241174,3,0,0.348,27658
1707241179,4,0,4.422,27658
1707241179,3,0,0.1,27658
1707241186,4,0,6.98,27658
1707241190,4,0,3.92,27658
1707241199,4,0,9.548,27658
1707241199,3,0,0.021,27658
1707241199,1,0,0.001,27658
1707241209,4,0,9.688,27658
1707241209,6,0,0.033,27658
1707241209,5,0,0.297,27658
1707241209,1,0,0.001,27658
1707241209,0,0,0.022,27658
1707241209,0,0,0.051,27658
1707241209,3,0,0.18,27658
1707241266,5,0,56.907,27658
1707241267,0,0,0.262,27658
1707241267,6,0,0.1,27658
1707241267,6,0,0.121,27658
1707241267,0,0,0.14,27658
1707241267,3,0,0.032,27658
1707241279,4,0,12.383,27658
1707241282,4,0,2.466,27658
1707241282,3,0,0.019,27658
1707241283,2,0,1.135,27658
1707241289,4,0,6.104,27658
1707241289,3,0,0.103,27658
1707241294,4,0,5.184,27658
1707241304,2,0,9.702,27658
1707241304,6,0,0.087,27658
1707241361,7,0,57.242,27658
1707241362,0,0,0.023,27658
1707241362,6,0,0.015,27658
1707241362,2,0,0.015,27658
1707241362,3,0,0.114,27658
1707241362,6,0,0.04,27658
1707241362,0,0,0.027,27658
1707241365,4,0,3.73,27658
1707241368,4,0,2.955,27658
1707241369,6,0,0.164,27658
1707241369,1,0,0.001,27658
1707241373,4,0,4.489,27658
1707241376,2,0,3.192,27658
1707241376,3,0,0.095,27658
1707241381,4,0,4.223,27658
1707241381,0,0,0.08,27658
1707241381,0,0,0.065,27658
1707241391,2,0,10.26,27658
1707241391,6,0,0.038,27658
1707241396,4,0,5.389,27658
1707241396,2,0,0.003,27658
1707241396,3,0,0.014,27658
1707241396,0,0,0.013,27658
1707241460,5,0,63.314,27658
1707241460,6,0,0.311,27658
1707241460,3,0,0.344,27658
1707241461,0,0,0.22,27658
1707241461,0,0,0.188,27658
1707241461,2,0,0.015,27658
1707241461,6,0,0.265,27658
1707241521,5,0,59.461,27658
1707241521,3,0,0.238,27658
1707241537,2,0,16.64,27658
1707241545,4,0,7.619,27658
1707241545,1,0,0.001,27658
1707241545,5,0,0.392,27658
1707241548,2,0,2.543,27658
1707241570,4,0,21.796,27658
1707241625,5,0,55.413,27658
1707241629,2,0,3.409,27658
1707241635,2,0,5.936,27658
1707241635,2,0,0.015,27658
1707241635,0,0,0.062,27658
1707241635,3,0,0.023,27658
1707241683,7,0,48.284,27658
1707241683,3,0,0.02,27658
1707241683,3,0,0.245,27658
1707241685,4,0,1.297,27658
1707241686,5,0,1.094,27658
1707241686,3,0,0.014,27658
1707241686,3,0,0.121,27658
1707241690,4,0,4.21,27658
1707241691,2,0,1.367,27658
1707241691,3,0,0.083,27658
1707241691,0,0,0.026,27658
1707241693,4,0,2.077,27658
1707241694,3,0,0.025,27658
1707241699,5,0,5.444,27658
1707241699,2,0,0.001,27658
1707241699,3,0,0.157,27658
1707241708,4,0,8.921,27658
1707241708,1,0,0.002,27658
1707241708,1,0,0.001,27658
1707241708,0,0,0.049,27658
1707241708,6,0,0.06,27658
1707241708,3,0,0.09,27658
1707241722,2,0,13.392,27658
1707241722,4,0,0.58,27658
1707241722,3,0,0.142,27658
1707241722,3,0,0.012,27658
1707241722,2,0,0.005,27658
1707241723,3,0,0.143,27658
1707241723,6,0,0.038,27658
1707241723,3,0,0.021,27658
1707241728,4,0,5.775,27658
1707241751,4,0,22.636,27658
1707241751,3,0,0.036,27658
1707241751,3,0,0.141,27658
1707241754,4,0,2.464,27658
1707241754,3,0,0.154,27658
1707241758,4,0,4.449,27658
1707241758,0,0,0.011,27658
1707241758,0,0,0.021,27658
1707241758,3,0,0.092,27658
1707241766,2,0,7.675,27658
1707241766,0,0,0.025,27658
1707241769,4,0,2.609,27658
1707241771,4,0,2.7,27658
1707241771,6,0,0.084,27658
1707241771,6,0,0.016,27658
1707241772,3,0,0.091,27658
1707241772,3,0,0.093,27658
1707241772,0,0,0.131,27658
1707241786,4,0,14.52,27658
1707241786,0,0,0.136,27658
1707241814,4,0,27.712,27658
1707241814,0,0,0.051,27658
1707241835,4,0,21.192,27658
1707241843,5,0,7.733,27658
1707241849,4,0,5.604,27658
1707241850,4,0,1.39,27658
1707241855,5,0,4.988,27658
1707241866,4,0,11.316,27658
1707241866,0,0,0.014,27658
1707241866,6,0,0.01,27658
1707241879,4,0,12.63,27658
1707241879,2,0,0.053,27658
1707241879,0,0,0.046,27658
1707241879,2,0,0.006,27658
1707241888,2,0,9.169,27658
1707241915,4,0,26.236,27658
1707241923,4,0,8.013,27658
1707241923,0,0,0.021,27658
1707241969,7,0,46.132,27658
1707241969,3,0,0.151,27658
1707242017,5,0,48.097,27658
1707242017,1,0,0.001,27658
1707242017,5,0,0.31,27658
1707242021,4,0,3.284,27658
1707242021,0,0,0.149,27658
1707242021,0,0,0.13,27658
1707242021,3,0,0.197,27658
1707242047,4,0,25.986,27658
1707242047,6,0,0.033,27658
1707242061,4,0,13.923,27658
1707242061,6,0,0.224,27658
1707242061,3,0,0.051,27658
1707242072,4,0,10.713,27658
1707242074,4,0,1.594,27658
1707242088,4,0,14.062,27658
1707242088,2,0,0.006,27658
1707242091,4,0,3.307,27658
1707242095,4,0,3.639,27658
1707242095,1,0,0.002,27658
1707242095,3,0,0.122,27658
1707242095,3,0,0.039,27658
1707242109,4,0,13.783,27658
1707242117,4,0,8.492,27658
1707242117,3,0,0.28,27658
1707242131,4,0,13.249,27658
1707242150,4,0,19.093,27658
1707242150,5,0,0.532,27658
1707242150,2,0,0.008,27658
1707242150,1,0,0.001,27658
1707242150,2,0,0.022,27658
1707242150,0,0,0.02,27658
1707242150,1,0,0.001,27658
1707242150,0,0,0.027,27658
1707242156,7,0,5.364,27658
1707242158,4,0,2.271,27658
1707242158,3,0,0.128,27658
1707242158,1,0,0.001,27658
1707242174,4,0,15.919,27658
1707242174,6,0,0.019,27658
1707242174,0,0,0.098,27658
1707242174,2,0,0.01,27658
1707242174,3,0,0.022,27658
1707242174,0,0,0.048,27658
1707242175,5,0,0.331,27658
1707242175,3,0,0.101,27658
1707242175,2,0,0.003,27658
1707242175,2,0,0.005,27658
1707242179,2,0,3.961,27658
1707242179,3,0,0.098,27658
1707242179,3,0,0.041,27658
1707242179,2,0,0.015,27658
1707242182,4,0,2.781,27658
1707242182,2,0,0.003,27658
1707242182,6,0,0.031,27658
1707242182,1,0,0.001,27658
1707242182,3,0,0.279,27658
1707242182,3,0,0.191,27658
1707242190,4,0,7.712,27658
1707242196,5,0,6.625,27658
1707242196,0,0,0.027,27658
1707242197,3,0,0.365,27658
1707242197,6,0,0.046,27658
1707242203,4,0,5.938,27658
1707242208,2,0,4.737,27658
1707242208,2,0,0.002,27658
1707242209,4,0,1.391,27658
1707242213,4,0,4.006,27658
1707242213,0,0,0.148,27658
1707242229,4,0,16.265,27658
1707242229,0,0,0.077,27658
1707242229,3,0,0.063,27658
1707242230,2,0,0.015,27658
1707242230,1,0,0.001,27658
1707242230,3,0,0.243,27658
1707242242,4,0,11.99,27658
1707242242,0,0,0.028,27658
1707242242,2,0,0.003,27658
1707242242,3,0,0.193,27658
1707242242,0,0,0.045,27658
1707242242,3,0,0.025,27658
1707242242,3,0,0.013,27658
1707242242,0,0,0.018,27658
1707242242,1,0,0.001,27658
1707242242,6,0,0.033,27658
1707242247,2,0,5.351,27658
1707242248,0,0,0.098,27658
1707242248,0,0,0.093,27658
1707242256,4,0,7.979,27658
1707242259,7,0,3.237,27658
1707242259,0,0,0.035,27658
1707242259,6,0,0.024,27658
1707242259,3,0,0.16,27658
1707242259,0,0,0.035,27658
1707242265,4,0,6.073,27658
1707242265,0,0,0.057,27658
1707242265,3,0,0.04,27658
1707242269,5,0,4.058,27658
1707242269,2,0,0.041,27658
1707242270,3,0,0.155,27658
1707242270,2,0,0.035,27658
1707242270,0,0,0.054,27658
1707242275,5,0,5.507,27658
1707242275,0,0,0.01,27658
1707242278,4,0,2.335,27658
1707242278,3,0,0.018,27658
1707242278,2,0,0.003,27658
1707242278,6,0,0.039,27658
1707242283,2,0,5.17,27658
1707242287,4,0,4.46,27658
1707242287,3,0,0.02,27658
1707242332,7,0,44.919,27658
1707242337,4,0,4.446,27658
1707242337,0,0,0.114,27658
1707242354,4,0,17.385,27658
1707242354,6,0,0.148,27658
1707242354,0,0,0.103,27658
1707242404,5,0,49.382,27658
1707242406,2,0,2.325,27658
1707242406,2,0,0.01,27658
1707242406,6,0,0.012,27658
1707242410,2,0,4.137,27658
1707242412,4,0,2.221,27658
1707242414,4,0,1.658,27658
1707242414,2,0,0.019,27658
1707242414,1,0,0,27658
1707242427,5,0,12.782,27658
1707242438,4,0,11.197,27658
1707242440,2,0,1.428,27658
1707242440,6,0,0.191,27658
1707242448,5,0,8.213,27658
1707242448,6,0,0.025,27658
1707242449,5,0,1.21,27658
1707242449,6,0,0.016,27658
1707242461,2,0,11.606,27658
1707242461,3,0,0.349,27658
1707242461,0,0,0.035,27658
1707242461,3,0,0.162,27658
1707242461,2,0,0.033,27658
1707242511,5,0,49.623,27658
1707242511,0,0,0.049,27658
1707242513,4,0,1.68,27658
1707242513,0,0,0.015,27658
1707242515,5,0,2.538,27658
1707242515,3,0,0.129,27658
1707242519,4,0,3.724,27658
1707242519,6,0,0.012,27658
1707242522,4,0,2.857,27658
1707242522,6,0,0.005,27658
1707242522,0,0,0.011,27658
1707242529,4,0,7.13,27658
1707242529,3,0,0.027,27658
1707242529,3,0,0.009,27658
1707242529,6,0,0.01,27658
1707242529,0,0,0.043,27658
1707242529,2,0,0.003,27658
1707242529,3,0,0.187,27658
1707242529,6,0,0.017,27658
1707242530,3,0,0.072,27658
1707242530,0,0,0.048,27658
1707242530,3,0,0.171,27658
1707242530,3,0,0.173,27658
1707242533,2,0,2.585,27658
1707242533,7,0,0.572,27658
1707242535,2,0,1.509,27658
1707242537,4,0,2.078,27658
1707242538,5,0,0.912,27658
1707242540,4,0,2.488,27658
1707242540,3,0,0.225,27658
1707242540,0,0,0.041,27658
1707242540,2,0,0.013,27658
1707242540,6,0,0.04,27658
1707242543,5,0,2.574,27658
1707242544,4,0,1.159,27658
1707242544,0,0,0.145,27658
1707242544,3,0,0.1,27658
1707242544,3,0,0.083,27658
1707242544,1,0,0.001,27658
1707242552,2,0,7.613,27658
1707242557,2,0,5.145,27658
1707242557,0,0,0.047,27658
1707242557,2,0,0.004,27658
1707242557,6,0,0.009,27658
1707242562,5,0,5.096,27658
1707242562,1,0,0.001,27658
1707242569,5,0,6.602,27658
1707242571,4,0,2.015,27658
1707242571,3,0,0.142,27658
1707242618,5,0,46.463,27658
1707242618,5,0,0.42,27658
1707242618,1,0,0.001,27658
1707242668,7,0,50.255,27658
1707242668,2,0,0.097,27658
1707242668,0,0,0.103,27658
1707242674,4,0,5.098,27658
1707242675,5,0,1.709,27658
1707242675,0,0,0.018,27658
1707242675,6,0,0.034,27658
1707242675,0,0,0.03,27658
1707242678,2,0,2.592,27658
1707242678,0,0,0.04,27658
1707242680,4,0,2.021,27658
1707242680,0,0,0.029,27658
1707242681,4,0,1.086,27658
1707242681,3,0,0.038,27658
1707242701,2,0,19.333,27658
1707242723,4,0,22.216,27658
1707242723,0,0,0.058,27658
1707242723,3,0,0.293,27658
1707242728,4,0,5.286,27658
1707242731,4,0,2.844,27658
1707242735,4,0,3.946,27658
1707242735,3,0,0.147,27658
1707242735,6,0,0.02,27658
1707242735,6,0,0.05,27658
1707242737,4,0,1.174,27658
1707242737,0,0,0.036,27658
1707242737,6,0,0.034,27658
1707242737,5,0,0.28,27658
1707242739,5,0,2.093,27658
1707242742,4,0,2.978,27658
1707242744,4,0,1.643,27658
1707242744,3,0,0.015,27658
1707242751,4,0,6.9,27658
1707242751,0,0,0.032,27658
1707242798,7,0,47.4,27658
1707242801,4,0,2.894,27658
1707242811,5,0,9.698,27658
1707242811,0,0,0.131,27658
1707242811,0,0,0.095,27658
1707242811,3,0,0.021,27658
1707242811,3,0,0.144,27658
1707242813,4,0,2.332,27658
1707242813,1,0,0.002,27658
1707242814,3,0,0.241,27658
1707242822,2,0,8.161,27658
1707242822,0,0,0.085,27658
1707242822,3,0,0.435,27658
1707242822,1,0,0.001,27658
1707242822,3,0,0.193,27658
1707242822,2,0,0.01,27658
1707242822,2,0,0.001,27658
1707242828,4,0,5.421,27658
1707242828,0,0,0.008,27658
1707242828,3,0,0.313,27658
1707242834,4,0,5.442,27658
1707242862,4,0,28.103,27658
1707242872,4,0,9.743,27658
1707242884,4,0,12.58,27658
1707242893,4,0,8.603,27658
1707242893,6,0,0.148,27658
1707242923,4,0,30.645,27658
1707242951,5,0,27.507,27658
1707242953,5,0,2.498,27658
1707242954,2,0,0.092,27658
1707242954,3,0,0.166,27658
1707242975,2,0,20.84,27658
1707243002,4,0,27.893,27658
1707243003,0,0,0.198,27658
1707243024,4,0,20.95,27658
1707243024,0,0,0.011,27658
1707243033,2,0,8.937,27658
1707243035,4,0,2.556,27658
1707243035,1,0,0.001,27658
1707243038,4,0,2.791,27658
1707243038,6,0,0.009,27658
1707243038,3,0,0.028,27658
1707243038,6,0,0.144,27658
1707243038,3,0,0.377,27658
1707243039,0,0,0.196,27658
1707243045,4,0,6.039,27658
1707243045,3,0,0.105,27658
1707243045,3,0,0.1,27658
1707243046,4,0,1.006,27658
1707243060,4,0,14.135,27658
1707243068,2,0,8.4,27658
1707243068,1,0,0,27658
1707243090,4,0,21.655,27658
1707243090,6,0,0.02,27658
1707243090,0,0,0.107,27658
1707243096,2,0,5.913,27658
1707243096,1,0,0.001,27658
1707243096,1,0,0.001,27658
1707243102,4,0,5.803,27658
1707243102,2,0,0.027,27658
1707243103,5,0,0.918,27658
1707243103,6,0,0.067,27658
1707243108,4,0,4.779,27658
1707243111,5,0,3.164,27658
1707243114,4,0,2.927,27658
1707243114,3,0,0.1,27658
1707243116,4,0,1.808,27658
1707243119,2,0,2.844,27658
1707243129,4,0,10.125,27658
1707243144,4,0,15.355,27658
1707243162,4,0,17.787,27658
1707243173,4,0,10.785,27658
1707243173,3,0,0.17,27658
1707243173,1,0,0.001,27658
1707243173,2,0,0.093,27658
1707243229,5,0,56.496,27658
1707243229,2,0,0.014,27658
1707243229,0,0,0.011,27658
1707243230,3,0,0.15,27658
1707243230,3,0,0.03,27658
1707243236,2,0,6.178,27658
1707243236,3,0,0.235,27658
1707243237,4,0,1.1,27658
1707243244,4,0,7.023,27658
1707243244,2,0,0.023,27658
1707243244,6,0,0.151,27658
1707243244,3,0,0.03,27658
1707243245,6,0,0.204,27658
1707243245,3,0,0.199,27658
1707243245,3,0,0.256,27658
1707243257,4,0,11.671,27658
1707243257,2,0,0.045,27658
1707243257,3,0,0.281,27658
1707243257,0,0,0.185,27658
1707243257,0,0,0.173,27658
1707243257,6,0,0.053,27658
1707243258,3,0,0.148,27658
1707243273,4,0,15.732,27658
1707243276,4,0,2.728,27658
1707243276,3,0,0.116,27658
1707243331,5,0,54.379,27658
1707243331,2,0,0.007,27658
