ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1719458383.559640,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458383.559640,4212858,dbt5,0,2697352,4989,1084972869,5879153512,60728906096,7852535181,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719458443.569109,0,,0,0,0,221,39116074,17425990,8416571,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458443.569109,5,postgres,0,1405749,0,617,51356760,615022927,9861772,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719458443.569109,4263817,dbt7,5,1362265,191,11982540,1430971110,10429041075,714487237,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167236118.686,88345086.053,0,17610,0,0,0,
1719458443.569109,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458443.569109,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458443.569109,4212858,dbt5,0,2697464,4989,1084972869,5879157600,60728967920,7852535965,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719458503.578327,0,,0,0,0,221,39119192,17426708,8417274,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458503.578327,5,postgres,0,1405861,0,617,51360848,615071927,9862556,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719458503.578327,4263817,dbt7,5,1362407,191,11982540,1430983334,10429112658,714492002,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167236211.293,88345125.977,0,17625,0,0,0,
1719458503.578327,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
