ctime,name,blks_zeroed,blks_hit,blks_read,blks_written,blks_exists,flushes,truncates,stats_reset
1719459643.787741,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459703.798451,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719459703.798451,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719459703.798451,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719459703.798451,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459703.798451,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459703.798451,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719459703.798451,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719459703.798451,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459763.810943,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719459763.810943,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719459763.810943,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719459763.810943,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459763.810943,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459763.810943,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719459763.810943,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719459763.810943,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459823.819665,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719459823.819665,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719459823.819665,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719459823.819665,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459823.819665,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459823.819665,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719459823.819665,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719459823.819665,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459883.824950,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719459883.824950,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719459883.824950,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719459883.824950,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459883.824950,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459883.824950,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719459883.824950,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719459883.824950,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459943.837523,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719459943.837523,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719459943.837523,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719459943.837523,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459943.837523,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719459943.837523,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719459943.837523,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719459943.837523,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460003.850163,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460003.850163,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460003.850163,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460003.850163,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460003.850163,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460003.850163,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460003.850163,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460003.850163,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460063.862824,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460063.862824,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460063.862824,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460063.862824,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460063.862824,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460063.862824,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460063.862824,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460063.862824,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460123.863421,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460123.863421,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460123.863421,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460123.863421,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460123.863421,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460123.863421,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460123.863421,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460123.863421,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460183.880000,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460183.880000,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460183.880000,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460183.880000,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460183.880000,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460183.880000,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460183.880000,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460183.880000,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460243.885294,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460243.885294,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460243.885294,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460243.885294,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460243.885294,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460243.885294,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460243.885294,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460243.885294,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460303.897760,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460303.897760,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460303.897760,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460303.897760,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460303.897760,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460303.897760,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460303.897760,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460303.897760,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460363.910213,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460363.910213,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460363.910213,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460363.910213,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460363.910213,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460363.910213,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460363.910213,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460363.910213,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460423.921173,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460423.921173,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460423.921173,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460423.921173,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460423.921173,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460423.921173,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460423.921173,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460423.921173,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460483.932927,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460483.932927,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460483.932927,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460483.932927,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460483.932927,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460483.932927,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460483.932927,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460483.932927,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460543.940624,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460543.940624,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460543.940624,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460543.940624,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460543.940624,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460543.940624,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460543.940624,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460543.940624,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460603.951309,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460603.951309,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460603.951309,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460603.951309,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460603.951309,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460603.951309,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460603.951309,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460603.951309,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460663.957409,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460663.957409,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460663.957409,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460663.957409,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460663.957409,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460663.957409,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460663.957409,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460663.957409,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460723.971158,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460723.971158,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460723.971158,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460723.971158,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460723.971158,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460723.971158,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460723.971158,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460723.971158,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460783.978835,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460783.978835,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460783.978835,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460783.978835,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460783.978835,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460783.978835,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460783.978835,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460783.978835,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460843.988105,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460843.988105,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460843.988105,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460843.988105,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460843.988105,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460843.988105,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460843.988105,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460843.988105,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460903.996055,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460903.996055,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460903.996055,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460903.996055,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460903.996055,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460903.996055,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460903.996055,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460903.996055,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460964.011795,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719460964.011795,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719460964.011795,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719460964.011795,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460964.011795,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719460964.011795,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719460964.011795,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719460964.011795,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461024.020579,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461024.020579,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461024.020579,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461024.020579,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461024.020579,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461024.020579,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461024.020579,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461024.020579,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461084.029595,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461084.029595,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461084.029595,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461084.029595,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461084.029595,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461084.029595,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461084.029595,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461084.029595,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461144.048849,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461144.048849,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461144.048849,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461144.048849,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461144.048849,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461144.048849,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461144.048849,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461144.048849,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461204.056948,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461204.056948,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461204.056948,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461204.056948,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461204.056948,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461204.056948,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461204.056948,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461204.056948,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461264.070334,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461264.070334,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461264.070334,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461264.070334,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461264.070334,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461264.070334,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461264.070334,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461264.070334,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461324.080204,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461324.080204,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461324.080204,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461324.080204,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461324.080204,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461324.080204,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461324.080204,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461324.080204,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461384.092296,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461384.092296,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461384.092296,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461384.092296,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461384.092296,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461384.092296,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461384.092296,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461384.092296,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461444.104856,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461444.104856,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461444.104856,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461444.104856,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461444.104856,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461444.104856,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461444.104856,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461444.104856,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461504.115807,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461504.115807,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461504.115807,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461504.115807,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461504.115807,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461504.115807,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461504.115807,Xact,705,89826182,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461504.115807,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461564.123304,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461564.123304,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461564.123304,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461564.123304,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461564.123304,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461564.123304,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461564.123304,Xact,705,89826198,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461564.123304,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461624.129497,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461624.129497,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461624.129497,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461624.129497,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461624.129497,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461624.129497,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461624.129497,Xact,705,89826198,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461624.129497,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461684.140845,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461684.140845,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461684.140845,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461684.140845,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461684.140845,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461684.140845,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461684.140845,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461684.140845,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461744.149120,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461744.149120,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461744.149120,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461744.149120,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461744.149120,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461744.149120,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461744.149120,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461744.149120,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461804.158175,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461804.158175,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461804.158175,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461804.158175,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461804.158175,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461804.158175,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461804.158175,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461804.158175,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461864.166269,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461864.166269,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461864.166269,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461864.166269,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461864.166269,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461864.166269,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461864.166269,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461864.166269,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461924.181300,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461924.181300,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461924.181300,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461924.181300,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461924.181300,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461924.181300,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461924.181300,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
