# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
lithium;60;1682726083;3;7.17;0.00;10.64;13.11;0.64;68.45
lithium;60;1682726143;-1;5.94;0.00;9.87;11.62;0.92;71.65
lithium;60;1682726143;0;3.82;0.00;8.12;7.57;0.90;79.59
lithium;60;1682726143;1;6.70;0.00;10.51;13.71;0.90;68.18
lithium;60;1682726143;2;7.43;0.00;10.08;13.63;1.00;67.86
lithium;60;1682726143;3;5.80;0.00;10.81;11.59;0.89;70.92
lithium;60;1682726203;-1;7.01;0.00;10.22;11.72;1.09;69.96
lithium;60;1682726203;0;8.44;0.00;8.79;8.73;0.98;73.05
lithium;60;1682726203;1;6.40;0.00;9.18;12.69;1.10;70.62
lithium;60;1682726203;2;6.78;0.00;11.61;12.80;1.09;67.72
lithium;60;1682726203;3;6.40;0.00;11.29;12.68;1.20;68.43
lithium;60;1682726263;-1;5.88;0.00;9.91;11.48;1.06;71.66
lithium;60;1682726263;0;5.22;0.00;8.91;10.35;1.00;74.51
lithium;60;1682726263;1;5.26;0.00;9.75;10.99;1.09;72.91
lithium;60;1682726263;2;6.49;0.00;11.00;12.16;1.06;69.29
lithium;60;1682726263;3;6.56;0.00;9.99;12.44;1.07;69.93
lithium;60;1682726323;-1;5.87;0.00;9.53;11.75;1.02;71.83
lithium;60;1682726323;0;6.55;0.00;8.86;12.41;1.02;71.16
lithium;60;1682726323;1;7.24;0.00;9.81;14.05;0.97;67.92
lithium;60;1682726323;2;4.43;0.00;9.97;9.15;1.03;75.42
lithium;60;1682726323;3;5.27;0.00;9.49;11.38;1.05;72.81
lithium;60;1682726383;-1;5.94;0.00;9.85;11.66;0.94;71.60
lithium;60;1682726383;0;5.51;0.00;9.05;10.52;0.79;74.12
lithium;60;1682726383;1;7.39;0.00;10.28;14.12;1.07;67.15
lithium;60;1682726383;2;5.31;0.00;10.58;10.19;0.95;72.97
lithium;60;1682726383;3;5.57;0.00;9.49;11.81;0.97;72.16
lithium;60;1682726443;-1;5.96;0.00;9.83;11.80;0.99;71.43
lithium;60;1682726443;0;6.34;0.00;9.17;12.03;0.99;71.47
lithium;60;1682726443;1;5.37;0.00;9.47;10.71;0.95;73.50
lithium;60;1682726443;2;6.54;0.00;11.09;13.07;1.04;68.26
lithium;60;1682726443;3;5.57;0.00;9.60;11.39;0.97;72.47
lithium;60;1682726503;-1;6.11;0.00;9.76;11.34;0.57;72.22
lithium;60;1682726503;0;5.95;0.00;7.68;10.49;0.57;75.31
lithium;60;1682726503;1;7.62;0.00;11.00;13.95;0.52;66.91
lithium;60;1682726503;2;6.54;0.00;11.33;11.09;0.64;70.40
lithium;60;1682726503;3;4.32;0.00;9.04;9.85;0.55;76.24
lithium;60;1682726563;-1;5.94;0.00;9.82;11.47;0.68;72.09
lithium;60;1682726563;0;6.35;0.00;8.92;11.70;0.67;72.35
lithium;60;1682726563;1;6.89;0.00;9.14;13.13;0.64;70.19
lithium;60;1682726563;2;5.97;0.00;11.98;11.93;0.65;69.46
lithium;60;1682726563;3;4.55;0.00;9.22;9.12;0.75;76.35
lithium;60;1682726623;-1;5.94;0.00;9.65;11.52;0.87;72.01
lithium;60;1682726623;0;3.89;0.00;8.10;8.51;0.85;78.65
lithium;60;1682726623;1;10.19;0.00;9.98;18.13;0.99;60.71
lithium;60;1682726623;2;5.01;0.00;11.10;10.55;0.80;72.54
lithium;60;1682726623;3;4.69;0.00;9.44;8.92;0.85;76.10
lithium;60;1682726683;-1;6.00;0.00;10.06;11.49;0.80;71.65
lithium;60;1682726683;0;6.64;0.00;10.40;11.89;0.79;70.28
lithium;60;1682726683;1;5.63;0.00;10.30;11.17;0.77;72.13
lithium;60;1682726683;2;6.62;0.00;10.43;13.39;0.85;68.71
lithium;60;1682726683;3;5.11;0.00;9.14;9.51;0.79;75.46
lithium;60;1682726743;-1;6.01;0.00;9.88;11.25;0.65;72.21
lithium;60;1682726743;0;4.83;0.00;9.71;8.89;0.67;75.90
lithium;60;1682726743;1;3.80;0.00;8.06;7.52;0.62;79.99
lithium;60;1682726743;2;9.00;0.00;12.07;16.99;0.67;61.26
lithium;60;1682726743;3;6.43;0.00;9.69;11.61;0.62;71.64
lithium;60;1682726803;-1;5.98;0.00;10.09;11.34;0.67;71.91
lithium;60;1682726803;0;5.67;0.00;10.16;10.97;0.65;72.55
lithium;60;1682726803;1;5.10;0.00;8.99;9.47;0.65;75.78
lithium;60;1682726803;2;6.96;0.00;11.24;13.48;0.69;67.63
lithium;60;1682726803;3;6.20;0.00;9.97;11.47;0.69;71.67
lithium;60;1682726863;-1;5.98;0.00;10.00;11.61;0.70;71.71
lithium;60;1682726863;0;6.14;0.00;9.40;11.33;0.72;72.40
lithium;60;1682726863;1;6.86;0.00;9.96;12.48;0.60;70.09
lithium;60;1682726863;2;5.09;0.00;10.54;10.86;0.74;72.78
lithium;60;1682726863;3;5.81;0.00;10.09;11.79;0.72;71.59
lithium;60;1682726923;-1;5.89;0.00;9.98;11.74;1.04;71.35
lithium;60;1682726923;0;5.89;0.00;9.59;11.61;1.07;71.84
lithium;60;1682726923;1;5.02;0.00;9.70;9.90;0.95;74.43
lithium;60;1682726923;2;6.79;0.00;10.75;13.65;1.10;67.71
lithium;60;1682726923;3;5.88;0.00;9.89;11.79;1.04;71.40
lithium;60;1682726983;-1;6.04;0.00;10.24;11.43;0.68;71.61
lithium;60;1682726983;0;4.72;0.00;9.80;9.60;0.60;75.28
lithium;60;1682726983;1;6.40;0.00;9.87;11.81;0.72;71.20
lithium;60;1682726983;2;7.36;0.00;13.06;14.06;0.69;64.83
lithium;60;1682726983;3;5.67;0.00;8.26;10.27;0.70;75.10
lithium;60;1682727043;-1;6.00;0.00;9.66;11.27;0.62;72.45
lithium;60;1682727043;0;5.44;0.00;8.39;10.14;0.54;75.49
lithium;60;1682727043;1;6.30;0.00;9.41;11.91;0.59;71.80
lithium;60;1682727043;2;6.50;0.00;11.32;12.01;0.62;69.54
lithium;60;1682727043;3;5.78;0.00;9.50;11.03;0.74;72.95
lithium;60;1682727103;-1;5.86;0.00;10.09;11.74;0.84;71.47
lithium;60;1682727103;0;5.43;0.00;9.21;10.98;0.85;73.52
lithium;60;1682727103;1;6.62;0.00;9.40;12.67;0.87;70.44
lithium;60;1682727103;2;7.21;0.00;11.81;14.19;0.84;65.95
lithium;60;1682727103;3;4.18;0.00;9.95;9.13;0.79;75.95
lithium;60;1682727163;-1;6.12;0.00;9.89;11.51;0.58;71.90
lithium;60;1682727163;0;5.94;0.00;8.82;11.09;0.57;73.58
lithium;60;1682727163;1;4.66;0.00;9.43;8.58;0.57;76.76
lithium;60;1682727163;2;7.38;0.00;11.37;14.09;0.61;66.56
lithium;60;1682727163;3;6.50;0.00;9.93;12.31;0.59;70.67
lithium;60;1682727223;-1;6.10;0.00;9.79;11.23;0.74;72.15
lithium;60;1682727223;0;7.14;0.00;8.43;12.75;0.75;70.93
lithium;60;1682727223;1;6.12;0.00;9.94;11.03;0.67;72.25
lithium;60;1682727223;2;4.52;0.00;8.98;9.02;0.79;76.69
lithium;60;1682727223;3;6.62;0.00;11.82;12.12;0.74;68.70
lithium;60;1682727283;-1;6.02;0.00;10.07;11.57;0.70;71.64
lithium;60;1682727283;0;4.66;0.00;7.76;9.41;0.70;77.46
lithium;60;1682727283;1;7.06;0.00;12.17;13.04;0.69;67.04
lithium;60;1682727283;2;6.97;0.00;11.27;12.93;0.74;68.09
lithium;60;1682727283;3;5.39;0.00;9.08;10.91;0.69;73.93
lithium;60;1682727343;-1;5.89;0.00;9.83;11.60;0.94;71.74
lithium;60;1682727343;0;6.30;0.00;10.69;12.01;0.92;70.08
lithium;60;1682727343;1;4.77;0.00;8.77;9.52;0.85;76.08
