# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgsql1.dbt3.internal;60;1654126024;35061328;64711696;30646960;46.64;0;29650368;15379932;23.41;20229172;9510784;2123040
pgsql1.dbt3.internal;60;1654126084;34741508;64707528;30966780;47.13;0;29966020;15388568;23.42;21667860;8384524;1257208
pgsql1.dbt3.internal;60;1654126144;35114404;64723244;30593884;46.56;0;29608840;15351968;23.36;21845128;7845176;1001580
pgsql1.dbt3.internal;60;1654126204;35875792;64729756;29832496;45.40;0;28853964;15364196;23.38;22256216;6695020;237336
pgsql1.dbt3.internal;60;1654126264;35987064;64738336;29721224;45.23;0;28751272;15333996;23.34;22376736;6465892;147632
pgsql1.dbt3.internal;60;1654126324;35095876;64734304;30612412;46.59;0;29638428;15311456;23.30;22640376;7068592;263756
pgsql1.dbt3.internal;60;1654126384;35968024;64750444;29740264;45.26;0;28782420;15322404;23.32;22726564;6134544;51860
pgsql1.dbt3.internal;60;1654126444;35045792;64732492;30662496;46.66;0;29686700;15334020;23.34;22888836;6868376;1058056
