ctime,relid,indexrelid,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,relid,indexrelid,schemaname,relname,indexrelname,idx_blks_read,idx_blks_hit
1682719655.866228,6175,6176,pg_toast,pg_toast_3456,pg_toast_3456_index,0,0,0,6175,6176,pg_toast,pg_toast_3456,pg_toast_3456_index,0,0
1682719655.866228,4165,4166,pg_toast,pg_toast_3350,pg_toast_3350_index,0,0,0,4165,4166,pg_toast,pg_toast_3350,pg_toast_3350_index,0,0
1682719655.866228,4183,4184,pg_toast,pg_toast_6100,pg_toast_6100_index,0,0,0,4183,4184,pg_toast,pg_toast_6100,pg_toast_6100_index,0,0
1682719655.866228,1260,2677,pg_catalog,pg_authid,pg_authid_oid_index,1485,1485,1485,1260,2677,pg_catalog,pg_authid,pg_authid_oid_index,176,2794
1682719655.866228,1260,2676,pg_catalog,pg_authid,pg_authid_rolname_index,1434,1434,1434,1260,2676,pg_catalog,pg_authid,pg_authid_rolname_index,98,2770
1682719655.866228,22508,22568,public,customer,i_customer,448008,484067,447637,22508,22568,public,customer,i_customer,426655,1376603
1682719655.866228,22508,22543,public,customer,pk_customer,2776328,2376265,2366584,22508,22543,public,customer,pk_customer,985971,7360980
1682719655.866228,22511,22512,pg_toast,pg_toast_22508,pg_toast_22508_index,0,0,0,22511,22512,pg_toast,pg_toast_22508,pg_toast_22508_index,0,0
1682719655.866228,3429,3433,pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,0,0,0,3429,3433,pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,0,0
1682719655.866228,22516,22546,public,new_order,pk_new_order,1268980,4878224,1261203,22516,22546,public,new_order,pk_new_order,437001,10773263
1682719655.866228,1418,174,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,1418,174,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0
1682719655.866228,1418,175,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,1418,175,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0
1682719655.866228,6100,6114,pg_catalog,pg_subscription,pg_subscription_oid_index,0,0,0,6100,6114,pg_catalog,pg_subscription,pg_subscription_oid_index,0,0
1682719655.866228,6100,6115,pg_catalog,pg_subscription,pg_subscription_subname_index,0,0,0,6100,6115,pg_catalog,pg_subscription,pg_subscription_subname_index,0,0
1682719655.866228,1249,2659,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,82338,314289,314289,1249,2659,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,375,165951
1682719655.866228,1249,2658,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,0,0,0,1249,2658,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,0,0
1682719655.866228,1255,2690,pg_catalog,pg_proc,pg_proc_oid_index,40292,40292,40292,1255,2690,pg_catalog,pg_proc,pg_proc_oid_index,273,81398
1682719655.866228,1255,2691,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,7288,20311,20311,1255,2691,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,227,16008
1682719655.866228,1259,2662,pg_catalog,pg_class,pg_class_oid_index,73388,73382,73006,1259,2662,pg_catalog,pg_class,pg_class_oid_index,298,148124
1682719655.866228,1259,3455,pg_catalog,pg_class,pg_class_tblspc_relfilenode_index,2886,2855,2855,1259,3455,pg_catalog,pg_class,pg_class_tblspc_relfilenode_index,31,11535
1682719655.866228,1259,2663,pg_catalog,pg_class,pg_class_relname_nsp_index,28943,21471,21471,1259,2663,pg_catalog,pg_class,pg_class_relname_nsp_index,205,58774
1682719655.866228,2604,2657,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0,0,2604,2657,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0
1682719655.866228,2604,2656,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0,0,2604,2656,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0
1682719655.866228,2606,2667,pg_catalog,pg_constraint,pg_constraint_oid_index,0,0,0,2606,2667,pg_catalog,pg_constraint,pg_constraint_oid_index,0,0
1682719655.866228,2606,2579,pg_catalog,pg_constraint,pg_constraint_conparentid_index,0,0,0,2606,2579,pg_catalog,pg_constraint,pg_constraint_conparentid_index,0,0
1682719655.866228,2606,2666,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0,0,2606,2666,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0
1682719655.866228,2606,2665,pg_catalog,pg_constraint,pg_constraint_conrelid_contypid_conname_index,12,12,12,2606,2665,pg_catalog,pg_constraint,pg_constraint_conrelid_contypid_conname_index,12,6
1682719655.866228,2606,2664,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0,0,2606,2664,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0
1682719655.866228,2611,2680,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,0,0,0,2611,2680,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,0,0
1682719655.866228,2611,2187,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0,0,2611,2187,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0
1682719655.866228,2610,2679,pg_catalog,pg_index,pg_index_indexrelid_index,13545,13545,13409,2610,2679,pg_catalog,pg_index,pg_index_indexrelid_index,125,15066
1682719655.866228,2610,2678,pg_catalog,pg_index,pg_index_indrelid_index,22252,24353,24261,2610,2678,pg_catalog,pg_index,pg_index_indrelid_index,140,23222
1682719655.866228,2617,2688,pg_catalog,pg_operator,pg_operator_oid_index,15108,15108,15108,2617,2688,pg_catalog,pg_operator,pg_operator_oid_index,249,31068
1682719655.866228,2617,2689,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,25270,228214,228214,2617,2689,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,112,53098
1682719655.866228,2753,2755,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0,0,2753,2755,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0
1682719655.866228,2753,2754,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0,0,2753,2754,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0
1682719655.866228,2616,2687,pg_catalog,pg_opclass,pg_opclass_oid_index,8070,8070,8070,2616,2687,pg_catalog,pg_opclass,pg_opclass_oid_index,126,9590
1682719655.866228,2616,2686,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,3605,153601,153601,2616,2686,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,110,4406
1682719655.866228,2601,2652,pg_catalog,pg_am,pg_am_oid_index,0,0,0,2601,2652,pg_catalog,pg_am,pg_am_oid_index,0,0
1682719655.866228,2601,2651,pg_catalog,pg_am,pg_am_name_index,0,0,0,2601,2651,pg_catalog,pg_am,pg_am_name_index,0,0
1682719655.866228,2602,2756,pg_catalog,pg_amop,pg_amop_oid_index,0,0,0,2602,2756,pg_catalog,pg_amop,pg_amop_oid_index,0,0
1682719655.866228,2602,2654,pg_catalog,pg_amop,pg_amop_opr_fam_index,7885,25738,25738,2602,2654,pg_catalog,pg_amop,pg_amop_opr_fam_index,311,16562
1682719655.866228,2602,2653,pg_catalog,pg_amop,pg_amop_fam_strat_index,9448,9448,9448,2602,2653,pg_catalog,pg_amop,pg_amop_fam_strat_index,179,19820
1682719655.866228,2603,2757,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0,0,2603,2757,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0
1682719655.866228,2603,2655,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,7215,16410,16410,2603,2655,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,219,15857
1682719655.866228,2612,2682,pg_catalog,pg_language,pg_language_oid_index,800,800,800,2612,2682,pg_catalog,pg_language,pg_language_oid_index,16,1584
1682719655.866228,2612,2681,pg_catalog,pg_language,pg_language_name_index,0,0,0,2612,2681,pg_catalog,pg_language,pg_language_name_index,0,0
1682719655.866228,2995,2996,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0,0,2995,2996,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0
1682719655.866228,2600,2650,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,1622,1622,1622,2600,2650,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,50,2394
1682719655.866228,3381,3380,pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,0,0,0,3381,3380,pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,0,0
1682719655.866228,3381,3379,pg_catalog,pg_statistic_ext,pg_statistic_ext_relid_index,20876,0,0,3381,3379,pg_catalog,pg_statistic_ext,pg_statistic_ext_relid_index,94,41658
1682719655.866228,3381,3997,pg_catalog,pg_statistic_ext,pg_statistic_ext_name_index,0,0,0,3381,3997,pg_catalog,pg_statistic_ext,pg_statistic_ext_name_index,0,0
1682719655.866228,2618,2692,pg_catalog,pg_rewrite,pg_rewrite_oid_index,0,0,0,2618,2692,pg_catalog,pg_rewrite,pg_rewrite_oid_index,0,0
1682719655.866228,2618,2693,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,49,53,53,2618,2693,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,14,72
1682719655.866228,2620,2702,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0,0,2620,2702,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0
1682719655.866228,2620,2701,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0,0,2620,2701,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0
1682719655.866228,2620,2699,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0,0,2620,2699,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0
1682719655.866228,3466,3468,pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,0,0,0,3466,3468,pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,0,0
1682719655.866228,3466,3467,pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,0,0,0,3466,3467,pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,0,0
1682719655.866228,2609,2675,pg_catalog,pg_description,pg_description_o_c_o_index,0,0,0,2609,2675,pg_catalog,pg_description,pg_description_o_c_o_index,0,0
1682719655.866228,2605,2660,pg_catalog,pg_cast,pg_cast_oid_index,0,0,0,2605,2660,pg_catalog,pg_cast,pg_cast_oid_index,0,0
1682719655.866228,2605,2661,pg_catalog,pg_cast,pg_cast_source_target_index,132381,29678,29678,2605,2661,pg_catalog,pg_cast,pg_cast_source_target_index,117,133261
1682719655.866228,3501,3502,pg_catalog,pg_enum,pg_enum_oid_index,0,0,0,3501,3502,pg_catalog,pg_enum,pg_enum_oid_index,0,0
1682719655.866228,3501,3534,pg_catalog,pg_enum,pg_enum_typid_sortorder_index,0,0,0,3501,3534,pg_catalog,pg_enum,pg_enum_typid_sortorder_index,0,0
1682719655.866228,3501,3503,pg_catalog,pg_enum,pg_enum_typid_label_index,0,0,0,3501,3503,pg_catalog,pg_enum,pg_enum_typid_label_index,0,0
1682719655.866228,2615,2685,pg_catalog,pg_namespace,pg_namespace_oid_index,178,178,110,2615,2685,pg_catalog,pg_namespace,pg_namespace_oid_index,108,143
1682719655.866228,2615,2684,pg_catalog,pg_namespace,pg_namespace_nspname_index,3021,1926,1926,2615,2684,pg_catalog,pg_namespace,pg_namespace_nspname_index,28,4088
1682719655.866228,2607,2670,pg_catalog,pg_conversion,pg_conversion_oid_index,0,0,0,2607,2670,pg_catalog,pg_conversion,pg_conversion_oid_index,0,0
1682719655.866228,2607,2669,pg_catalog,pg_conversion,pg_conversion_name_nsp_index,0,0,0,2607,2669,pg_catalog,pg_conversion,pg_conversion_name_nsp_index,0,0
1682719655.866228,2607,2668,pg_catalog,pg_conversion,pg_conversion_default_index,0,0,0,2607,2668,pg_catalog,pg_conversion,pg_conversion_default_index,0,0
1682719655.866228,2608,2674,pg_catalog,pg_depend,pg_depend_reference_index,0,0,0,2608,2674,pg_catalog,pg_depend,pg_depend_reference_index,0,0
1682719655.866228,2608,2673,pg_catalog,pg_depend,pg_depend_depender_index,0,0,0,2608,2673,pg_catalog,pg_depend,pg_depend_depender_index,0,0
1682719655.866228,1262,2672,pg_catalog,pg_database,pg_database_oid_index,4585,4585,4585,1262,2672,pg_catalog,pg_database,pg_database_oid_index,263,6657
1682719655.866228,1262,2671,pg_catalog,pg_database,pg_database_datname_index,3768,3768,3768,1262,2671,pg_catalog,pg_database,pg_database_datname_index,244,5859
1682719655.866228,2964,2965,pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,9340,0,0,2964,2965,pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,114,18566
1682719655.866228,1213,2697,pg_catalog,pg_tablespace,pg_tablespace_oid_index,1380,1380,1380,1213,2697,pg_catalog,pg_tablespace,pg_tablespace_oid_index,172,2540
1682719655.866228,1213,2698,pg_catalog,pg_tablespace,pg_tablespace_spcname_index,0,0,0,1213,2698,pg_catalog,pg_tablespace,pg_tablespace_spcname_index,9,9
1682719655.866228,1261,2694,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,0,0,0,1261,2694,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,0,0
1682719655.866228,1261,2695,pg_catalog,pg_auth_members,pg_auth_members_member_role_index,0,0,0,1261,2695,pg_catalog,pg_auth_members,pg_auth_members_member_role_index,0,0
1682719655.866228,1214,1233,pg_catalog,pg_shdepend,pg_shdepend_reference_index,0,0,0,1214,1233,pg_catalog,pg_shdepend,pg_shdepend_reference_index,0,0
1682719655.866228,1214,1232,pg_catalog,pg_shdepend,pg_shdepend_depender_index,0,0,0,1214,1232,pg_catalog,pg_shdepend,pg_shdepend_depender_index,0,0
1682719655.866228,2396,2397,pg_catalog,pg_shdescription,pg_shdescription_o_c_index,0,0,0,2396,2397,pg_catalog,pg_shdescription,pg_shdescription_o_c_index,0,0
1682719655.866228,3602,3712,pg_catalog,pg_ts_config,pg_ts_config_oid_index,0,0,0,3602,3712,pg_catalog,pg_ts_config,pg_ts_config_oid_index,0,0
1682719655.866228,3602,3608,pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,0,0,0,3602,3608,pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,0,0
1682719655.866228,3603,3609,pg_catalog,pg_ts_config_map,pg_ts_config_map_index,0,0,0,3603,3609,pg_catalog,pg_ts_config_map,pg_ts_config_map_index,0,0
1682719655.866228,3600,3605,pg_catalog,pg_ts_dict,pg_ts_dict_oid_index,0,0,0,3600,3605,pg_catalog,pg_ts_dict,pg_ts_dict_oid_index,0,0
1682719655.866228,3600,3604,pg_catalog,pg_ts_dict,pg_ts_dict_dictname_index,0,0,0,3600,3604,pg_catalog,pg_ts_dict,pg_ts_dict_dictname_index,0,0
1682719655.866228,3601,3607,pg_catalog,pg_ts_parser,pg_ts_parser_oid_index,0,0,0,3601,3607,pg_catalog,pg_ts_parser,pg_ts_parser_oid_index,0,0
1682719655.866228,3601,3606,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0,0,3601,3606,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0
1682719655.866228,3764,3767,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0,0,3764,3767,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0
1682719655.866228,3764,3766,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0,0,3764,3766,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0
1682719655.866228,3079,3080,pg_catalog,pg_extension,pg_extension_oid_index,0,0,0,3079,3080,pg_catalog,pg_extension,pg_extension_oid_index,0,0
1682719655.866228,3079,3081,pg_catalog,pg_extension,pg_extension_name_index,0,0,0,3079,3081,pg_catalog,pg_extension,pg_extension_name_index,0,0
1682719655.866228,2328,112,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0,0,2328,112,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0
1682719655.866228,2328,548,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0,0,2328,548,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0
1682719655.866228,1417,113,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0,0,1417,113,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0
1682719655.866228,1417,549,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0,0,1417,549,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0
1682719655.866228,3256,3257,pg_catalog,pg_policy,pg_policy_oid_index,0,0,0,3256,3257,pg_catalog,pg_policy,pg_policy_oid_index,0,0
1682719655.866228,3256,3258,pg_catalog,pg_policy,pg_policy_polrelid_polname_index,0,0,0,3256,3258,pg_catalog,pg_policy,pg_policy_polrelid_polname_index,0,0
1682719655.866228,6000,6001,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,0,0,0,6000,6001,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,0,0
1682719655.866228,6000,6002,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,0,0,0,6000,6002,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,0,0
1682719655.866228,826,828,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0,0,826,828,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0
1682719655.866228,826,827,pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,0,0,0,826,827,pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,0,0
1682719655.866228,3394,3395,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,0,0,0,3394,3395,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,0,0
1682719655.866228,3596,3597,pg_catalog,pg_seclabel,pg_seclabel_object_index,0,0,0,3596,3597,pg_catalog,pg_seclabel,pg_seclabel_object_index,0,0
1682719655.866228,3592,3593,pg_catalog,pg_shseclabel,pg_shseclabel_object_index,0,0,0,3592,3593,pg_catalog,pg_shseclabel,pg_shseclabel_object_index,0,0
1682719655.866228,3456,3085,pg_catalog,pg_collation,pg_collation_oid_index,0,0,0,3456,3085,pg_catalog,pg_collation,pg_collation_oid_index,0,0
1682719655.866228,3456,3164,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,0,0,0,3456,3164,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,0,0
1682719655.866228,3350,3351,pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,0,0,0,3350,3351,pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,0,0
1682719655.866228,3541,3542,pg_catalog,pg_range,pg_range_rngtypid_index,16,0,0,3541,3542,pg_catalog,pg_range,pg_range_rngtypid_index,16,16
1682719655.866228,3541,2228,pg_catalog,pg_range,pg_range_rngmultitypid_index,16,0,0,3541,2228,pg_catalog,pg_range,pg_range_rngmultitypid_index,16,16
1682719655.866228,3576,3574,pg_catalog,pg_transform,pg_transform_oid_index,0,0,0,3576,3574,pg_catalog,pg_transform,pg_transform_oid_index,0,0
1682719655.866228,3576,3575,pg_catalog,pg_transform,pg_transform_type_lang_index,0,0,0,3576,3575,pg_catalog,pg_transform,pg_transform_type_lang_index,0,0
1682719655.866228,2224,5002,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,0,0,0,2224,5002,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,0,0
1682719655.866228,6104,6110,pg_catalog,pg_publication,pg_publication_oid_index,0,0,0,6104,6110,pg_catalog,pg_publication,pg_publication_oid_index,0,0
1682719655.866228,6104,6111,pg_catalog,pg_publication,pg_publication_pubname_index,0,0,0,6104,6111,pg_catalog,pg_publication,pg_publication_pubname_index,0,0
1682719655.866228,6106,6112,pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,0,0,0,6106,6112,pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,0,0
1682719655.866228,6106,6113,pg_catalog,pg_publication_rel,pg_publication_rel_prrelid_prpubid_index,0,0,0,6106,6113,pg_catalog,pg_publication_rel,pg_publication_rel_prrelid_prpubid_index,0,0
1682719655.866228,6102,6117,pg_catalog,pg_subscription_rel,pg_subscription_rel_srrelid_srsubid_index,0,0,0,6102,6117,pg_catalog,pg_subscription_rel,pg_subscription_rel_srrelid_srsubid_index,0,0
1682719655.866228,2613,2683,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0,0,2613,2683,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0
1682719655.866228,22522,22550,public,order_line,pk_order_line,1396588,29569981,27424245,22522,22550,public,order_line,pk_order_line,234806,43656539
1682719655.866228,14605,14606,pg_toast,pg_toast_14602,pg_toast_14602_index,0,0,0,14605,14606,pg_toast,pg_toast_14602,pg_toast_14602_index,0,0
1682719655.866228,14600,14601,pg_toast,pg_toast_14597,pg_toast_14597_index,0,0,0,14600,14601,pg_toast,pg_toast_14597,pg_toast_14597_index,0,0
