ctime,relid,schemaname,relname,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1682719655.864943,3601,pg_catalog,pg_ts_parser,0,0,0,0,,,,,3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2602,pg_catalog,pg_amop,398,29274,490,36382,,,,,2602,pg_catalog,pg_amop,0,0,17333,35186,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3439,pg_toast,pg_toast_3381,0,0,0,0,,,,,3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,6104,pg_catalog,pg_publication,0,0,0,0,,,,,6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,22513,public,history,33935,710515,,,,,,,22513,public,history,0,0,,,682582,0,0,0,682582,0,682582,682582,,,,,0,0,0,0
1682719655.864943,22502,public,warehouse,25997,15942014,68,1469472,,,,,22502,public,warehouse,0,0,1395578,1395578,0,682584,0,662186,100,0,0,0,,2023-04-28 11:32:06.890196-07,,2023-04-28 11:32:06.911089-07,0,48,0,48
1682719655.864943,3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2846,pg_toast,pg_toast_2396,0,0,0,0,,,,,2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,4145,pg_toast,pg_toast_3466,0,0,0,0,,,,,4145,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,22528,public,stock,11045647,29251460,3154542,108213179,,,,,22528,public,stock,0,0,28160813,16986393,0,7480681,0,986,10003845,1386322,718900,0,,2023-04-28 10:10:49.763474-07,,2023-04-28 11:27:13.918914-07,0,3,0,6
1682719655.864943,2619,pg_catalog,pg_statistic,1341,101629,270,202945,1725,40788,155,26111,2619,pg_catalog,pg_statistic,0,0,101034,101034,0,1140,0,1127,0,44,1140,0,,,,,0,0,0,0
1682719655.864943,22519,public,orders,7278577,2574846,954799,6165754,,,,,22519,public,orders,0,0,698164,7498369,712986,634490,0,516154,11412044,150892,259740,712986,,,,2023-04-28 10:07:22.63217-07,0,0,0,1
1682719655.864943,4155,pg_toast,pg_toast_3394,0,0,0,0,,,,,4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3541,pg_catalog,pg_range,0,0,32,32,,,,,3541,pg_catalog,pg_range,0,0,32,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,14607,information_schema,sql_parts,0,0,,,0,0,0,0,14607,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3602,pg_catalog,pg_ts_config,0,0,0,0,,,,,3602,pg_catalog,pg_ts_config,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3381,pg_catalog,pg_statistic_ext,0,0,94,41658,0,0,0,0,3381,pg_catalog,pg_statistic_ext,0,0,20876,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,4175,pg_toast,pg_toast_1260,0,0,0,0,,,,,4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,6106,pg_catalog,pg_publication_rel,0,0,0,0,,,,,6106,pg_catalog,pg_publication_rel,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2605,pg_catalog,pg_cast,129,29549,117,133261,,,,,2605,pg_catalog,pg_cast,0,0,132381,29678,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,4183,pg_toast,pg_toast_6100,0,0,0,0,,,,,4183,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,4171,pg_toast,pg_toast_1247,0,0,0,0,,,,,4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2224,pg_catalog,pg_sequence,0,0,0,0,,,,,2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2611,pg_catalog,pg_inherits,0,0,0,0,,,,,2611,pg_catalog,pg_inherits,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2830,pg_toast,pg_toast_2604,0,0,0,0,,,,,2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,1262,pg_catalog,pg_database,54,9347,507,12516,0,0,0,0,1262,pg_catalog,pg_database,1048,4186,8353,8353,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3430,pg_toast,pg_toast_3429,0,0,0,0,,,,,3430,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3501,pg_catalog,pg_enum,0,0,0,0,,,,,3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2607,pg_catalog,pg_conversion,0,0,0,0,,,,,2607,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,22505,public,district,17597,6364263,151,4359984,,,,,22505,public,district,0,0,2172507,2172507,0,1395578,0,1391615,1000,0,0,0,,2023-04-28 11:32:06.939953-07,,2023-04-28 11:32:06.992887-07,0,48,0,48
1682719655.864943,3576,pg_catalog,pg_transform,0,0,0,0,,,,,3576,pg_catalog,pg_transform,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,826,pg_catalog,pg_default_acl,0,0,0,0,0,0,0,0,826,pg_catalog,pg_default_acl,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2601,pg_catalog,pg_am,52,2698,0,0,,,,,2601,pg_catalog,pg_am,2750,2750,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,22525,public,item,1005937,6474754,60916,14915594,,,,,22525,public,item,0,0,7487851,7480691,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3394,pg_catalog,pg_init_privs,0,0,0,0,0,0,0,0,3394,pg_catalog,pg_init_privs,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,4167,pg_toast,pg_toast_3256,0,0,0,0,,,,,4167,pg_toast,pg_toast_3256,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2336,pg_toast,pg_toast_2620,0,0,0,0,,,,,2336,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,4151,pg_toast,pg_toast_1417,0,0,0,0,,,,,4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2834,pg_toast,pg_toast_2609,0,0,0,0,,,,,2834,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2603,pg_catalog,pg_amproc,87,7148,219,15857,,,,,2603,pg_catalog,pg_amproc,4,14,7215,16410,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2606,pg_catalog,pg_constraint,6,6,12,6,0,0,0,0,2606,pg_catalog,pg_constraint,0,0,12,12,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,1255,pg_catalog,pg_proc,523,53585,500,97406,0,0,0,0,1255,pg_catalog,pg_proc,0,0,47580,60603,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2840,pg_toast,pg_toast_2619,1725,40788,155,26111,,,,,2840,pg_toast,pg_toast_2619,0,0,24234,78403,798,0,799,0,97,36,1597,24,,2023-04-28 11:31:07.554393-07,,,0,11,0,0
1682719655.864943,4173,pg_toast,pg_toast_1418,0,0,0,0,,,,,4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,4157,pg_toast,pg_toast_2612,0,0,0,0,,,,,4157,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,1260,pg_catalog,pg_authid,87,2883,274,5564,0,0,0,0,1260,pg_catalog,pg_authid,51,590,2919,2919,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2612,pg_catalog,pg_language,8,792,16,1584,0,0,0,0,2612,pg_catalog,pg_language,0,0,800,800,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,4149,pg_toast,pg_toast_2328,0,0,0,0,,,,,4149,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,6102,pg_catalog,pg_subscription_rel,0,0,0,0,,,,,6102,pg_catalog,pg_subscription_rel,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,1214,pg_catalog,pg_shdepend,0,0,0,0,,,,,1214,pg_catalog,pg_shdepend,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,4163,pg_toast,pg_toast_2615,0,0,0,0,,,,,4163,pg_toast,pg_toast_2615,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3598,pg_toast,pg_toast_3596,0,0,0,0,,,,,3598,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,4169,pg_toast,pg_toast_3600,0,0,0,0,,,,,4169,pg_toast,pg_toast_3600,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,14612,information_schema,sql_sizing,0,0,,,0,0,0,0,14612,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2615,pg_catalog,pg_namespace,64,2054,136,4231,0,0,0,0,2615,pg_catalog,pg_namespace,14,56,3199,2036,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2836,pg_toast,pg_toast_1255,0,0,0,0,,,,,2836,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3456,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,3456,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3079,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,3079,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,14605,pg_toast,pg_toast_14602,0,0,0,0,,,,,14605,pg_toast,pg_toast_14602,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,22522,public,order_line,1185848,31553189,234806,43656539,,,,,22522,public,order_line,0,0,1396588,27424245,7480681,6660633,0,4607857,116820783,13395763,2598946,7480681,,,,2023-04-28 10:07:52.3619-07,0,0,0,1
1682719655.864943,2832,pg_toast,pg_toast_2606,0,0,0,0,,,,,2832,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2396,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,2396,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3600,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,3600,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,22516,public,new_order,815183,6106670,437001,10773263,,,,,22516,public,new_order,0,0,1268980,1261203,712994,0,625101,0,1828324,42272,174006,45046,,2023-04-28 11:28:30.7456-07,,2023-04-28 10:10:12.253807-07,0,2,0,6
1682719655.864943,22508,public,customer,2126496,3098299,1412626,8737583,0,0,0,0,22508,public,customer,0,0,3224336,2814221,0,907330,0,904797,2998665,237777,267874,0,,,,2023-04-28 09:56:15.73825-07,0,0,0,2
1682719655.864943,3596,pg_catalog,pg_seclabel,0,0,0,0,0,0,0,0,3596,pg_catalog,pg_seclabel,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2609,pg_catalog,pg_description,0,0,0,0,0,0,0,0,2609,pg_catalog,pg_description,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,14610,pg_toast,pg_toast_14607,0,0,0,0,,,,,14610,pg_toast,pg_toast_14607,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3466,pg_catalog,pg_event_trigger,0,0,0,0,0,0,0,0,3466,pg_catalog,pg_event_trigger,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,14600,pg_toast,pg_toast_14597,0,0,0,0,,,,,14600,pg_toast,pg_toast_14597,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3764,pg_catalog,pg_ts_template,0,0,0,0,,,,,3764,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3603,pg_catalog,pg_ts_config_map,0,0,0,0,,,,,3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,1213,pg_catalog,pg_tablespace,86,1294,181,2549,0,0,0,0,1213,pg_catalog,pg_tablespace,0,0,1380,1380,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2608,pg_catalog,pg_depend,0,0,0,0,,,,,2608,pg_catalog,pg_depend,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,14602,information_schema,sql_implementation_info,0,0,,,0,0,0,0,14602,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2964,pg_catalog,pg_db_role_setting,0,0,114,18566,0,0,0,0,2964,pg_catalog,pg_db_role_setting,0,0,9340,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2995,pg_catalog,pg_largeobject_metadata,0,0,0,0,,,,,2995,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,4143,pg_toast,pg_toast_826,0,0,0,0,,,,,4143,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,22511,pg_toast,pg_toast_22508,0,0,0,0,,,,,22511,pg_toast,pg_toast_22508,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,4185,pg_toast,pg_toast_1213,0,0,0,0,,,,,4185,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,1418,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,1418,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2613,pg_catalog,pg_largeobject,0,0,0,0,,,,,2613,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,6175,pg_toast,pg_toast_3456,0,0,0,0,,,,,6175,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,1261,pg_catalog,pg_auth_members,0,0,0,0,,,,,1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2616,pg_catalog,pg_opclass,125,64593,236,13996,,,,,2616,pg_catalog,pg_opclass,4,4,11675,161671,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2617,pg_catalog,pg_operator,476,168202,361,84166,,,,,2617,pg_catalog,pg_operator,0,0,40378,243322,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,14615,pg_toast,pg_toast_14612,0,0,0,0,,,,,14615,pg_toast,pg_toast_14612,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2838,pg_toast,pg_toast_2618,55,12,14,56,,,,,2838,pg_toast,pg_toast_2618,0,0,41,143,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2610,pg_catalog,pg_index,262,37746,265,38288,,,,,2610,pg_catalog,pg_index,46,5326,35797,37670,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,1249,pg_catalog,pg_attribute,630,99304,375,165951,,,,,1249,pg_catalog,pg_attribute,22,104,82338,314289,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2600,pg_catalog,pg_aggregate,31,1591,50,2394,0,0,0,0,2600,pg_catalog,pg_aggregate,0,0,1622,1622,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,1259,pg_catalog,pg_class,1037,120698,534,218433,,,,,1259,pg_catalog,pg_class,1852,594412,105217,97332,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719655.864943,2966,pg_toast,pg_toast_2964,0,0,0,0,,,,,2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,2618,pg_catalog,pg_rewrite,39,20,14,82,62,14,14,64,2618,pg_catalog,pg_rewrite,0,0,55,59,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,4153,pg_toast,pg_toast_3118,0,0,0,0,,,,,4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,4177,pg_toast,pg_toast_1262,0,0,0,0,,,,,4177,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,4060,pg_toast,pg_toast_3592,0,0,0,0,,,,,4060,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,4159,pg_toast,pg_toast_2600,0,0,0,0,,,,,4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,4165,pg_toast,pg_toast_3350,0,0,0,0,,,,,4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,4147,pg_toast,pg_toast_3079,0,0,0,0,,,,,4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,14597,information_schema,sql_features,0,0,,,0,0,0,0,14597,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,2753,pg_catalog,pg_opfamily,0,0,0,0,,,,,2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,4181,pg_toast,pg_toast_6000,0,0,0,0,,,,,4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,1247,pg_catalog,pg_type,158,57931,308,121658,0,0,0,0,1247,pg_catalog,pg_type,0,0,59893,58089,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,3601,pg_catalog,pg_ts_parser,0,0,0,0,,,,,3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,2602,pg_catalog,pg_amop,415,32819,511,40743,,,,,2602,pg_catalog,pg_amop,0,0,19392,39425,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,3439,pg_toast,pg_toast_3381,0,0,0,0,,,,,3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,6104,pg_catalog,pg_publication,0,0,0,0,,,,,6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,22513,public,history,34441,729713,,,,,,,22513,public,history,0,0,,,699737,0,0,0,699737,0,699737,699737,,,,,0,0,0,0
1682719715.860197,22502,public,warehouse,26352,16308296,70,1506809,,,,,22502,public,warehouse,0,0,1430627,1430627,0,699739,0,678823,100,1940,5167,0,,2023-04-28 15:08:17.711299-07,,2023-04-28 15:08:17.775516-07,0,49,0,49
1682719715.860197,3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,2846,pg_toast,pg_toast_2396,0,0,0,0,,,,,2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,4145,pg_toast,pg_toast_3466,0,0,0,0,,,,,4145,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,22528,public,stock,11277183,29950826,3224465,110918904,,,,,22528,public,stock,0,0,28861031,17411759,0,7668286,0,1015,10003845,1573896,905236,0,,2023-04-28 10:10:49.763474-07,,2023-04-28 11:27:13.918914-07,0,3,0,6
1682719715.860197,2619,pg_catalog,pg_statistic,1420,109263,279,218449,1788,43906,158,28166,2619,pg_catalog,pg_statistic,0,0,108724,108724,0,1163,0,1150,0,48,1163,0,,,,,0,0,0,0
1682719715.860197,22519,public,orders,7462466,2643608,978661,6322601,,,,,22519,public,orders,0,0,715620,7690579,730880,650280,0,528664,11429804,154310,293290,730880,,,,2023-04-28 10:07:22.63217-07,0,0,0,1
1682719715.860197,4155,pg_toast,pg_toast_3394,0,0,0,0,,,,,4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,3541,pg_catalog,pg_range,0,0,36,36,,,,,3541,pg_catalog,pg_range,0,0,36,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,14607,information_schema,sql_parts,0,0,,,0,0,0,0,14607,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1682719715.860197,3602,pg_catalog,pg_ts_config,0,0,0,0,,,,,3602,pg_catalog,pg_ts_config,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
