ctime,datid,datname,pid,leader_pid,usesysid,usename,application_name,client_addr,client_hostname,client_port,backend_start,xact_start,query_start,state_change,wait_event_type,wait_event,state,backend_xid,backend_xmin,query_id,query,backend_type
1682719895.983921,22501,dbt2,16482,,10,postgres,dbt2-client,192.168.122.160,,42016,2023-04-28 15:07:32.486533-07,2023-04-28 15:11:36.11302-07,2023-04-28 15:11:36.122942-07,2023-04-28 15:11:36.122942-07,Lock,transactionid,active,31083035,31082505,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1682719895.983921,22501,dbt2,16484,,10,postgres,dbt2-client,192.168.122.160,,42022,2023-04-28 15:07:32.583004-07,2023-04-28 15:11:36.049433-07,2023-04-28 15:11:36.053185-07,2023-04-28 15:11:36.053186-07,Lock,transactionid,active,31082998,31082505,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1682719895.983921,22501,dbt2,16486,,10,postgres,dbt2-client,192.168.122.160,,42034,2023-04-28 15:07:32.685339-07,2023-04-28 15:11:36.101202-07,2023-04-28 15:11:36.106749-07,2023-04-28 15:11:36.106749-07,Lock,transactionid,active,31083021,31082505,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719895.983921,22501,dbt2,16487,,10,postgres,dbt2-client,192.168.122.160,,42044,2023-04-28 15:07:32.785983-07,2023-04-28 15:11:35.99538-07,2023-04-28 15:11:35.99653-07,2023-04-28 15:11:36.084422-07,Client,ClientRead,idle in transaction,31082964,31082505,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1682719895.983921,22501,dbt2,16488,,10,postgres,dbt2-client,192.168.122.160,,42058,2023-04-28 15:07:32.886395-07,2023-04-28 15:11:35.549107-07,2023-04-28 15:11:35.549766-07,2023-04-28 15:11:35.549767-07,Lock,transactionid,active,31082671,31082243,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719895.983921,22501,dbt2,16489,,10,postgres,dbt2-client,192.168.122.160,,42066,2023-04-28 15:07:32.986871-07,2023-04-28 15:11:36.023955-07,2023-04-28 15:11:36.026166-07,2023-04-28 15:11:36.026166-07,Lock,transactionid,active,31082984,31082505,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719895.983921,22501,dbt2,16490,,10,postgres,dbt2-client,192.168.122.160,,42072,2023-04-28 15:07:33.087389-07,2023-04-28 15:11:35.996881-07,2023-04-28 15:11:35.997346-07,2023-04-28 15:11:35.997346-07,Lock,transactionid,active,31082965,31082505,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719895.983921,22501,dbt2,16491,,10,postgres,dbt2-client,192.168.122.160,,42078,2023-04-28 15:07:33.188168-07,2023-04-28 15:11:36.062095-07,2023-04-28 15:11:36.063598-07,2023-04-28 15:11:36.063599-07,Lock,transactionid,active,31083004,31082505,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719895.983921,22501,dbt2,16492,,10,postgres,dbt2-client,192.168.122.160,,42088,2023-04-28 15:07:33.288356-07,2023-04-28 15:11:35.520424-07,2023-04-28 15:11:35.526586-07,2023-04-28 15:11:35.526586-07,Lock,transactionid,active,31082652,31082243,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719895.983921,22501,dbt2,16870,,,,"",,,,2023-04-28 15:11:12.600981-07,2023-04-28 15:11:23.979457-07,2023-04-28 15:11:23.979457-07,2023-04-28 15:11:23.979458-07,LWLock,WALWrite,active,,31074826,,autovacuum: VACUUM public.stock,autovacuum worker
1682719895.983921,22501,dbt2,16879,,10,postgres,psql,192.168.122.91,,53878,2023-04-28 15:11:35.848091-07,2023-04-28 15:11:35.983921-07,2023-04-28 15:11:35.983921-07,2023-04-28 15:11:35.983923-07,,,active,,31082505,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1682719895.983921,,,1470,,,,"",,,,2023-04-28 07:35:29.991051-07,,,,Activity,BgWriterMain,,,,,"",background writer
1682719895.983921,,,1469,,,,"",,,,2023-04-28 07:35:29.990066-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1682719895.983921,,,1471,,,,"",,,,2023-04-28 07:35:29.991172-07,,,,LWLock,WALWrite,,,,,"",walwriter
1682719955.950608,,,1472,,,,"",,,,2023-04-28 07:35:29.991606-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1682719955.950608,,,1474,,10,postgres,"",,,,2023-04-28 07:35:29.992615-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1682719955.950608,22501,dbt2,16391,,10,postgres,dbt2-client,192.168.122.160,,39956,2023-04-28 15:07:23.339525-07,2023-04-28 15:12:35.917734-07,2023-04-28 15:12:35.929745-07,2023-04-28 15:12:35.94902-07,LWLock,WALWrite,idle in transaction,31118299,31117874,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1682719955.950608,22501,dbt2,16392,,10,postgres,dbt2-client,192.168.122.160,,39960,2023-04-28 15:07:23.44156-07,2023-04-28 15:12:35.689343-07,2023-04-28 15:12:35.690258-07,2023-04-28 15:12:35.690258-07,Lock,transactionid,active,31118088,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16393,,10,postgres,dbt2-client,192.168.122.160,,39974,2023-04-28 15:07:23.539678-07,2023-04-28 15:12:35.775618-07,2023-04-28 15:12:35.776011-07,2023-04-28 15:12:35.776012-07,Lock,transactionid,active,31118173,31117744,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16394,,10,postgres,dbt2-client,192.168.122.160,,39986,2023-04-28 15:07:23.639898-07,2023-04-28 15:12:35.810362-07,2023-04-28 15:12:35.810779-07,2023-04-28 15:12:35.81078-07,Lock,transactionid,active,31118199,31117744,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16395,,10,postgres,dbt2-client,192.168.122.160,,39988,2023-04-28 15:07:23.742353-07,2023-04-28 15:12:35.79054-07,2023-04-28 15:12:35.938506-07,2023-04-28 15:12:35.938507-07,LWLock,WALWrite,active,31118185,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16396,,10,postgres,dbt2-client,192.168.122.160,,39998,2023-04-28 15:07:23.842987-07,2023-04-28 15:12:35.747265-07,2023-04-28 15:12:35.747755-07,2023-04-28 15:12:35.747756-07,Lock,transactionid,active,31118146,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16397,,10,postgres,dbt2-client,192.168.122.160,,40004,2023-04-28 15:07:23.943894-07,2023-04-28 15:12:35.556734-07,2023-04-28 15:12:35.557115-07,2023-04-28 15:12:35.557115-07,Lock,transactionid,active,31117956,31117572,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16398,,10,postgres,dbt2-client,192.168.122.160,,40008,2023-04-28 15:07:24.043895-07,2023-04-28 15:12:35.768117-07,2023-04-28 15:12:35.76893-07,2023-04-28 15:12:35.76893-07,Lock,transactionid,active,31118168,31117744,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16399,,10,postgres,dbt2-client,192.168.122.160,,40012,2023-04-28 15:07:24.14464-07,2023-04-28 15:12:35.622917-07,2023-04-28 15:12:35.623505-07,2023-04-28 15:12:35.623506-07,Lock,transactionid,active,31118030,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16400,,10,postgres,dbt2-client,192.168.122.160,,40024,2023-04-28 15:07:24.24516-07,2023-04-28 15:12:35.818903-07,2023-04-28 15:12:35.825138-07,2023-04-28 15:12:35.825138-07,Lock,transactionid,active,31118205,31117744,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16401,,10,postgres,dbt2-client,192.168.122.160,,40030,2023-04-28 15:07:24.345073-07,2023-04-28 15:12:35.936873-07,2023-04-28 15:12:35.937618-07,2023-04-28 15:12:35.937619-07,Lock,transactionid,active,31118294,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16402,,10,postgres,dbt2-client,192.168.122.160,,40040,2023-04-28 15:07:24.445794-07,2023-04-28 15:12:35.857431-07,2023-04-28 15:12:35.936382-07,2023-04-28 15:12:35.936382-07,LWLock,WALWrite,active,31118226,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16403,,10,postgres,dbt2-client,192.168.122.160,,40050,2023-04-28 15:07:24.545992-07,2023-04-28 15:12:35.928884-07,2023-04-28 15:12:35.92993-07,2023-04-28 15:12:35.929931-07,Lock,transactionid,active,31118285,31117874,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1682719955.950608,22501,dbt2,16404,,10,postgres,dbt2-client,192.168.122.160,,40058,2023-04-28 15:07:24.646783-07,2023-04-28 15:12:35.624421-07,2023-04-28 15:12:35.624905-07,2023-04-28 15:12:35.624905-07,Lock,transactionid,active,31118036,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16405,,10,postgres,dbt2-client,192.168.122.160,,40064,2023-04-28 15:07:24.747044-07,2023-04-28 15:12:35.898302-07,2023-04-28 15:12:35.899101-07,2023-04-28 15:12:35.899101-07,Lock,transactionid,active,31118258,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16406,,10,postgres,dbt2-client,192.168.122.160,,40080,2023-04-28 15:07:24.847633-07,2023-04-28 15:12:35.731856-07,2023-04-28 15:12:35.732667-07,2023-04-28 15:12:35.732668-07,Lock,transactionid,active,31118130,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16407,,10,postgres,dbt2-client,192.168.122.160,,40094,2023-04-28 15:07:24.94799-07,2023-04-28 15:12:35.904071-07,2023-04-28 15:12:35.905112-07,2023-04-28 15:12:35.905112-07,Lock,transactionid,active,31118264,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16408,,10,postgres,dbt2-client,192.168.122.160,,40106,2023-04-28 15:07:25.048418-07,2023-04-28 15:12:35.913886-07,2023-04-28 15:12:35.929119-07,2023-04-28 15:12:35.92912-07,LWLock,WALWrite,active,31118274,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16409,,10,postgres,dbt2-client,192.168.122.160,,40114,2023-04-28 15:07:25.148938-07,2023-04-28 15:12:35.514358-07,2023-04-28 15:12:35.515804-07,2023-04-28 15:12:35.515804-07,Lock,transactionid,active,31117921,31117572,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16410,,10,postgres,dbt2-client,192.168.122.160,,40122,2023-04-28 15:07:25.249391-07,2023-04-28 15:12:35.925482-07,2023-04-28 15:12:35.948772-07,2023-04-28 15:12:35.948774-07,LWLock,WALWrite,active,31118281,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16411,,10,postgres,dbt2-client,192.168.122.160,,40124,2023-04-28 15:07:25.347669-07,2023-04-28 15:12:35.883968-07,2023-04-28 15:12:35.941995-07,2023-04-28 15:12:35.941996-07,LWLock,WALWrite,active,31118244,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16412,,10,postgres,dbt2-client,192.168.122.160,,40132,2023-04-28 15:07:25.450819-07,2023-04-28 15:12:35.691936-07,2023-04-28 15:12:35.710871-07,2023-04-28 15:12:35.710872-07,Lock,transactionid,active,31118102,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16413,,10,postgres,dbt2-client,192.168.122.160,,40142,2023-04-28 15:07:25.55082-07,2023-04-28 15:12:35.674524-07,2023-04-28 15:12:35.677085-07,2023-04-28 15:12:35.677085-07,Lock,transactionid,active,31118072,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16414,,10,postgres,dbt2-client,192.168.122.160,,40148,2023-04-28 15:07:25.650227-07,2023-04-28 15:12:35.898437-07,2023-04-28 15:12:35.948855-07,2023-04-28 15:12:35.948856-07,LWLock,WALWrite,active,31118260,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16415,,10,postgres,dbt2-client,192.168.122.160,,40162,2023-04-28 15:07:25.75084-07,2023-04-28 15:12:35.808629-07,2023-04-28 15:12:35.809071-07,2023-04-28 15:12:35.809071-07,Lock,transactionid,active,31118197,31117744,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16416,,10,postgres,dbt2-client,192.168.122.160,,40178,2023-04-28 15:07:25.851653-07,2023-04-28 15:12:35.888448-07,2023-04-28 15:12:35.896814-07,2023-04-28 15:12:35.896815-07,Lock,transactionid,active,31118256,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16417,,10,postgres,dbt2-client,192.168.122.160,,40190,2023-04-28 15:07:25.952292-07,2023-04-28 15:12:35.72938-07,2023-04-28 15:12:35.936299-07,2023-04-28 15:12:35.9363-07,LWLock,WALWrite,active,31118128,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16418,,10,postgres,dbt2-client,192.168.122.160,,40204,2023-04-28 15:07:26.052979-07,2023-04-28 15:12:35.718525-07,2023-04-28 15:12:35.720776-07,2023-04-28 15:12:35.720776-07,Lock,transactionid,active,31118113,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16419,,10,postgres,dbt2-client,192.168.122.160,,40208,2023-04-28 15:07:26.151663-07,2023-04-28 15:12:35.746708-07,2023-04-28 15:12:35.747249-07,2023-04-28 15:12:35.747249-07,Lock,transactionid,active,31118144,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16420,,10,postgres,dbt2-client,192.168.122.160,,40224,2023-04-28 15:07:26.251016-07,2023-04-28 15:12:35.925681-07,2023-04-28 15:12:35.931757-07,2023-04-28 15:12:35.931757-07,Lock,transactionid,active,31118288,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16421,,10,postgres,dbt2-client,192.168.122.160,,40240,2023-04-28 15:07:26.353885-07,2023-04-28 15:12:35.785579-07,2023-04-28 15:12:35.785966-07,2023-04-28 15:12:35.785966-07,Lock,transactionid,active,31118181,31117744,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16422,,10,postgres,dbt2-client,192.168.122.160,,40248,2023-04-28 15:07:26.453748-07,2023-04-28 15:12:35.881838-07,2023-04-28 15:12:35.932813-07,2023-04-28 15:12:35.932815-07,IO,WALSync,active,31118241,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16423,,10,postgres,dbt2-client,192.168.122.160,,40252,2023-04-28 15:07:26.554504-07,2023-04-28 15:12:35.811619-07,2023-04-28 15:12:35.816378-07,2023-04-28 15:12:35.816379-07,Lock,transactionid,active,31118200,31117744,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16424,,10,postgres,dbt2-client,192.168.122.160,,40254,2023-04-28 15:07:26.655163-07,2023-04-28 15:12:35.905714-07,2023-04-28 15:12:35.908286-07,2023-04-28 15:12:35.908286-07,Lock,transactionid,active,31118267,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16425,,10,postgres,dbt2-client,192.168.122.160,,40260,2023-04-28 15:07:26.755773-07,2023-04-28 15:12:35.60006-07,2023-04-28 15:12:35.608769-07,2023-04-28 15:12:35.608769-07,Lock,transactionid,active,31118020,31117572,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16426,,10,postgres,dbt2-client,192.168.122.160,,40272,2023-04-28 15:07:26.855333-07,2023-04-28 15:12:35.888483-07,2023-04-28 15:12:35.890078-07,2023-04-28 15:12:35.890078-07,Lock,transactionid,active,31118247,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16427,,10,postgres,dbt2-client,192.168.122.160,,40276,2023-04-28 15:07:26.956677-07,2023-04-28 15:12:35.899738-07,2023-04-28 15:12:35.948912-07,2023-04-28 15:12:35.948913-07,LWLock,WALWrite,active,31118269,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16428,,10,postgres,dbt2-client,192.168.122.160,,41536,2023-04-28 15:07:27.05723-07,2023-04-28 15:12:35.888518-07,2023-04-28 15:12:35.89709-07,2023-04-28 15:12:35.89709-07,Lock,transactionid,active,31118257,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16429,,10,postgres,dbt2-client,192.168.122.160,,41548,2023-04-28 15:07:27.155375-07,2023-04-28 15:12:35.842906-07,2023-04-28 15:12:35.843516-07,2023-04-28 15:12:35.843516-07,Lock,transactionid,active,31118221,31117744,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16430,,10,postgres,dbt2-client,192.168.122.160,,41562,2023-04-28 15:07:27.257843-07,2023-04-28 15:12:35.88475-07,2023-04-28 15:12:35.88669-07,2023-04-28 15:12:35.886691-07,Lock,transactionid,active,31118245,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16431,,10,postgres,dbt2-client,192.168.122.160,,41576,2023-04-28 15:07:27.357941-07,2023-04-28 15:12:35.74436-07,2023-04-28 15:12:35.74516-07,2023-04-28 15:12:35.74516-07,Lock,transactionid,active,31118141,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16432,,10,postgres,dbt2-client,192.168.122.160,,41584,2023-04-28 15:07:27.458676-07,2023-04-28 15:12:35.898949-07,2023-04-28 15:12:35.899436-07,2023-04-28 15:12:35.899437-07,Lock,transactionid,active,31118259,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16433,,10,postgres,dbt2-client,192.168.122.160,,41586,2023-04-28 15:07:27.559353-07,2023-04-28 15:12:35.926226-07,2023-04-28 15:12:35.926896-07,2023-04-28 15:12:35.926896-07,Lock,transactionid,active,31118282,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16434,,10,postgres,dbt2-client,192.168.122.160,,41592,2023-04-28 15:07:27.65953-07,2023-04-28 15:12:35.689802-07,2023-04-28 15:12:35.690241-07,2023-04-28 15:12:35.690241-07,Lock,transactionid,active,31118086,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16435,,10,postgres,dbt2-client,192.168.122.160,,41596,2023-04-28 15:07:27.760183-07,2023-04-28 15:12:35.725838-07,2023-04-28 15:12:35.936872-07,2023-04-28 15:12:35.936874-07,LWLock,WALWrite,active,31118125,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16436,,10,postgres,dbt2-client,192.168.122.160,,41602,2023-04-28 15:07:27.860646-07,2023-04-28 15:12:35.800067-07,2023-04-28 15:12:35.801342-07,2023-04-28 15:12:35.801342-07,Lock,transactionid,active,31118192,31117744,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16437,,10,postgres,dbt2-client,192.168.122.160,,41608,2023-04-28 15:07:27.961025-07,2023-04-28 15:12:35.790619-07,2023-04-28 15:12:35.793795-07,2023-04-28 15:12:35.793795-07,Lock,transactionid,active,31118189,31117744,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16438,,10,postgres,dbt2-client,192.168.122.160,,41622,2023-04-28 15:07:28.061618-07,2023-04-28 15:12:35.618092-07,2023-04-28 15:12:35.618421-07,2023-04-28 15:12:35.618421-07,Lock,transactionid,active,31118024,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16439,,10,postgres,dbt2-client,192.168.122.160,,41636,2023-04-28 15:07:28.162193-07,2023-04-28 15:12:35.875301-07,2023-04-28 15:12:35.876329-07,2023-04-28 15:12:35.876329-07,Lock,transactionid,active,31118237,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16440,,10,postgres,dbt2-client,192.168.122.160,,41640,2023-04-28 15:07:28.262535-07,2023-04-28 15:12:35.919237-07,2023-04-28 15:12:35.929044-07,2023-04-28 15:12:35.929045-07,LWLock,WALWrite,active,31118280,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16441,,10,postgres,dbt2-client,192.168.122.160,,41654,2023-04-28 15:07:28.362975-07,2023-04-28 15:12:35.934065-07,2023-04-28 15:12:35.934806-07,2023-04-28 15:12:35.934806-07,Lock,transactionid,active,31118291,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16442,,10,postgres,dbt2-client,192.168.122.160,,41668,2023-04-28 15:07:28.463862-07,2023-04-28 15:12:35.702897-07,2023-04-28 15:12:35.703351-07,2023-04-28 15:12:35.703351-07,Lock,transactionid,active,31118097,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16443,,10,postgres,dbt2-client,192.168.122.160,,41670,2023-04-28 15:07:28.563884-07,2023-04-28 15:12:35.660583-07,2023-04-28 15:12:35.661253-07,2023-04-28 15:12:35.661254-07,Lock,transactionid,active,31118062,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16444,,10,postgres,dbt2-client,192.168.122.160,,41672,2023-04-28 15:07:28.664326-07,2023-04-28 15:12:35.775833-07,2023-04-28 15:12:35.936123-07,2023-04-28 15:12:35.936124-07,LWLock,WALWrite,active,31118174,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16445,,10,postgres,dbt2-client,192.168.122.160,,41676,2023-04-28 15:07:28.764921-07,2023-04-28 15:12:35.606847-07,2023-04-28 15:12:35.607487-07,2023-04-28 15:12:35.607487-07,Lock,transactionid,active,31118010,31117572,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16446,,10,postgres,dbt2-client,192.168.122.160,,41682,2023-04-28 15:07:28.865004-07,2023-04-28 15:12:35.929373-07,2023-04-28 15:12:35.938008-07,2023-04-28 15:12:35.938009-07,LWLock,WALWrite,active,31118283,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16447,,10,postgres,dbt2-client,192.168.122.160,,41692,2023-04-28 15:07:28.965887-07,2023-04-28 15:12:35.888402-07,2023-04-28 15:12:35.896536-07,2023-04-28 15:12:35.896536-07,Lock,transactionid,active,31118255,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16448,,10,postgres,dbt2-client,192.168.122.160,,41698,2023-04-28 15:07:29.066313-07,2023-04-28 15:12:35.879418-07,2023-04-28 15:12:35.880455-07,2023-04-28 15:12:35.880455-07,Lock,transactionid,active,31118240,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16449,,10,postgres,dbt2-client,192.168.122.160,,41704,2023-04-28 15:07:29.166731-07,2023-04-28 15:12:35.680295-07,2023-04-28 15:12:35.68287-07,2023-04-28 15:12:35.682871-07,Lock,transactionid,active,31118084,31117610,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16450,,10,postgres,dbt2-client,192.168.122.160,,41716,2023-04-28 15:07:29.267209-07,2023-04-28 15:12:35.934174-07,2023-04-28 15:12:35.941336-07,2023-04-28 15:12:35.941336-07,Lock,transactionid,active,31118297,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16451,,10,postgres,dbt2-client,192.168.122.160,,41718,2023-04-28 15:07:29.368954-07,2023-04-28 15:12:35.93854-07,2023-04-28 15:12:35.945751-07,2023-04-28 15:12:35.945753-07,LWLock,WALWrite,active,31118296,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16452,,10,postgres,dbt2-client,192.168.122.160,,41722,2023-04-28 15:07:29.466519-07,2023-04-28 15:12:35.840594-07,2023-04-28 15:12:35.935752-07,2023-04-28 15:12:35.935752-07,LWLock,WALWrite,active,31118223,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16453,,10,postgres,dbt2-client,192.168.122.160,,41730,2023-04-28 15:07:29.568974-07,2023-04-28 15:12:35.786279-07,2023-04-28 15:12:35.790816-07,2023-04-28 15:12:35.790817-07,Lock,transactionid,active,31118184,31117744,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1682719955.950608,22501,dbt2,16454,,10,postgres,dbt2-client,192.168.122.160,,41746,2023-04-28 15:07:29.669904-07,2023-04-28 15:12:35.860251-07,2023-04-28 15:12:35.928807-07,2023-04-28 15:12:35.928808-07,LWLock,WALWrite,active,31118231,,,COMMIT,client backend
1682719955.950608,22501,dbt2,16455,,10,postgres,dbt2-client,192.168.122.160,,41754,2023-04-28 15:07:29.770661-07,2023-04-28 15:12:35.933885-07,2023-04-28 15:12:35.934505-07,2023-04-28 15:12:35.934505-07,Lock,transactionid,active,31118290,31117874,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
