ctime,datname,nspname,relname,locktype,database,relation,page,tuple,virtualxid,transactionid,classid,objid,objsubid,virtualtransaction,pid,mode,granted,fastpath,waitstart
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,53/16385,16441,AccessShareLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,53/16385,16441,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,20/16559,16408,AccessShareLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,20/16559,16408,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,31/16298,16419,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,31/16298,16419,AccessShareLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,70/16272,16458,AccessShareLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,77/16340,16465,AccessShareLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,98/16011,16488,AccessShareLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,46/16276,16434,AccessShareLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,95/16212,16484,AccessShareLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,60/16242,16448,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,60/16242,16448,AccessShareLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,10/16404,16398,AccessShareLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,10/16404,16398,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,77/16340,16465,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,customer,relation,22501,22508,,,,,,,,12/16235,16400,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,46/16276,16434,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,71/16154,16459,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,11/16249,16399,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,tuple,22501,22505,95,19,,,,,,87/16278,16475,ExclusiveLock,t,f,
1682719715.913133,dbt2,public,district,tuple,22501,22505,74,2,,,,,,54/16116,16442,ExclusiveLock,t,f,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,76/16592,16464,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,87/16278,16475,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,57/16250,16445,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,98/16011,16488,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,31/16298,16419,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,59/16204,16447,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,59/16204,16447,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,23/16247,16411,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,98/16011,16488,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,20/16559,16408,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,77/16340,16465,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,46/16276,16434,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,71/16154,16459,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,35/16184,16423,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,35/16184,16423,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,32/16468,16420,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,32/16468,16420,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,50/16317,16438,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,90/16023,16478,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,90/16023,16478,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,57/16250,16445,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,53/16385,16441,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,95/16212,16484,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,95/16212,16484,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,84/16508,16472,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,10/16404,16398,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,60/16242,16448,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,73/16340,16461,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,50/16317,16438,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,70/16272,16458,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,76/16592,16464,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,25/16277,16413,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,25/16277,16413,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,54/16116,16442,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,12/16235,16400,AccessShareLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,12/16235,16400,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,district,relation,22501,22505,,,,,,,,11/16249,16399,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,history,relation,22501,22513,,,,,,,,23/16247,16411,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,history,relation,22501,22513,,,,,,,,20/16559,16408,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,history,relation,22501,22513,,,,,,,,10/16404,16398,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,history,relation,22501,22513,,,,,,,,53/16385,16441,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,history,relation,22501,22513,,,,,,,,70/16272,16458,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,history,relation,22501,22513,,,,,,,,77/16340,16465,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,history,relation,22501,22513,,,,,,,,60/16242,16448,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,history,relation,22501,22513,,,,,,,,31/16298,16419,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,history,relation,22501,22513,,,,,,,,73/16340,16461,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,i_customer,relation,22501,22568,,,,,,,,70/16272,16458,AccessShareLock,t,t,
1682719715.913133,dbt2,public,i_customer,relation,22501,22568,,,,,,,,60/16242,16448,AccessShareLock,t,t,
1682719715.913133,dbt2,public,i_customer,relation,22501,22568,,,,,,,,53/16385,16441,AccessShareLock,t,t,
1682719715.913133,dbt2,public,i_customer,relation,22501,22568,,,,,,,,10/16404,16398,AccessShareLock,t,t,
1682719715.913133,dbt2,public,i_customer,relation,22501,22568,,,,,,,,73/16340,16461,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,76/16592,16464,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,50/16317,16438,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,98/16011,16488,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,46/16276,16434,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,90/16023,16478,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,35/16184,16423,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,95/16212,16484,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,12/16235,16400,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,71/16154,16459,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,11/16249,16399,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,25/16277,16413,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,32/16468,16420,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,57/16250,16445,AccessShareLock,t,t,
1682719715.913133,dbt2,public,item,relation,22501,22525,,,,,,,,59/16204,16447,AccessShareLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,98/16011,16488,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,12/16235,16400,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,95/16212,16484,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,59/16204,16447,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,25/16277,16413,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,11/16249,16399,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,76/16592,16464,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,71/16154,16459,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,50/16317,16438,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,32/16468,16420,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,57/16250,16445,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,46/16276,16434,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,90/16023,16478,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,new_order,relation,22501,22516,,,,,,,,35/16184,16423,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,32/16468,16420,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,35/16184,16423,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,71/16154,16459,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,76/16592,16464,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,59/16204,16447,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,98/16011,16488,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,12/16235,16400,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,95/16212,16484,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,11/16249,16399,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,25/16277,16413,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,57/16250,16445,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,50/16317,16438,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,46/16276,16434,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,order_line,relation,22501,22522,,,,,,,,90/16023,16478,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,71/16154,16459,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,12/16235,16400,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,95/16212,16484,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,25/16277,16413,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,76/16592,16464,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,32/16468,16420,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,90/16023,16478,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,35/16184,16423,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,46/16276,16434,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,59/16204,16447,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,57/16250,16445,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,98/16011,16488,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,50/16317,16438,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,orders,relation,22501,22519,,,,,,,,11/16249,16399,RowExclusiveLock,t,t,
1682719715.913133,dbt2,pg_catalog,pg_index,relation,22501,2610,,,,,,,,103/1190,16836,AccessShareLock,t,t,
1682719715.913133,dbt2,pg_catalog,pg_index_indexrelid_index,relation,22501,2679,,,,,,,,103/1190,16836,AccessShareLock,t,t,
1682719715.913133,dbt2,pg_catalog,pg_index_indrelid_index,relation,22501,2678,,,,,,,,103/1190,16836,AccessShareLock,t,t,
1682719715.913133,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,103/1190,16836,AccessShareLock,t,t,
1682719715.913133,dbt2,pg_catalog,pg_namespace,relation,22501,2615,,,,,,,,104/218,16838,AccessShareLock,t,t,
1682719715.913133,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,103/1190,16836,AccessShareLock,t,t,
1682719715.913133,dbt2,pg_catalog,pg_namespace_nspname_index,relation,22501,2684,,,,,,,,104/218,16838,AccessShareLock,t,t,
1682719715.913133,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,103/1190,16836,AccessShareLock,t,t,
1682719715.913133,dbt2,pg_catalog,pg_namespace_oid_index,relation,22501,2685,,,,,,,,104/218,16838,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,23/16247,16411,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,20/16559,16408,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,20/16559,16408,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,60/16242,16448,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,60/16242,16448,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,31/16298,16419,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,31/16298,16419,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,59/16204,16447,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,25/16277,16413,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,70/16272,16458,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,98/16011,16488,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,76/16592,16464,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,70/16272,16458,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,57/16250,16445,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,73/16340,16461,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,50/16317,16438,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,73/16340,16461,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,11/16249,16399,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,71/16154,16459,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,32/16468,16420,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,90/16023,16478,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,12/16235,16400,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,35/16184,16423,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,10/16404,16398,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,53/16385,16441,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,53/16385,16441,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,10/16404,16398,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,46/16276,16434,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,77/16340,16465,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,77/16340,16465,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,95/16212,16484,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_customer,relation,22501,22543,,,,,,,,23/16247,16411,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,59/16204,16447,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,46/16276,16434,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,46/16276,16434,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,90/16023,16478,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,90/16023,16478,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,84/16508,16472,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,60/16242,16448,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,12/16235,16400,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,12/16235,16400,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,11/16249,16399,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,11/16249,16399,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,73/16340,16461,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,32/16468,16420,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,32/16468,16420,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,57/16250,16445,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,57/16250,16445,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,76/16592,16464,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,76/16592,16464,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,31/16298,16419,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,98/16011,16488,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,98/16011,16488,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,59/16204,16447,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,20/16559,16408,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,77/16340,16465,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,53/16385,16441,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,10/16404,16398,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,25/16277,16413,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,25/16277,16413,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,54/16116,16442,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,87/16278,16475,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,71/16154,16459,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,71/16154,16459,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,70/16272,16458,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,95/16212,16484,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,95/16212,16484,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,35/16184,16423,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,35/16184,16423,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,23/16247,16411,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,50/16317,16438,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_district,relation,22501,22541,,,,,,,,50/16317,16438,RowExclusiveLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,12/16235,16400,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,11/16249,16399,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,76/16592,16464,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,32/16468,16420,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,57/16250,16445,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,98/16011,16488,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,71/16154,16459,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,95/16212,16484,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,59/16204,16447,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,46/16276,16434,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,50/16317,16438,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,25/16277,16413,AccessShareLock,t,t,
1682719715.913133,dbt2,public,pk_item,relation,22501,22563,,,,,,,,35/16184,16423,AccessShareLock,t,t,
