ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1719457505.900308,0,,0,0,0,221,39057925,17412289,8403425,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719457505.900308,5,postgres,0,1404001,0,617,51292106,614257809,9849168,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719457505.900308,4263817,dbt7,4,1359025,191,11274317,1428539685,10376521048,714279688,281882862,17637,34194,0,1001,34607300514,0,,,0,0,166805848.913,88126787.822,0,16986,0,0,0,
1719457505.900308,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719457505.900308,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719457505.900308,4212858,dbt5,0,2695716,4989,1084972869,5879093798,60728003024,7852523729,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
