# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
potassium;60;1682726742;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682726742;enp1s0;360.08;372.35;154.85;78.10;0.00;0.00;0.00;0.00
potassium;60;1682726802;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682726802;enp1s0;360.10;372.87;154.98;77.28;0.00;0.00;0.00;0.00
potassium;60;1682726862;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682726862;enp1s0;377.30;390.53;163.12;81.98;0.00;0.00;0.00;0.00
potassium;60;1682726922;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682726922;enp1s0;432.87;447.68;185.50;93.19;0.00;0.00;0.00;0.00
potassium;60;1682726982;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682726982;enp1s0;362.52;375.08;156.14;78.57;0.00;0.00;0.00;0.00
potassium;60;1682727042;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727042;enp1s0;372.98;385.72;160.19;80.64;0.00;0.00;0.00;0.00
potassium;60;1682727102;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727102;enp1s0;396.98;410.18;170.08;85.51;0.00;0.00;0.00;0.00
potassium;60;1682727162;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727162;enp1s0;357.90;370.92;154.87;78.30;0.00;0.00;0.00;0.00
potassium;60;1682727222;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727222;enp1s0;372.95;386.23;160.78;81.57;0.00;0.00;0.00;0.00
potassium;60;1682727282;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727282;enp1s0;374.58;386.73;160.82;81.28;0.00;0.00;0.00;0.00
potassium;60;1682727342;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727342;enp1s0;430.92;445.85;185.60;93.01;0.00;0.00;0.00;0.00
potassium;60;1682727402;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727402;enp1s0;363.23;376.28;156.69;78.59;0.00;0.00;0.00;0.00
potassium;60;1682727462;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727462;enp1s0;365.80;379.02;157.65;79.34;0.00;0.00;0.00;0.00
potassium;60;1682727522;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727522;enp1s0;420.25;434.23;180.95;90.92;0.00;0.00;0.00;0.00
potassium;60;1682727582;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727582;enp1s0;411.40;426.08;177.20;89.37;0.00;0.00;0.00;0.00
potassium;60;1682727642;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727642;enp1s0;368.33;380.68;157.81;79.59;0.00;0.00;0.00;0.00
potassium;60;1682727702;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727702;enp1s0;411.45;426.42;177.63;89.90;0.00;0.00;0.00;0.00
potassium;60;1682727762;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727762;enp1s0;375.90;388.92;161.55;81.38;0.00;0.00;0.00;0.00
potassium;60;1682727822;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727822;enp1s0;376.07;388.87;161.63;81.05;0.00;0.00;0.00;0.00
potassium;60;1682727882;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727882;enp1s0;339.90;351.47;146.06;73.67;0.00;0.00;0.00;0.00
potassium;60;1682727942;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682727942;enp1s0;367.47;380.45;158.23;80.39;0.00;0.00;0.00;0.00
potassium;60;1682728002;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728002;enp1s0;427.98;443.23;184.49;93.38;0.00;0.00;0.00;0.00
potassium;60;1682728062;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728062;enp1s0;396.72;410.35;171.23;85.87;0.00;0.00;0.00;0.00
potassium;60;1682728122;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728122;enp1s0;336.93;347.18;144.23;72.36;0.00;0.00;0.00;0.00
potassium;60;1682728182;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728182;enp1s0;350.10;363.00;150.92;76.52;0.00;0.00;0.00;0.00
potassium;60;1682728242;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728242;enp1s0;386.33;400.83;166.40;84.17;0.00;0.00;0.00;0.00
potassium;60;1682728302;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728302;enp1s0;399.62;413.85;171.16;86.24;0.00;0.00;0.00;0.00
potassium;60;1682728362;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728362;enp1s0;365.27;378.12;156.93;78.91;0.00;0.00;0.00;0.00
potassium;60;1682728422;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728422;enp1s0;387.18;401.68;166.50;83.39;0.00;0.00;0.00;0.00
potassium;60;1682728482;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728482;enp1s0;452.80;468.13;194.27;97.74;0.00;0.00;0.00;0.00
potassium;60;1682728542;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728542;enp1s0;403.22;417.32;173.84;87.50;0.00;0.00;0.00;0.00
potassium;60;1682728602;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728602;enp1s0;332.75;344.72;143.28;72.14;0.00;0.00;0.00;0.00
potassium;60;1682728662;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728662;enp1s0;411.22;424.85;177.12;88.45;0.00;0.00;0.00;0.00
potassium;60;1682728722;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728722;enp1s0;401.03;415.70;173.50;87.55;0.00;0.00;0.00;0.00
potassium;60;1682728782;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
potassium;60;1682728782;enp1s0;413.12;428.18;177.10;90.32;0.00;0.00;0.00;0.00
