ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1683036817.704367,22501,dbt2,6,185105,807,1248310,32280994,9260890,7927455,1111796,2061513,72131,0,0,0,0,,,0,0,1862384.316,1704431.736,73751.642,135,0,0,0,2023-05-02 07:02:27.821058-07
1683036817.704367,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683036817.704367,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683036877.709718,0,,0,0,0,246,3586,1258,914,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683036877.709718,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683036877.709718,22501,dbt2,7,211085,923,1421874,36868846,10573745,9063204,1269941,2367325,83510,0,0,0,0,,,0,0,2103264.133,1925107.252,83161.575,139,0,0,0,2023-05-02 07:02:27.821058-07
1683036877.709718,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683036877.709718,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683036937.714201,0,,0,0,0,269,3693,1313,945,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683036937.714201,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683036937.714201,22501,dbt2,7,237890,1035,1630906,41493959,11929850,10219983,1429574,2667695,94316,0,0,0,0,,,0,0,2343154.115,2144993.003,92616.252,143,0,0,0,2023-05-02 07:02:27.821058-07
1683036937.714201,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683036937.714201,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683036997.759334,0,,0,0,0,286,3835,1379,983,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683036997.759334,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683036997.759334,22501,dbt2,7,261135,1139,1779556,45524103,13075938,11209721,1570186,2929785,103598,0,0,0,0,,,0,0,2584627.017,2363840.488,103707.731,149,0,0,0,2023-05-02 07:02:27.821058-07
1683036997.759334,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683036997.759334,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037057.731546,0,,0,0,0,323,3983,1456,1028,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037057.731546,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037057.731546,22501,dbt2,7,287607,1223,2203611,50238895,14375648,12344955,1731377,3217163,113292,0,0,0,0,,,0,0,2825486.072,2584153.067,113539.575,154,0,0,0,2023-05-02 07:02:27.821058-07
1683037057.731546,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037057.731546,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037117.742243,0,,0,0,0,350,4163,1549,1077,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037117.742243,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037117.742243,22501,dbt2,6,312768,1352,2374990,54423271,15568637,13379092,1882817,3485978,122271,0,0,0,0,,,0,0,3065267.387,2803818.013,123057.546,161,0,0,0,2023-05-02 07:02:27.821058-07
1683037117.742243,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037117.742243,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037177.691279,0,,0,0,0,375,4318,1620,1120,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037177.691279,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037177.691279,22501,dbt2,7,337906,1507,2555536,58757474,16911894,14548795,2033903,3784520,133599,0,0,0,0,,,0,0,3304911.286,3024035.566,132445.776,167,0,0,0,2023-05-02 07:02:27.821058-07
1683037177.691279,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037177.691279,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037237.668253,0,,0,0,0,389,4363,1643,1135,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037237.668253,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037237.668253,22501,dbt2,6,365432,1635,2728153,63404164,18312360,15771019,2199283,4097955,145031,0,0,0,0,,,0,0,3545919.751,3245607.531,141780.501,168,0,0,0,2023-05-02 07:02:27.821058-07
1683037237.668253,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037237.668253,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037297.766473,0,,0,0,0,425,4513,1720,1180,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037297.766473,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037297.766473,22501,dbt2,5,392529,1751,2896131,67909313,19659317,16945964,2364116,4389678,154771,0,0,0,0,,,0,0,3785536.714,3464901.958,151495.443,174,0,0,0,2023-05-02 07:02:27.821058-07
1683037297.766473,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037297.766473,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037357.679586,0,,0,0,0,447,4643,1780,1216,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037357.679586,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037357.679586,22501,dbt2,5,419360,1867,3061411,72368028,20981625,18097729,2524551,4690199,165495,0,0,0,0,,,0,0,4024967.879,3684141.965,160991.342,179,0,0,0,2023-05-02 07:02:27.821058-07
1683037357.679586,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037357.679586,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037417.775126,0,,0,0,0,475,4779,1852,1256,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037417.775126,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037417.775126,22501,dbt2,6,446715,2011,3222782,76937173,22306556,19250492,2690450,4994147,176117,0,0,0,0,,,0,0,4266472.565,3905090.883,170962.863,184,0,0,0,2023-05-02 07:02:27.821058-07
1683037417.775126,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037417.775126,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037477.779484,0,,0,0,0,501,4960,1945,1305,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037477.779484,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037477.779484,22501,dbt2,7,472731,2139,3417881,81271975,23598427,20352128,2846894,5281245,186142,0,0,0,0,,,0,0,4507072.732,4124277.991,181202.884,191,0,0,0,2023-05-02 07:02:27.821058-07
1683037477.779484,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037477.779484,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037537.720988,0,,0,0,0,525,5039,1978,1330,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037537.720988,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037537.720988,22501,dbt2,5,500000,2269,3593042,85981204,24980237,21552551,3014001,5598050,197737,0,0,0,0,,,0,0,4746066.204,4343370.118,190818.761,194,0,0,0,2023-05-02 07:02:27.821058-07
1683037537.720988,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037537.720988,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037597.814760,0,,0,0,0,554,5173,2061,1369,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037597.814760,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037597.814760,22501,dbt2,6,526829,2383,3779291,90493866,26324928,22722597,3177493,5889293,207548,0,0,0,0,,,0,0,4988319.669,4565128.341,200539.243,199,0,0,0,2023-05-02 07:02:27.821058-07
1683037597.814760,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037597.814760,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037657.813358,0,,0,0,0,581,5354,2143,1419,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037657.813358,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037657.813358,22501,dbt2,7,554051,2463,3989394,95091519,27707261,23883656,3341183,6194398,218447,0,0,0,0,,,0,0,5227529.976,4783628.428,210295.889,206,0,0,0,2023-05-02 07:02:27.821058-07
1683037657.813358,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037657.813358,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037717.805150,0,,0,0,0,603,5435,2176,1444,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037717.805150,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037717.805150,22501,dbt2,5,579491,2587,4139470,99340719,28929065,24948456,3495045,6475098,228216,0,0,0,0,,,0,0,5468482.041,5004251.671,219896.292,209,0,0,0,2023-05-02 07:02:27.821058-07
1683037717.805150,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037717.805150,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037777.862546,0,,0,0,0,631,5620,2275,1495,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037777.862546,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037777.862546,22501,dbt2,7,606069,2683,4305459,103855816,30229144,26075170,3655594,6780617,239445,0,0,0,0,,,0,0,5709301.507,5224455.157,229547.307,216,0,0,0,2023-05-02 07:02:27.821058-07
1683037777.862546,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037777.862546,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037837.773244,0,,0,0,0,653,5701,2308,1520,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037837.773244,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037837.773244,22501,dbt2,7,633239,2791,4472232,108355132,31524562,27198582,3819510,7073780,249354,0,0,0,0,,,0,0,5950100.188,5444711.666,239360.256,219,0,0,0,2023-05-02 07:02:27.821058-07
1683037837.773244,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037837.773244,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037897.848269,0,,0,0,0,681,5864,2402,1566,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037897.848269,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037897.848269,22501,dbt2,5,659730,2935,4644112,112891731,32849852,28348831,3977299,7383664,261096,0,0,0,0,,,0,0,6190105.929,5664359.632,249046.177,225,0,0,0,2023-05-02 07:02:27.821058-07
1683037897.848269,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037897.848269,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037957.804255,0,,0,0,0,703,6039,2461,1613,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683037957.804255,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037957.804255,22501,dbt2,7,685653,3078,4821921,117352401,34180449,29506646,4134210,7678443,271704,0,0,0,0,,,0,0,6430260.444,5883581.925,259074.685,232,0,0,0,2023-05-02 07:02:27.821058-07
1683037957.804255,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683037957.804255,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038017.827170,0,,0,0,0,720,6136,2528,1640,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683038017.827170,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038017.827170,22501,dbt2,8,709231,3175,4970492,121352684,35331764,30505004,4278499,7940808,280831,0,0,0,0,,,0,0,6669571.705,6101484.086,269641.391,236,0,0,0,2023-05-02 07:02:27.821058-07
1683038017.827170,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038017.827170,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038077.905927,0,,0,0,0,755,6209,2567,1667,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683038077.905927,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038077.905927,22501,dbt2,7,735143,3291,5412935,125901602,36618356,31608278,4435868,8221720,290328,0,0,0,0,,,0,0,6910335.396,6321686.609,279688.269,238,0,0,0,2023-05-02 07:02:27.821058-07
1683038077.905927,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038077.905927,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038137.891148,0,,0,0,0,784,6388,2649,1717,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683038137.891148,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038137.891148,22501,dbt2,6,762579,3407,5573732,130567320,37968395,32780901,4603991,8523090,300544,0,0,0,0,,,0,0,7150409.272,6540153.766,289978.845,245,0,0,0,2023-05-02 07:02:27.821058-07
1683038137.891148,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038137.891148,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038197.835258,0,,0,0,0,810,6541,2731,1759,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683038197.835258,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038197.835258,22501,dbt2,7,789496,3523,5739627,135050845,39228772,33875231,4767098,8816799,310579,0,0,0,0,,,0,0,7390246.458,6759508.579,299820.011,251,0,0,0,2023-05-02 07:02:27.821058-07
1683038197.835258,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038197.835258,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038257.895377,0,,0,0,0,834,6632,2776,1788,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683038257.895377,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038257.895377,22501,dbt2,6,813838,3615,5896735,139295331,40465940,34951675,4916010,9102003,321169,0,0,0,0,,,0,0,7631332.935,6980237.268,309546.038,254,0,0,0,2023-05-02 07:02:27.821058-07
1683038257.895377,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038257.895377,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038317.870615,0,,0,0,0,863,6826,2868,1840,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683038317.870615,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038317.870615,22501,dbt2,7,839832,3755,6053132,143735952,41744066,36067722,5073066,9395025,331624,0,0,0,0,,,0,0,7870904.822,7199400.158,319460.28,262,0,0,0,2023-05-02 07:02:27.821058-07
1683038317.870615,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038317.870615,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038377.968225,0,,0,0,0,885,6869,2897,1857,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683038377.968225,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038377.968225,22501,dbt2,5,867291,3867,6238182,148415628,43117509,37264660,5236633,9706959,343027,0,0,0,0,,,0,0,8112113.54,7420083.224,329374.218,263,0,0,0,2023-05-02 07:02:27.821058-07
1683038377.968225,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038377.968225,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038437.987406,0,,0,0,0,910,7002,2963,1895,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683038437.987406,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038437.987406,22501,dbt2,6,893857,3984,6408725,152941918,44405399,38385251,5400059,9998163,352914,0,0,0,1,,,0,0,8352083.549,7639886.423,338822.334,268,0,0,0,2023-05-02 07:02:27.821058-07
1683038437.987406,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038437.987406,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038497.938140,0,,0,0,0,935,7135,3029,1933,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
1683038497.938140,14779,postgres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038497.938140,22501,dbt2,5,919622,4096,6569442,157344946,45673685,39490212,5554343,10287896,363298,0,0,0,1,,,0,0,8592237.358,7858977.274,348879.219,273,0,0,0,2023-05-02 07:02:27.821058-07
1683038497.938140,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038497.938140,14778,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1683038557.987900,0,,0,0,0,960,7290,3100,1976,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2023-05-02 07:02:27.821436-07
