ctime,relid,schemaname,relname,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1683036397.595378,14607,information_schema,sql_parts,0,0,,,0,0,0,0,14607,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3602,pg_catalog,pg_ts_config,0,0,0,0,,,,,3602,pg_catalog,pg_ts_config,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3381,pg_catalog,pg_statistic_ext,0,0,4,254,0,0,0,0,3381,pg_catalog,pg_statistic_ext,0,0,129,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,4175,pg_toast,pg_toast_1260,0,0,0,0,,,,,4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,6106,pg_catalog,pg_publication_rel,0,0,0,0,,,,,6106,pg_catalog,pg_publication_rel,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2605,pg_catalog,pg_cast,8,353,8,1800,,,,,2605,pg_catalog,pg_cast,0,0,1760,361,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,4183,pg_toast,pg_toast_6100,0,0,0,0,,,,,4183,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,4171,pg_toast,pg_toast_1247,0,0,0,0,,,,,4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2224,pg_catalog,pg_sequence,0,0,0,0,,,,,2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2611,pg_catalog,pg_inherits,0,0,0,0,,,,,2611,pg_catalog,pg_inherits,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2830,pg_toast,pg_toast_2604,0,0,0,0,,,,,2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,1262,pg_catalog,pg_database,3,250,16,369,0,0,0,0,1262,pg_catalog,pg_database,19,70,234,234,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3430,pg_toast,pg_toast_3429,0,0,0,0,,,,,3430,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3501,pg_catalog,pg_enum,0,0,0,0,,,,,3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2607,pg_catalog,pg_conversion,0,0,0,0,,,,,2607,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,22505,public,district,1076,52802,5,45775,,,,,22505,public,district,0,0,22885,22885,0,14827,0,14827,1000,2,0,0,,2023-05-02 07:05:48.960584-07,,2023-05-02 07:05:48.999857-07,0,2,0,4
1683036397.595378,3576,pg_catalog,pg_transform,0,0,0,0,,,,,3576,pg_catalog,pg_transform,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,826,pg_catalog,pg_default_acl,0,0,0,0,0,0,0,0,826,pg_catalog,pg_default_acl,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2601,pg_catalog,pg_am,4,118,0,0,,,,,2601,pg_catalog,pg_am,122,122,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,22525,public,item,5832,71628,417,154631,,,,,22525,public,item,0,0,77523,77460,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3394,pg_catalog,pg_init_privs,0,0,0,0,0,0,0,0,3394,pg_catalog,pg_init_privs,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,4167,pg_toast,pg_toast_3256,0,0,0,0,,,,,4167,pg_toast,pg_toast_3256,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2336,pg_toast,pg_toast_2620,0,0,0,0,,,,,2336,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,4151,pg_toast,pg_toast_1417,0,0,0,0,,,,,4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2834,pg_toast,pg_toast_2609,0,0,0,0,,,,,2834,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2603,pg_catalog,pg_amproc,8,251,12,562,,,,,2603,pg_catalog,pg_amproc,2,7,249,635,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2606,pg_catalog,pg_constraint,4,4,8,4,0,0,0,0,2606,pg_catalog,pg_constraint,0,0,8,8,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,1255,pg_catalog,pg_proc,101,551,70,1144,0,0,0,0,1255,pg_catalog,pg_proc,0,0,556,696,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2840,pg_toast,pg_toast_2619,67,206,8,163,,,,,2840,pg_toast,pg_toast_2619,0,0,110,230,48,0,48,0,0,48,96,48,,,,,0,0,0,0
1683036397.595378,4173,pg_toast,pg_toast_1418,0,0,0,0,,,,,4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,4157,pg_toast,pg_toast_2612,0,0,0,0,,,,,4157,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,1260,pg_catalog,pg_authid,4,149,16,276,0,0,0,0,1260,pg_catalog,pg_authid,7,62,146,146,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2612,pg_catalog,pg_language,1,0,2,0,0,0,0,0,2612,pg_catalog,pg_language,0,0,1,1,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,4149,pg_toast,pg_toast_2328,0,0,0,0,,,,,4149,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,6102,pg_catalog,pg_subscription_rel,0,0,0,0,,,,,6102,pg_catalog,pg_subscription_rel,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,1214,pg_catalog,pg_shdepend,0,0,0,0,,,,,1214,pg_catalog,pg_shdepend,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,4163,pg_toast,pg_toast_2615,0,0,0,0,,,,,4163,pg_toast,pg_toast_2615,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3598,pg_toast,pg_toast_3596,0,0,0,0,,,,,3598,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,4169,pg_toast,pg_toast_3600,0,0,0,0,,,,,4169,pg_toast,pg_toast_3600,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,14612,information_schema,sql_sizing,0,0,,,0,0,0,0,14612,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2615,pg_catalog,pg_namespace,8,181,17,324,0,0,0,0,2615,pg_catalog,pg_namespace,10,40,250,131,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2836,pg_toast,pg_toast_1255,0,0,0,0,,,,,2836,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3456,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,3456,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3079,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,3079,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,14605,pg_toast,pg_toast_14602,0,0,0,0,,,,,14605,pg_toast,pg_toast_14602,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,22522,public,order_line,9005,406615,1704,540036,,,,,22522,public,order_line,0,0,14135,279649,77460,67431,0,24103,76825,56648,144256,77460,,,,,0,0,0,0
1683036397.595378,2832,pg_toast,pg_toast_2606,0,0,0,0,,,,,2832,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2396,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,2396,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3600,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,3600,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,22516,public,new_order,4818,34928,352,242978,,,,,22516,public,new_order,0,0,12820,12816,7400,0,6410,0,1005,6473,13747,7400,,,,,0,0,0,0
1683036397.595378,22508,public,customer,14937,38999,1717,105950,0,0,0,0,22508,public,customer,0,0,34204,29702,0,9338,0,9325,0,44,9338,0,,,,,0,0,0,0
1683036397.595378,3596,pg_catalog,pg_seclabel,0,0,0,0,0,0,0,0,3596,pg_catalog,pg_seclabel,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2609,pg_catalog,pg_description,0,0,0,0,0,0,0,0,2609,pg_catalog,pg_description,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,14610,pg_toast,pg_toast_14607,0,0,0,0,,,,,14610,pg_toast,pg_toast_14607,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3466,pg_catalog,pg_event_trigger,0,0,0,0,0,0,0,0,3466,pg_catalog,pg_event_trigger,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,14600,pg_toast,pg_toast_14597,0,0,0,0,,,,,14600,pg_toast,pg_toast_14597,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3764,pg_catalog,pg_ts_template,0,0,0,0,,,,,3764,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3603,pg_catalog,pg_ts_config_map,0,0,0,0,,,,,3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,1213,pg_catalog,pg_tablespace,4,67,10,132,0,0,0,0,1213,pg_catalog,pg_tablespace,0,0,71,71,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2608,pg_catalog,pg_depend,0,0,0,0,,,,,2608,pg_catalog,pg_depend,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,14602,information_schema,sql_implementation_info,0,0,,,0,0,0,0,14602,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2964,pg_catalog,pg_db_role_setting,0,0,4,604,0,0,0,0,2964,pg_catalog,pg_db_role_setting,0,0,304,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2995,pg_catalog,pg_largeobject_metadata,0,0,0,0,,,,,2995,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,4143,pg_toast,pg_toast_826,0,0,0,0,,,,,4143,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,22511,pg_toast,pg_toast_22508,0,0,0,0,,,,,22511,pg_toast,pg_toast_22508,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,4185,pg_toast,pg_toast_1213,0,0,0,0,,,,,4185,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,1418,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,1418,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2613,pg_catalog,pg_largeobject,0,0,0,0,,,,,2613,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,6175,pg_toast,pg_toast_3456,0,0,0,0,,,,,6175,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,1261,pg_catalog,pg_auth_members,0,0,0,0,,,,,1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2616,pg_catalog,pg_opclass,8,1833,17,468,,,,,2616,pg_catalog,pg_opclass,2,2,377,4824,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2617,pg_catalog,pg_operator,37,706,33,689,,,,,2617,pg_catalog,pg_operator,0,0,300,993,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,14615,pg_toast,pg_toast_14612,0,0,0,0,,,,,14615,pg_toast,pg_toast_14612,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2838,pg_toast,pg_toast_2618,38,9,8,42,,,,,2838,pg_toast,pg_toast_2618,0,0,29,101,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2610,pg_catalog,pg_index,20,872,16,856,,,,,2610,pg_catalog,pg_index,29,3659,729,669,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,1249,pg_catalog,pg_attribute,108,2418,33,4559,,,,,1249,pg_catalog,pg_attribute,11,52,2257,4199,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2600,pg_catalog,pg_aggregate,4,5,8,9,0,0,0,0,2600,pg_catalog,pg_aggregate,0,0,9,9,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,1259,pg_catalog,pg_class,58,2934,59,5536,,,,,1259,pg_catalog,pg_class,49,14379,2665,2333,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036397.595378,2966,pg_toast,pg_toast_2964,0,0,0,0,,,,,2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,2618,pg_catalog,pg_rewrite,24,21,8,64,38,18,8,50,2618,pg_catalog,pg_rewrite,0,0,41,45,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,4153,pg_toast,pg_toast_3118,0,0,0,0,,,,,4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,4177,pg_toast,pg_toast_1262,0,0,0,0,,,,,4177,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,4060,pg_toast,pg_toast_3592,0,0,0,0,,,,,4060,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,4159,pg_toast,pg_toast_2600,0,0,0,0,,,,,4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,4165,pg_toast,pg_toast_3350,0,0,0,0,,,,,4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,4147,pg_toast,pg_toast_3079,0,0,0,0,,,,,4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,14597,information_schema,sql_features,0,0,,,0,0,0,0,14597,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,2753,pg_catalog,pg_opfamily,0,0,0,0,,,,,2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,4181,pg_toast,pg_toast_6000,0,0,0,0,,,,,4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,1247,pg_catalog,pg_type,18,1539,22,3232,0,0,0,0,1247,pg_catalog,pg_type,0,0,1571,1557,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,3601,pg_catalog,pg_ts_parser,0,0,0,0,,,,,3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,2602,pg_catalog,pg_amop,31,1083,37,1523,,,,,2602,pg_catalog,pg_amop,0,0,688,1383,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,3439,pg_toast,pg_toast_3381,0,0,0,0,,,,,3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,6104,pg_catalog,pg_publication,0,0,0,0,,,,,6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,22513,public,history,184,16045,,,,,,,22513,public,history,0,0,,,15681,0,0,0,15681,0,15681,15681,,,,,0,0,0,0
1683036457.646794,22502,public,warehouse,148,68597,3,31458,,,,,22502,public,warehouse,0,0,31448,31448,0,15681,0,15681,100,233,7192,0,,2023-05-02 07:06:48.982747-07,,2023-05-02 07:06:48.990146-07,0,1,0,5
1683036457.646794,3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,2846,pg_toast,pg_toast_2396,0,0,0,0,,,,,2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,4145,pg_toast,pg_toast_3466,0,0,0,0,,,,,4145,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,22528,public,stock,69997,697008,13180,2157770,,,,,22528,public,stock,0,0,521499,359112,0,165393,0,3,0,165390,163902,0,,,,,0,0,0,0
1683036457.646794,2619,pg_catalog,pg_statistic,114,922,20,1947,89,397,8,301,2619,pg_catalog,pg_statistic,0,0,936,936,0,100,0,100,0,25,100,0,,,,,0,0,0,0
1683036457.646794,22519,public,orders,129656,167196,10844,178311,,,,,22519,public,orders,0,0,15133,239684,15767,13800,0,11172,15616,4018,29416,15767,,,,,0,0,0,0
1683036457.646794,4155,pg_toast,pg_toast_3394,0,0,0,0,,,,,4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,3541,pg_catalog,pg_range,0,0,8,8,,,,,3541,pg_catalog,pg_range,0,0,8,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,14607,information_schema,sql_parts,0,0,,,0,0,0,0,14607,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,3602,pg_catalog,pg_ts_config,0,0,0,0,,,,,3602,pg_catalog,pg_ts_config,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,3381,pg_catalog,pg_statistic_ext,0,0,4,412,0,0,0,0,3381,pg_catalog,pg_statistic_ext,0,0,208,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,4175,pg_toast,pg_toast_1260,0,0,0,0,,,,,4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,6106,pg_catalog,pg_publication_rel,0,0,0,0,,,,,6106,pg_catalog,pg_publication_rel,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1683036457.646794,2605,pg_catalog,pg_cast,8,603,8,2895,,,,,2605,pg_catalog,pg_cast,0,0,2834,611,0,0,0,0,0,0,0,0,,,,,0,0,0,0
